chromosome,beg,end,strand,gene_name,log2FC,pval_adj,DE
chr6,123337411,123339240,+,_chr6_001553,-1.3473940523801,7.30859838768454e-05,down
chr6,123759277,123760741,+,_chr6_001556,-0.874967479678686,1.45361933784832e-07,down
chr6,123780599,123786845,+,_chr6_001559,-0.915255636635503,7.94108422285951e-08,down
chr6,124385371,124393388,+,_chr6_001568,0.669180587887044,5.07980578095842e-07,up
chr6,125349576,125354709,+,_chr6_001578,-1.23347583570808,7.58441631138168e-11,down
chr6,125737723,125739012,+,_chr6_001580,-5.44378521684547,0.000146515381659266,down
chr6,125822411,125823223,+,_chr6_001583,-1.25614314116158,0.000949024995584971,down
chr6,125985716,125989086,+,_chr6_001587,0.768463892612546,0.00996649378168873,up
chr6,125989088,125994301,+,_chr6_001588,1.28092732314849,0.0049868224055499,up
chr6,126584315,126586986,+,_chr6_001592,-2.73688294415848,5.30837508972954e-09,down
chr6,127489099,127498281,+,_chr6_001605,-1.30145378808681,0.00349845390096715,down
chr6,127629280,127642413,+,_chr6_001606,0.976936808104621,2.23954800453014e-07,up
chr6,127660272,127662208,+,_chr6_001608,-0.715208078361093,8.15683464505234e-05,down
chr6,127678848,127704278,+,_chr6_001609,0.752199371586102,0.000476918713360881,up
chr6,129448007,129451941,+,_chr6_001636,-1.38105392059086,6.53495934237045e-05,down
chr6,129554836,129561576,+,_chr6_001638,0.790053518691967,0.00415072494072909,up
chr6,129678421,129681961,+,_chr6_001640,-0.65842765741897,0.0280382740604704,down
chr6,130045774,130047861,+,_chr6_001644,-1.93916735675556,0.000272078639778826,down
chr6,130112862,130117887,+,_chr6_001646,-0.873528358249146,0.0125737830921874,down
chr6,132233192,132247932,+,_chr6_001656,0.554340364941761,0.000694046493607164,up
chr6,132372151,132376471,+,_chr6_001659,-12.6946664913974,1.41688210435295e-05,down
chr6,132381862,132387793,+,_chr6_001660,0.757827425820638,0.000180387712679449,up
chr6,132763429,132766837,+,_chr6_001664,-1.06468621523712,0.020002082757246,down
chr6,133350991,133354215,+,_chr6_001672,-2.83368541525088,0.0302867392639862,down
chr6,133465779,133467660,+,_chr6_001674,-2.18193335270158,0.000555921332954807,down
chr6,133769394,133810923,+,_chr6_001681,0.669621187323558,0.0198144507100759,up
chr6,134292502,134307765,+,_chr6_001698,-1.96485157995419,0.0213958374344209,down
chr6,135577750,135584276,+,_chr6_001732,4.85287938754582,0.042187688484044,up
chr6,135692912,135699680,+,_chr6_001737,8.04918155285926,2.95297207843418e-05,up
chr6,135699682,135702799,+,_chr6_001738,4.6042497715119,0.0037066277724991,up
chr6,135968867,135973329,+,_chr6_001749,-5.1051475309783,0.00553657375405541,down
chr6,136379231,136380456,+,_chr6_001755,-2.69817367952036,0.000457973751141935,down
chr6,136816611,136818070,+,_chr6_001758,1.97904273687317,0.00677207649144494,up
chr6,137527044,137530513,+,_chr6_001773,-0.539383798615657,0.0476721775378795,down
chr6,137572340,137574187,+,_chr6_001778,-0.915991130293559,0.000157418019638757,down
chr6,137588849,137598678,+,_chr6_001781,0.681037496392332,0.000884203840041821,up
chr6,137711157,137712930,+,_chr6_001785,-0.684488350034314,0.0259663919187292,down
chr6,138273011,138276585,+,_chr6_001798,0.653382131541927,0.000136952083485983,up
chr6,138303323,138309066,+,_chr6_001799,-1.40697418777594,0.000894652360230753,down
chr6,138572487,138577307,+,_chr6_001805,0.929233897902088,0.00619097343853739,up
chr6,138970340,138975224,+,_chr6_001817,-1.61573885988118,1.51545907181256e-05,down
chr6,140056492,140060887,+,_chr6_001823,0.576720528539552,0.0024539951039739,up
chr6,140358256,140362290,+,_chr6_001831,-0.563656525349998,2.19543035597149e-11,down
chr6,140363000,140373351,+,_chr6_001832,-1.0822660839161,0.000141557000633435,down
chr6,140380565,140383448,+,_chr6_001834,-0.748939187735517,1.88131934472244e-06,down
chr6,140400073,140410371,+,_chr6_001835,-0.803149386218092,0.00637998090284392,down
chr6,140412543,140413779,+,_chr6_001836,-3.71342898909004,7.23900797791416e-05,down
chr6,140577514,140585878,+,_chr6_001837,0.687588407313135,1.36663988383367e-08,up
chr6,140600117,140601823,-,_chr6_001847,-0.792092365100514,0.00387524292981986,down
chr6,140106994,140110558,-,_chr6_001854,0.527768106219331,0.0278530138860372,up
chr6,140099204,140106050,-,_chr6_001855,0.660813752497647,0.000375011758578893,up
chr6,138626874,138628115,-,_chr6_001875,8.14759987568916,0.0299031966319026,up
chr6,138588405,138593259,-,_chr6_001876,-0.616334628469683,0.00139704496227442,down
chr6,138577446,138585430,-,_chr6_001877,-1.09361731891872,0.00325570183016683,down
chr6,138315889,138317561,-,_chr6_001884,-1.4133153217293,4.25212660243418e-08,down
chr6,137728078,137737601,-,_chr6_001894,-0.568223350290854,0.0137791576798803,down
chr6,137695780,137700979,-,_chr6_001897,-1.87003291041879,0.00389963008803399,down
chr6,137423541,137424303,-,_chr6_001907,-1.67632168235892,1.49221510778842e-05,down
chr6,137343978,137344606,-,_chr6_001912,2.76214168553319,9.79538609664298e-05,up
chr6,137334312,137335030,-,_chr6_001913,2.74467418985,0.00105656334753572,up
chr6,137249964,137250619,-,_chr6_001914,1.99909536058491,0.00109936777093926,up
chr6,137089600,137097467,-,_chr6_001915,4.25769719457587,0.00801445403586446,up
chr6,136938375,136939642,-,_chr6_001918,1.11231278062176,0.00476951459607506,up
chr6,136160867,136162580,-,_chr6_001920,-8.01077958313616,4.5608085674153e-06,down
chr6,136036912,136041944,-,_chr6_001923,-4.40109273266382,6.4522226652728e-05,down
chr6,135990568,135993806,-,_chr6_001925,1.20451924527593,0.00024247140169956,up
chr6,135977742,135978567,-,_chr6_001926,-2.27538397263624,0.0287799767745248,down
chr6,134642554,134649117,-,_chr6_001940,3.75296813157662,0.0124027422797861,up
chr6,134520143,134523577,-,_chr6_001944,-0.918478787693653,0.000486750938795743,down
chr6,133476894,133482174,-,_chr6_001966,1.67029779274026,0.0209088333252333,up
chr6,133228391,133230383,-,_chr6_001973,1.23248094199442,0.0123697975845496,up
chr6,132785541,132789212,-,_chr6_001981,-0.987892062303773,5.99701572008999e-06,down
chr6,132767980,132774004,-,_chr6_001983,-0.529692613842246,0.0282265141220825,down
chr6,132701104,132707831,-,_chr6_001984,0.532437564502308,0.0217536518725541,up
chr6,129697919,129704683,-,_chr6_001998,-2.33011052923324,0.000675955328967306,down
chr6,127960587,127962240,-,_chr6_002014,5.06555878108802,0.0327618557464191,up
chr6,127949632,127952855,-,_chr6_002015,-0.770706047912404,0.00340164794389119,down
chr6,127704202,127705913,-,_chr6_002023,2.41913350153212,0.000699234511639594,up
chr6,127515733,127527155,-,_chr6_002025,0.690039120008067,1.09911234751069e-05,up
chr6,126438415,126452653,-,_chr6_002037,0.622892266645884,0.00115227125750233,up
chr6,126251335,126254781,-,_chr6_002041,-0.645368195997678,7.2473481158266e-05,down
chr6,126007144,126014481,-,_chr6_002046,0.821224967998686,0.00427648384689456,up
chr6,125993394,125997460,-,_chr6_002047,1.06959958004406,1.24628911663882e-09,up
chr6,125982078,125984400,-,_chr6_002048,-5.15068704521504,1.61294101400019e-11,down
chr6,124913765,124914995,-,_chr6_002072,-1.95976269179875,0.0295130840595025,down
chr6,124493053,124495993,-,_chr6_002077,-3.47153341080123,0.0205066465182232,down
chr6,124152916,124161087,-,_chr6_002085,3.5061200890717,0.0312997586768019,up
chr6,120235654,120238382,-,_chr6_002119,-0.680561343378493,1.65171559347834e-06,down
chr6,119057478,119066234,-,_chr6_002125,-0.572863273622935,8.02455520155991e-05,down
chr6,119050133,119053445,-,_chr6_002126,-3.37179892584308,1.38591020490097e-05,down
chr6,118820368,118824339,-,_chr6_002127,-3.0561135056616,0.00460214305961908,down
chr6,117814301,117816249,-,_chr6_002137,-0.721628414941716,3.76166187348244e-05,down
chr6,117021922,117027080,-,_chr6_002158,-0.674574094044422,4.43805797739653e-06,down
chr6,115816855,115834392,-,_chr6_002166,0.519770466982957,0.00115375818839475,up
chr6,115437654,115440376,-,_chr6_002168,0.970972878066963,1.8106890588291e-05,up
chr6,115433995,115435019,-,_chr6_002169,1.57529800847746,0.000284582647067399,up
chr6,114940865,114942331,-,_chr6_002183,2.23032022501225,0.00787115923074114,up
chr6,114821262,114823522,-,_chr6_002184,-4.88090940568854,2.61354976480199e-11,down
chr6,114764308,114769524,-,_chr6_002186,0.587284745684589,0.012969726211119,up
chr6,114211405,114219881,-,_chr6_002187,-0.748993812379531,0.032355285945342,down
chr6,113997963,114002652,-,_chr6_002189,2.40248590169584,0.00783300906396,up
chr6,113210260,113215230,-,_chr6_002195,0.799553157611307,9.00536146306957e-06,up
chr6,111211233,111225571,-,_chr6_002211,1.64267485081893,0.00105309811320931,up
chr6,109773267,109776699,-,_chr6_002218,-4.93247714785477,1.63972111929532e-10,down
chr6,108622426,108629072,-,_chr6_002228,0.583758263861282,1.18776213184515e-15,up
chr6,107889731,107891504,-,_chr6_002234,1.85706591681168,0.0347175873187356,up
chr6,107714806,107722268,-,_chr6_002237,0.939565524240584,0.0032028763948868,up
chr6,107583880,107591026,-,_chr6_002241,1.42875628774105,0.000541585182414463,up
chr6,107295434,107299159,-,_chr6_002243,0.589579138881352,0.0299687851424311,up
chr6,105718328,105726312,-,_chr6_002251,1.03982749783352,0.000628458097259926,up
chr6,105534354,105537329,-,_chr6_002253,1.13039226714874,0.006881914236886,up
chr6,104664310,104674796,-,_chr6_002262,1.09668409422753,0.00556444265977185,up
chr6,104629877,104633441,-,_chr6_002265,0.717797335802721,0.00345443003946345,up
chr6,104485091,104494992,-,_chr6_002270,0.926608175933647,0.0054988632055322,up
chr6,104030127,104036416,-,_chr6_002272,1.8553030700766,9.27670808978218e-08,up
chr6,103827819,103834040,-,_chr6_002274,1.18772374150849,0.000451151640961498,up
chr6,103022923,103029145,-,_chr6_002283,2.13062885751396,4.5608085674153e-06,up
chr6,102145649,102147954,-,_chr6_002288,2.41191414260328,0.022011315850432,up
chr6,101602557,101604345,-,_chr6_002294,0.635141140242017,0.0251988523062138,up
chr6,101440013,101443541,-,_chr6_002296,0.920634050809372,0.000276590459612876,up
chr6,100370503,100373057,-,_chr6_002301,1.32936115505024,0.00792221858683521,up
chr6,97675443,97691083,-,_chr6_002318,1.19752853393451,7.75993511485526e-06,up
chr6,96228046,96237374,-,_chr6_002324,0.582191387999643,0.00118306799547583,up
chr6,78685536,78695054,-,_chr6_002328,-1.82522068033255,9.11569219142188e-05,down
chr6,81819118,81820040,-,_chr6_002329,-1.15823146510105,0.0266615144534094,down
chr6,81818200,81819116,-,_chr6_002330,-1.75541760897303,7.54066019543163e-05,down
chr6,78280759,78282783,-,_chr6_002334,-1.12906490160856,0.000866207038286322,down
chr6,78218918,78236068,-,_chr6_002335,0.660121563247533,0.00260754341999415,up
chr6,69512225,69514149,-,_chr6_002347,-1.13841949784433,0.0107182839767724,down
chr6,69447092,69449951,-,_chr6_002351,-0.787186882940641,0.0179063688162351,down
chr6,69060812,69064184,-,_chr6_002353,-3.02189062830908,0.0034071044785883,down
chr6,68727615,68731043,-,_chr6_002359,-0.674098579655121,8.17513587344888e-05,down
chr6,64533946,64539425,-,_chr6_002376,0.990873541048049,0.000284112789529569,up
chr6,45652813,45666353,-,_chr6_002407,6.26719681460778,1.748589599695e-17,up
chr6,45589820,45592817,-,_chr6_002409,3.72485855759612,4.32271887620377e-28,up
chr6,44094994,44108528,-,_chr6_002415,0.716777204832555,3.72680621471973e-05,up
chr6,39679870,39681700,-,_chr6_002433,-1.15597961396116,0.000184669132556408,down
chr6,75864028,75866338,-,_chr6_002446,-6.32276669576361,8.16439762661525e-06,down
chr6,81047185,81054161,-,_chr6_002456,-0.918739322220789,9.58441274641938e-06,down
chr6,81045023,81046473,-,_chr6_002457,-1.41800266895426,0.00189289292801957,down
chr6,80960579,80961812,-,_chr6_002460,-0.754533025239929,0.00214864328171537,down
chr6,80063988,80065915,-,_chr6_002467,-2.26693557447203,3.48619282215981e-07,down
chr6,79835128,79839006,-,_chr6_002468,-2.79943601850718,6.25182584930014e-07,down
chr6,79391625,79394068,-,_chr6_002469,3.05383064083214,1.74169945229895e-12,up
chr6,79349587,79350562,-,_chr6_002473,-3.32932617788675,2.60884908570869e-06,down
chr6,78955504,78958875,-,_chr6_002478,-2.15639539893084,1.70979201688707e-12,down
chr6,61108456,61116425,-,_chr6_002485,0.691963273095427,0.00287681402749805,up
chr6,96013056,96018084,-,_chr6_002486,-0.742193534208381,0.0276520951395864,down
chr6,95236250,95241006,-,_chr6_002493,-0.921343486353696,0.00375168653338845,down
chr6,95146096,95148204,-,_chr6_002494,-1.71403502877175,3.38587284175627e-11,down
chr6,93987047,93995221,-,_chr6_002501,-0.787321495436741,0.0104362762410986,down
chr6,93695757,93700251,-,_chr6_002502,-0.915694947192885,0.037706793026047,down
chr6,93668777,93671833,-,_chr6_002504,-1.76761960197532,3.0994717837012e-05,down
chr6,93523080,93528202,-,_chr6_002505,-2.09591787462661,0.000182330362518288,down
chr6,93251017,93261556,-,_chr6_002506,-1.3704528721219,1.79851183298181e-06,down
chr6,93176679,93179375,-,_chr6_002510,-1.2358549358958,0.00288358049835219,down
chr6,92979406,92992114,-,_chr6_002514,-1.18672326370276,2.38327014462794e-05,down
chr6,92792928,92797218,-,_chr6_002515,-0.843909324455265,0.01828740993373,down
chr6,92590167,92598403,-,_chr6_002516,-0.732418320581564,0.0111483662294741,down
chr6,92290126,92295839,-,_chr6_002517,-1.72055406760874,0.000191853250414196,down
chr6,92273916,92277675,-,_chr6_002518,-1.09235966368955,0.000142834386820918,down
chr6,90969950,90988157,-,_chr6_002527,-4.56401448880799,0.045472579285815,down
chr6,90021712,90025966,-,_chr6_002533,5.74618050304245,0.0336053151395591,up
chr6,89274990,89277823,-,_chr6_002540,-1.57993283862863,0.00924726248099302,down
chr6,83635560,83651331,-,_chr6_002548,-1.28175334012834,0.000691872195061984,down
chr6,83461702,83465892,-,_chr6_002551,-1.13745024946345,0.0136178721106996,down
chr6,83012950,83019112,-,_chr6_002552,-2.59142319856773,0.00199511600403351,down
chr6,60860653,60866767,-,_chr6_002724,1.48806579543659,3.05771908928559e-05,up
chr6,60590379,60601970,-,_chr6_002729,0.977405955207486,0.000308253971537254,up
chr6,60237053,60246487,-,_chr6_002730,0.992059154753587,0.000520964551857584,up
chr6,59201995,59214059,-,_chr6_002732,1.31628739294758,1.54504160013784e-05,up
chr6,56132804,56139957,-,_chr6_002752,1.23570737878014,5.78959637041084e-09,up
chr6,56114208,56124106,-,_chr6_002753,2.34264751734064,0.000132047340421666,up
chr6,53562399,53567939,-,_chr6_002756,1.42526476482913,0.023299253339851,up
chr6,38646685,38649009,-,_chr6_002760,-2.36996033241683,0.00661316097206278,down
chr6,38047699,38057580,-,_chr6_002771,0.543970031897819,0.0188905324084005,up
chr6,37982441,37985475,-,_chr6_002772,-0.634846995609514,0.0014036039290511,down
chr6,37362659,37366160,-,_chr6_002783,-0.685817803442988,0.0413016687226963,down
chr6,37104431,37118563,-,_chr6_002784,0.80197866145099,1.81701618228808e-07,up
chr6,36878935,36879985,-,_chr6_002786,-4.81214085369632,0.0122973931662241,down
chr6,35729979,35732979,-,_chr6_002801,0.848465429108286,4.42401320383045e-06,up
chr6,35711117,35713934,-,_chr6_002802,0.624332918791939,0.00756701779136103,up
chr6,35703313,35706940,-,_chr6_002803,0.900933603389845,1.19217706111628e-05,up
chr6,35633979,35635266,-,_chr6_002805,-1.42723967665947,0.00394046808214064,down
chr6,35360765,35364744,-,_chr6_002807,-2.73119575373753,0.000134156661254062,down
chr6,34290061,34291456,-,_chr6_002826,-1.61242829594604,1.53805643224903e-05,down
chr6,33684991,33688436,-,_chr6_002840,-1.27687211656804,4.47510274990028e-05,down
chr6,33614252,33616458,-,_chr6_002841,-2.76304949398576,0.0049063947331586,down
chr6,32912379,32924992,-,_chr6_002851,-1.77279947517995,2.79723790261689e-05,down
chr6,32044345,32054251,-,_chr6_002857,-1.13704323277243,0.00288244797001766,down
chr6,31485112,31498300,-,_chr6_002866,-1.22699792621927,0.0431001177525344,down
chr6,31473706,31477815,-,_chr6_002867,-1.27557058842891,1.90809423826305e-05,down
chr6,31289028,31294619,-,_chr6_002869,-0.947819458834172,0.00101387659609227,down
chr6,31004552,31020103,-,_chr6_002873,1.32158763503338,0.0209837559692093,up
chr6,30576096,30577951,-,_chr6_002877,2.01438146430293,0.00364820403486895,up
chr6,29930625,29933025,-,_chr6_002882,0.95272755683768,0.00929687493887254,up
chr6,29907370,29911271,-,_chr6_002883,1.01382330401695,0.0166945154864935,up
chr6,28501376,28507212,-,_chr6_002900,0.719661794963441,1.04863337559343e-08,up
chr6,27865473,27881908,-,_chr6_002908,1.13854829513,0.00295778573002264,up
chr6,27846441,27865471,-,_chr6_002909,-0.642670080212928,0.00501707084561278,down
chr6,27578006,27581190,-,_chr6_002915,-1.04198152524031,0.00703948603308042,down
chr6,27572303,27573437,-,_chr6_002916,1.36172860099146,5.5709744809204e-05,up
chr6,27517652,27527676,-,_chr6_002917,1.04679613745775,0.00102722219801205,up
chr6,27405522,27413944,-,_chr6_002919,-0.838063558539778,2.76867923811078e-05,down
chr6,27085166,27089396,-,_chr6_002921,0.771476972309984,3.68798271138498e-05,up
chr6,26948712,26966501,-,_chr6_002923,0.741612513040698,7.44882575345769e-06,up
chr6,26700952,26707082,-,_chr6_002937,2.0491069251651,0.00104705666742737,up
chr6,16883931,16885424,-,_chr6_002990,4.54249567252904,0.000282938001770931,up
chr6,15662960,15666065,-,_chr6_003070,4.41864001011824,0.0187972077988062,up
chr6,15657569,15662016,-,_chr6_003071,3.32902929357132,0.0058768744278974,up
chr6,15348577,15352282,-,_chr6_003078,5.72707715757251,0.0475764606242467,up
chr6,15158346,15164288,-,_chr6_003083,3.38373987381952,0.0126483123040049,up
chr6,14053650,14057883,-,_chr6_003091,-0.613099345915452,0.00514751714366236,down
chr6,14042460,14044366,-,_chr6_003092,1.41712938726186,0.000709734378184708,up
chr6,13963398,13965703,-,_chr6_003094,0.842835249600824,0.0168779892293181,up
chr6,13385934,13396013,-,_chr6_003097,0.530204736534249,0.00319789169459184,up
chr6,13224824,13226373,-,_chr6_003101,-3.75825905731719,0.0311891438213637,down
chr6,12917241,12918712,-,_chr6_003102,-0.762386431526033,3.03161858572649e-06,down
chr6,12837464,12841015,-,_chr6_003106,-0.585141003521016,5.69179770597448e-08,down
chr6,12570875,12572178,-,_chr6_003110,-2.77611566273714,0.0133568734902681,down
chr6,12312179,12317292,-,_chr6_003113,0.661459715459621,0.000482510765066603,up
chr6,12255123,12259521,-,_chr6_003118,0.827126925512543,5.06609223869294e-07,up
chr6,12211864,12219913,-,_chr6_003120,1.01696795031925,1.26382252942484e-11,up
chr6,11768574,11771307,-,_chr6_003126,-1.59369913434098,9.42764461213558e-05,down
chr6,11712331,11715632,-,_chr6_003127,-0.523721632479573,3.49612895045083e-05,down
chr6,11646330,11653748,-,_chr6_003128,-0.833352481940498,0.0220663048627861,down
chr6,11567992,11571686,-,_chr6_003131,2.01009553713785,6.05306915908642e-05,up
chr6,11529606,11532597,-,_chr6_003133,1.00586426436867,0.000593333780726718,up
chr6,10944881,10949900,-,_chr6_003159,-3.27505960784804,0.00553306934003554,down
chr6,10916844,10920564,-,_chr6_003160,-0.530496012607069,2.38327014462794e-05,down
chr6,10643331,10671307,-,_chr6_003163,3.43160864681061,1.02365743368472e-06,up
chr6,10581567,10586780,-,_chr6_003166,-1.2429262644861,4.40568770073782e-08,down
chr6,10490433,10494737,-,_chr6_003168,-0.769191469754008,0.0336529992955902,down
chr6,18762349,18768406,+,_chr6_003172,-0.65543246489854,0.0211365812834629,down
chr6,18774954,18775378,+,_chr6_003174,-2.85030407308315,0.0190805874519177,down
chr6,19016292,19018244,+,_chr6_003188,-2.39766886188664,0.0131850479424929,down
chr6,20369464,20370906,+,_chr6_003200,-3.1527428823484,0.0404781963822379,down
chr6,20496114,20498739,+,_chr6_003202,-1.30424655617716,1.44680443317955e-13,down
chr6,20795449,20797440,+,_chr6_003204,2.84405601121976,0.049660836663063,up
chr6,20800416,20805693,+,_chr6_003205,-1.0159567374467,0.00167973243483455,down
chr6,20806130,20810926,+,_chr6_003206,-1.11836249350158,1.07751381463539e-09,down
chr6,20811713,20829918,+,_chr6_003207,-1.93621142658538,0.0480803851413954,down
chr6,20886350,20895889,+,_chr6_003210,-1.51870580258711,1.59514159285864e-05,down
chr6,21007615,21012081,+,_chr6_003212,-2.14074139249156,9.15801217274867e-12,down
chr6,21500554,21511534,+,_chr6_003214,0.670394169311498,0.0111331608506723,up
chr6,21557777,21559138,+,_chr6_003216,-0.967445588425333,0.0216503092904815,down
chr6,21593532,21595324,+,_chr6_003217,-0.874115316394298,0.0024545155852933,down
chr6,21762779,21763995,+,_chr6_003220,-6.46687370494331,4.91355581960584e-06,down
chr6,21770934,21776832,+,_chr6_003222,-0.579710815359679,0.0286960414589151,down
chr6,22544673,22546011,+,_chr6_003242,-0.733770505890041,0.0498566832590763,down
chr6,23669023,23671247,+,_chr6_003265,-7.1270943776448,0.000655876667094162,down
chr6,25773326,25775321,+,_chr6_003369,-0.594198688269842,0.0314907334017386,down
chr6,25775594,25778616,+,_chr6_003370,-2.53614644587989,1.96222597711444e-07,down
chr6,25919833,25922616,+,_chr6_003375,-1.00650605671674,1.88962226427862e-12,down
chr6,26052721,26055649,+,_chr6_003380,-1.71437850607715,0.0176568130625231,down
chr6,26056211,26058165,+,_chr6_003381,-8.32007209509323,0.00530087963020136,down
chr6,10481291,10483214,-,_chr6_003386,-0.560514174792971,0.012391594535886,down
chr6,10162500,10173198,-,_chr6_003397,0.918760869487146,2.244115736229e-10,up
chr6,9665537,9670437,-,_chr6_003409,-1.65849804991025,6.63057066870202e-05,down
chr6,9256934,9259242,-,_chr6_003424,-3.62460354022842,0.00544354437223694,down
chr6,8769926,8774338,-,_chr6_003448,-0.844444297911452,0.000134468977029322,down
chr6,8754207,8756164,-,_chr6_003449,-0.514419998553115,0.00144504209793885,down
chr6,8527688,8529299,-,_chr6_003460,1.9044993015222,0.000926387733341686,up
chr6,8446732,8455991,-,_chr6_003462,-0.725652214653444,0.000988774967899702,down
chr6,8435242,8437411,-,_chr6_003464,-1.38333365498831,1.67517013386953e-05,down
chr6,8426841,8427391,-,_chr6_003466,-0.71705995234615,0.0236317524252792,down
chr6,8392849,8396599,-,_chr6_003467,1.8829601807953,1.03964299659088e-12,up
chr6,8387579,8391085,-,_chr6_003468,1.26625982233454,0.0191317293254682,up
chr6,8366339,8378968,-,_chr6_003469,1.00330864959885,2.07810573655296e-06,up
chr6,8320757,8330624,-,_chr6_003470,0.611468908384314,0.000935354506549479,up
chr6,8262021,8273147,-,_chr6_003477,0.803178988766121,0.000617404405180939,up
chr6,8230362,8231161,-,_chr6_003479,2.18446462021763,0.00416953212765318,up
chr6,8223800,8230360,-,_chr6_003480,0.5573346719212,0.00625953215628907,up
chr6,8215299,8223530,-,_chr6_003481,0.517641153207272,0.0248224990573719,up
chr6,7997377,8009260,-,_chr6_003483,4.82891968152703,0.0084162240439417,up
chr6,7726978,7729933,-,_chr6_003487,0.508720032502064,1.17452626040675e-06,up
chr6,6663186,6665420,-,_chr6_003503,-2.8099319137895,8.53118100430476e-12,down
chr6,6627361,6633248,-,_chr6_003506,-1.79759340716302,1.17245122993324e-13,down
chr6,6621929,6623235,-,_chr6_003507,1.23946775548982,0.00172336607335695,up
chr6,6609442,6614339,-,_chr6_003508,-3.02927037644547,4.40314833042077e-15,down
chr6,6606346,6607768,-,_chr6_003509,-10.5933097100115,0.0343091793775476,down
chr6,6586390,6587093,-,_chr6_003512,0.844148426878983,0.00136042876809085,up
chr6,6452120,6455009,-,_chr6_003515,-0.553829490117207,0.00217258754247585,down
chr6,6435967,6439633,-,_chr6_003516,-5.45643363227908,1.02350647254687e-07,down
chr6,6427112,6428153,-,_chr6_003518,-0.602932741480528,0.00227931048523889,down
chr6,6190748,6193809,-,_chr6_003526,-1.23334532381685,0.0343741658138988,down
chr6,6172899,6176542,-,_chr6_003527,-2.82409221752144,4.64358635589507e-07,down
chr6,6112636,6113590,-,_chr6_003529,-7.52096464975038,2.07468704705592e-08,down
chr6,6017261,6022040,-,_chr6_003531,-1.43080224771082,3.7853204608818e-05,down
chr6,5483218,5486184,-,_chr6_003546,-0.800951600197401,8.65989943667283e-07,down
chr6,5473387,5481984,-,_chr6_003547,0.635222121433415,4.75548180519971e-07,up
chr6,5196866,5198787,-,_chr6_003563,-0.779397516803819,3.16575980298008e-07,down
chr6,5091715,5097119,-,_chr6_003568,0.616775880680113,0.000738824212896502,up
chr6,4728932,4731305,-,_chr6_003582,-0.687933673900952,0.00994860497957262,down
chr6,4685195,4688517,-,_chr6_003584,-0.534004923381527,0.0231065737857649,down
chr6,4346146,4348244,-,_chr6_003605,-0.588219842584436,0.0066821911366094,down
chr6,4086865,4088142,-,_chr6_003613,-1.06370902411379,0.0385153851855009,down
chr6,4001869,4009684,-,_chr6_003615,0.604549426478006,0.00159455049237863,up
chr6,3887930,3889614,-,_chr6_003619,2.31135185052605,0.0486570505557607,up
chr6,3862065,3864114,-,_chr6_003620,-1.453617401003,0.0254091269910415,down
chr6,3648982,3653994,-,_chr6_003627,0.500596902531842,2.38327014462794e-05,up
chr6,3480220,3484153,-,_chr6_003632,2.1707553347068,9.42270864786657e-06,up
chr6,3462830,3468301,-,_chr6_003634,0.669147545378653,3.71902196330773e-06,up
chr6,3382847,3386356,-,_chr6_003641,1.18131523709348,0.00544324718784601,up
chr6,3275914,3284904,-,_chr6_003642,1.07038472947501,0.0265657527486188,up
chr6,3159761,3164006,-,_chr6_003647,1.01009524590574,1.47824182767474e-09,up
chr6,3134759,3138640,-,_chr6_003648,-0.586839171946981,0.000100086991262346,down
chr6,3045570,3068960,-,_chr6_003649,1.04038516686566,5.30905089049381e-06,up
chr6,2958069,2959751,-,_chr6_003651,1.56893260452969,6.79061929811636e-05,up
chr6,2945733,2947232,-,_chr6_003652,-3.30787464899861,0.00123637068155548,down
chr6,2886896,2889147,-,_chr6_003655,-14.9478092069459,4.91931585949315e-43,down
chr6,2835211,2838727,-,_chr6_003658,-0.547757264385945,0.0173476280278183,down
chr6,2806439,2820374,-,_chr6_003660,0.780866461083965,3.32478372589951e-06,up
chr6,2712667,2717645,-,_chr6_003667,0.538539880442267,4.36516815759317e-05,up
chr6,2409437,2418435,-,_chr6_003680,-0.83876200877914,1.16092502435656e-06,down
chr6,2230724,2232031,-,_chr6_003682,-0.566917725958682,0.0183747897452122,down
chr6,2124227,2142885,-,_chr6_003687,0.676635738183152,4.24670736756637e-05,up
chr6,1784006,1785388,-,_chr6_003696,-13.8901227693768,0.00412561796371639,down
chr6,1766298,1771302,-,_chr6_003697,1.47968597904213,0.00255123772789665,up
chr6,1752630,1753909,-,_chr6_003698,-6.38346819766072,1.65571605518465e-10,down
chr6,1706180,1711606,-,_chr6_003700,-0.558240426496735,0.00130375052114494,down
chr6,1638069,1640830,-,_chr6_003701,-1.21242637656347,0.00065029820724644,down
chr6,1415469,1417009,-,_chr6_003707,1.28261389712544,0.00202241074772225,up
chr6,1382667,1383967,-,_chr6_003711,-1.3004829139286,0.000263776368044813,down
chr6,1347583,1358149,-,_chr6_003713,-3.1924759969459,0.0461623435873556,down
chr6,1333811,1335549,-,_chr6_003715,0.940487276639392,1.95105535551632e-08,up
chr6,1318188,1322490,-,_chr6_003716,0.780388269405478,0.00129803817079902,up
chr6,1309505,1312482,-,_chr6_003717,-1.88037002442774,5.19488424783966e-19,down
chr6,1269049,1272622,-,_chr6_003718,2.1279275565028,1.04459098605288e-25,up
chr6,1024563,1026866,-,_chr6_003731,-2.42358954207681,0.00304482002476167,down
