X_transcriptName	tissue	sRNA24_exp	strata	Allele
_chr12_000011.1	leaves	0.102562884040259	stratum 1	X Male
_chr12_003506.1	flowers	0.0624244763310422	stratum 3	X Male
_chr12_003506.1	leaves	0.0668314004315389	stratum 3	X Male
_chr12_000236.1	flowers	0.0589203404824665	stratum 2	X Male
_chr12_000236.1	leaves	0.0307071093831575	stratum 2	X Male
_chr12_003829.1	flowers	0.0384836292924692	stratum 2	X Male
_chr12_003829.1	leaves	0.0376466061999345	stratum 2	X Male
_chr12_001402.1	flowers	0.106775118012027	stratum 2	X Male
_chr12_001402.1	leaves	0.0914371121158705	stratum 2	X Male
_chr12_001219.1	flowers	0.157763699167736	stratum 2	X Male
_chr12_001219.1	leaves	0.309179134189945	stratum 2	X Male
_chr12_000774.1	flowers	0.0141374679885312	stratum 2	X Male
_chr12_000774.1	leaves	0.0441903541812321	stratum 2	X Male
_chr12_000123.1	flowers	0.080252351865314	stratum 1	X Male
_chr12_000123.1	leaves	0.0922403093697297	stratum 1	X Male
_chr12_004421.1	flowers	0.131333390905431	stratum 2	X Male
_chr12_004421.1	leaves	0.0800273958698873	stratum 2	X Male
_chr12_000078.1	flowers	0.0441525823378643	stratum 1	X Male
_chr12_000078.1	leaves	0.0519086129962618	stratum 1	X Male
_chr12_004902.1	flowers	0.120777233059245	stratum 2	X Male
_chr12_004902.1	leaves	0.157942564685036	stratum 2	X Male
_chr12_000253.1	flowers	0.04528186343684	stratum 2	X Male
_chr12_000253.1	leaves	0.103772521568167	stratum 2	X Male
_chr12_000255.1	flowers	0.0598093596276343	stratum 2	X Male
_chr12_000255.1	leaves	0.0298423507826781	stratum 2	X Male
_chr12_000259.1	flowers	0.105462101090744	stratum 2	X Male
_chr12_000259.1	leaves	0.146509385055383	stratum 2	X Male
_chr12_000688.1	flowers	0.142453875914971	stratum 2	X Male
_chr12_000688.1	leaves	0.149015410941531	stratum 2	X Male
_chr12_004963.1	flowers	0.0560118512229203	stratum 1	X Male
_chr12_004963.1	leaves	0.0538515466652375	stratum 1	X Male
_chr12_004305.1	flowers	0.14419686286159	stratum 2	X Male
_chr12_004305.1	leaves	0.0949603086043126	stratum 2	X Male
_chr12_003764.1	flowers	0.17808197512796	stratum 3	X Male
_chr12_003764.1	leaves	0.155936992787058	stratum 3	X Male
_chr12_003965.1	flowers	0.139184027956093	stratum 2	X Male
_chr12_003965.1	leaves	0.0730217479742899	stratum 2	X Male
_chr12_001293.1	flowers	0.179678256839253	stratum 2	X Male
_chr12_001293.1	leaves	0.0954470301238296	stratum 2	X Male
_chr12_001044.1	flowers	0.05722282929221	stratum 2	X Male
_chr12_001044.1	leaves	0.0874336015981631	stratum 2	X Male
_chr12_001503.1	flowers	0.0645488009914985	stratum 3	X Male
_chr12_001503.1	leaves	0.0348644687632024	stratum 3	X Male
_chr12_003844.1	flowers	0.0581733313405197	stratum 2	X Male
_chr12_003844.1	leaves	0.045650787210121	stratum 2	X Male
_chr12_000526.1	flowers	0.0904882158193851	stratum 2	X Male
_chr12_000526.1	leaves	0.137489881516891	stratum 2	X Male
_chr12_001125.1	flowers	0	stratum 2	X Male
_chr12_001125.1	leaves	0	stratum 2	X Male
_chr12_001126.1	flowers	0.0393047163316565	stratum 2	X Male
_chr12_001126.1	leaves	0.0908089617705422	stratum 2	X Male
_chr12_004726.1	flowers	0.144629849126086	stratum 2	X Male
_chr12_004726.1	leaves	0.12996219306886	stratum 2	X Male
_chr12_004510.1	flowers	0.0358416819860985	stratum 2	X Male
_chr12_004510.1	leaves	0.0631991804330281	stratum 2	X Male
_chr12_000420.1	flowers	0.0705780297694418	stratum 2	X Male
_chr12_000420.1	leaves	0.0843886782843867	stratum 2	X Male
_chr12_004747.1	flowers	0.0618328316921822	stratum 2	X Male
_chr12_004747.1	leaves	0.29406746495177	stratum 2	X Male
_chr12_001700.1	flowers	0.0256219240690094	stratum 3	X Male
_chr12_001700.1	leaves	0.0189597541299084	stratum 3	X Male
_chr12_001701.1	flowers	0.0697790999856048	stratum 3	X Male
_chr12_001701.1	leaves	0.0696283015397134	stratum 3	X Male
_chr12_001702.1	flowers	0.0304947425659486	stratum 3	X Male
_chr12_001702.1	leaves	0.0350191525433925	stratum 3	X Male
_chr12_001703.1	flowers	0.108776516584594	stratum 3	X Male
_chr12_001703.1	leaves	0.19396727917681	stratum 3	X Male
_chr12_001704.1	flowers	0.0404504228086719	stratum 3	X Male
_chr12_001704.1	leaves	0.0407100062344226	stratum 3	X Male
_chr12_001705.1	flowers	0.0719017772579914	stratum 3	X Male
_chr12_001705.1	leaves	0.0880458293990375	stratum 3	X Male
_chr12_001648.1	flowers	0.0267459754857134	stratum 3	X Male
_chr12_001648.1	leaves	0.0409980148864256	stratum 3	X Male
_chr12_003521.1	flowers	0.0996013676008757	stratum 3	X Male
_chr12_003521.1	leaves	0.406895265087832	stratum 3	X Male
_chr12_003867.1	flowers	0.312279191684951	stratum 2	X Male
_chr12_003867.1	leaves	0.212683750274938	stratum 2	X Male
_chr12_001742.1	flowers	0.0649326201235345	stratum 3	X Male
_chr12_001742.1	leaves	0	stratum 3	X Male
_chr12_001743.1	flowers	0.0522991276349759	stratum 3	X Male
_chr12_001743.1	leaves	0.0655996782867462	stratum 3	X Male
_chr12_001744.1	flowers	0.0515145428016999	stratum 3	X Male
_chr12_001744.1	leaves	0.0341429121227637	stratum 3	X Male
_chr12_001745.1	flowers	0.0541471441060701	stratum 3	X Male
_chr12_001745.1	leaves	0.139577396014155	stratum 3	X Male
_chr12_001746.1	flowers	0.0692432730762607	stratum 3	X Male
_chr12_001746.1	leaves	0.0546446864373068	stratum 3	X Male
_chr12_001748.1	flowers	0.0298167438002835	stratum 3	X Male
_chr12_001748.1	leaves	0.0382110187572706	stratum 3	X Male
_chr12_001749.1	flowers	0.108821791410465	stratum 3	X Male
_chr12_001749.1	leaves	0.127125697004439	stratum 3	X Male
_chr12_001719.1	flowers	0.0430712089357254	stratum 3	X Male
_chr12_001719.1	leaves	0.0191939083182871	stratum 3	X Male
_chr12_001723.1	flowers	0.0724888835839232	stratum 3	X Male
_chr12_001723.1	leaves	0.0314050229869289	stratum 3	X Male
_chr12_001724.1	flowers	0.328965037384899	stratum 3	X Male
_chr12_001724.1	leaves	0.430220324820142	stratum 3	X Male
_chr12_001726.1	flowers	0.0531010361705447	stratum 3	X Male
_chr12_001726.1	leaves	0.0940624973767888	stratum 3	X Male
_chr12_003449.1	flowers	0.0153281384656265	stratum 3	X Male
_chr12_003449.1	leaves	0.0256870787968967	stratum 3	X Male
_chr12_003450.1	flowers	0.095330814439364	stratum 3	X Male
_chr12_003450.1	leaves	0.167307037534595	stratum 3	X Male
_chr12_000750.1	flowers	0.0543116084900548	stratum 2	X Male
_chr12_000750.1	leaves	0.0567121294321849	stratum 2	X Male
_chr12_004701.1	flowers	0.0418307372175342	stratum 2	X Male
_chr12_004701.1	leaves	0.0293463144887816	stratum 2	X Male
_chr12_004702.1	flowers	0.0325978282601519	stratum 2	X Male
_chr12_004702.1	leaves	0	stratum 2	X Male
_chr12_004703.1	flowers	0.0264254921179858	stratum 2	X Male
_chr12_004703.1	leaves	0.023831575273416	stratum 2	X Male
_chr12_004705.1	flowers	0.0520836784384039	stratum 2	X Male
_chr12_004705.1	leaves	0.0566164185727519	stratum 2	X Male
_chr12_000216.1	flowers	0.0372982245128799	stratum 2	X Male
_chr12_000216.1	leaves	0.0670310133653749	stratum 2	X Male
_chr12_000177.1	flowers	0.0858021366534814	stratum 2	X Male
_chr12_000177.1	leaves	0.0464905634924652	stratum 2	X Male
_chr12_001637.1	flowers	0.0472289006027986	stratum 3	X Male
_chr12_001637.1	leaves	0.0842786740594557	stratum 3	X Male
_chr12_000914.1	flowers	0.0530596540236469	stratum 2	X Male
_chr12_000914.1	leaves	0.0450645845876436	stratum 2	X Male
_chr12_000867.1	flowers	0.0431641761553014	stratum 2	X Male
_chr12_000867.1	leaves	0.0375303738006465	stratum 2	X Male
_chr12_000371.1	flowers	0.0381334612384301	stratum 2	X Male
_chr12_000371.1	leaves	0.0187651869003233	stratum 2	X Male
_chr12_000128.1	flowers	0.0418152956504482	stratum 1	X Male
_chr12_000128.1	leaves	0.0187651869003233	stratum 1	X Male
_chr12_004746.1	flowers	0.15718965928547	stratum 2	X Male
_chr12_004746.1	leaves	0.0882078095203692	stratum 2	X Male
_chr12_004315.1	flowers	0.0345275682795918	stratum 2	X Male
_chr12_004315.1	leaves	0.0684549429739877	stratum 2	X Male
_chr12_003584.1	flowers	0.117377127634295	stratum 3	X Male
_chr12_003584.1	leaves	0.317957381009688	stratum 3	X Male
_chr12_004487.1	flowers	0.0830240518708997	stratum 2	X Male
_chr12_004487.1	leaves	0.0890109204876149	stratum 2	X Male
_chr12_001625.1	flowers	0.0168455399232084	stratum 3	X Male
_chr12_001625.1	leaves	0.0315995902165141	stratum 3	X Male
_chr12_001406.1	flowers	0.106570176600327	stratum 2	X Male
_chr12_001406.1	leaves	0.199586551468496	stratum 2	X Male
_chr12_005064.1	flowers	0.0687669589192356	stratum 1	X Male
_chr12_005064.1	leaves	0.0615016899977832	stratum 1	X Male
_chr12_004600.1	flowers	0.145394144408228	stratum 2	X Male
_chr12_004600.1	leaves	0.253445148122444	stratum 2	X Male
_chr12_004979.1	flowers	0.0403043971151822	stratum 1	X Male
_chr12_004979.1	leaves	0.0273728201653557	stratum 1	X Male
_chr12_003826.1	flowers	0.0271608869189325	stratum 2	X Male
_chr12_003826.1	leaves	0.0223021751449732	stratum 2	X Male
_chr12_001361.1	flowers	0.0919166276548039	stratum 2	X Male
_chr12_001361.1	leaves	0.104489437940567	stratum 2	X Male
_chr12_001261.1	flowers	0.0222394072380726	stratum 2	X Male
_chr12_001261.1	leaves	0.0538104490504845	stratum 2	X Male
_chr12_003581.1	flowers	0.188033318596866	stratum 3	X Male
_chr12_003581.1	leaves	0.114988258930029	stratum 3	X Male
_chr12_001624.1	flowers	0.0545768545481127	stratum 3	X Male
_chr12_001624.1	leaves	0.0567587524734467	stratum 3	X Male
_chr12_000892.1	flowers	0.0280095545036645	stratum 2	X Male
_chr12_000892.1	leaves	0.0474349794889737	stratum 2	X Male
_chr12_000417.1	flowers	0.183373386345828	stratum 2	X Male
_chr12_000417.1	leaves	0.105651803230865	stratum 2	X Male
_chr12_004988.1	flowers	0.0710895552478926	stratum 1	X Male
_chr12_004988.1	leaves	0.256065509068475	stratum 1	X Male
_chr12_004796.1	flowers	0	stratum 2	X Male
_chr12_004796.1	leaves	0	stratum 2	X Male
_chr12_000577.1	flowers	0.0962063013582175	stratum 2	X Male
_chr12_000577.1	leaves	0.0793255064703805	stratum 2	X Male
_chr12_000160.1	flowers	0.269895545049867	stratum 2	X Male
_chr12_000160.1	leaves	0.199615408326379	stratum 2	X Male
_chr12_000476.1	flowers	0.400728481432083	stratum 2	X Male
_chr12_000476.1	leaves	0.291624884986945	stratum 2	X Male
_chr12_000481.1	flowers	0	stratum 2	X Male
_chr12_000481.1	leaves	0	stratum 2	X Male
_chr12_000018.1	flowers	0.104705445026933	stratum 1	X Male
_chr12_000018.1	leaves	0.168941904838937	stratum 1	X Male
_chr12_000019.1	flowers	0.031802380937945	stratum 1	X Male
_chr12_000019.1	leaves	0.0593100000986879	stratum 1	X Male
_chr12_000896.1	flowers	0.0234297559108531	stratum 2	X Male
_chr12_000896.1	leaves	0.0187651869003233	stratum 2	X Male
_chr12_001737.1	flowers	0.0307270396027112	stratum 3	X Male
_chr12_001737.1	leaves	0.168791193853939	stratum 3	X Male
_chr12_000183.1	flowers	0.240168040174069	stratum 2	X Male
_chr12_000183.1	leaves	0.470169142868591	stratum 2	X Male
_chr12_003432.1	flowers	0.214857786878828	stratum 3	X Male
_chr12_003432.1	leaves	0.242534934499932	stratum 3	X Male
_chr12_003438.1	flowers	0.0195536118578855	stratum 3	X Male
_chr12_003438.1	leaves	0.0327079200415065	stratum 3	X Male
_chr12_003446.1	flowers	0.0196332262999049	stratum 3	X Male
_chr12_003446.1	leaves	0.0389063150252617	stratum 3	X Male
_chr12_003573.1	flowers	0.0544576621284603	stratum 3	X Male
_chr12_003573.1	leaves	0.0714675881529384	stratum 3	X Male
_chr12_003490.1	flowers	0.0411920640867956	stratum 3	X Male
_chr12_003490.1	leaves	0.082621090410291	stratum 3	X Male
_chr12_000595.1	flowers	0.0162806748473027	stratum 2	X Male
_chr12_000595.1	leaves	0.0187651869003233	stratum 2	X Male
_chr12_000403.1	flowers	0.0212062019827969	stratum 2	X Male
_chr12_000403.1	leaves	0.0233350820060412	stratum 2	X Male
_chr12_005092.1	flowers	0.048382431019245	stratum 1	X Male
_chr12_005092.1	leaves	0.0325162551198063	stratum 1	X Male
_chr12_004083.1	flowers	0.0360892888701926	stratum 2	X Male
_chr12_004083.1	leaves	0.0741427008448939	stratum 2	X Male
_chr12_004084.1	flowers	0.0288407243987333	stratum 2	X Male
_chr12_004084.1	leaves	0.0527841397147391	stratum 2	X Male
_chr12_001054.1	flowers	0.0424020618901378	stratum 2	X Male
_chr12_001054.1	leaves	0.0890591758183517	stratum 2	X Male
_chr12_001251.1	flowers	0.0226870746392488	stratum 2	X Male
_chr12_001251.1	leaves	0.0335490326779065	stratum 2	X Male
_chr12_001247.1	flowers	0.145699991609523	stratum 2	X Male
_chr12_001247.1	leaves	0.113265163492647	stratum 2	X Male
_chr12_005021.1	flowers	0.0451478785311479	stratum 1	X Male
_chr12_005021.1	leaves	0.110945984455627	stratum 1	X Male
_chr12_004893.1	flowers	0.188181377918322	stratum 2	X Male
_chr12_004893.1	leaves	0.149275125344241	stratum 2	X Male
_chr12_004897.1	flowers	0.0463588241760043	stratum 2	X Male
_chr12_004897.1	leaves	0.112181515078436	stratum 2	X Male
_chr12_000248.1	flowers	0.116517694234973	stratum 2	X Male
_chr12_000248.1	leaves	0.068955611299045	stratum 2	X Male
_chr12_004765.1	flowers	0.0776486610579554	stratum 2	X Male
_chr12_004765.1	leaves	0.0922586518931943	stratum 2	X Male
_chr12_000813.1	flowers	0.0604198725723806	stratum 2	X Male
_chr12_000813.1	leaves	0.064012885367697	stratum 2	X Male
_chr12_001509.1	flowers	0.0550742832711756	stratum 3	X Male
_chr12_001509.1	leaves	0.0782694906746399	stratum 3	X Male
_chr12_003798.1	flowers	0.0288591493630994	stratum 2	X Male
_chr12_003798.1	leaves	0.0605681033643175	stratum 2	X Male
_chr12_004490.1	flowers	0.0304193116472811	stratum 2	X Male
_chr12_004490.1	leaves	0.0609669966802977	stratum 2	X Male
_chr12_004996.1	flowers	0.29675631151727	stratum 1	X Male
_chr12_004996.1	leaves	0.274740670760404	stratum 1	X Male
_chr12_001449.1	flowers	0.0541942141470688	stratum 2	X Male
_chr12_001449.1	leaves	0.0877395996135411	stratum 2	X Male
_chr12_000398.1	flowers	0.127010574095788	stratum 2	X Male
_chr12_000398.1	leaves	0.130874862341233	stratum 2	X Male
_chr12_000168.1	flowers	0.0475489979434181	stratum 2	X Male
_chr12_000168.1	leaves	0.0500985388479859	stratum 2	X Male
_chr12_001009.1	flowers	0.0618728650192124	stratum 2	X Male
_chr12_001009.1	leaves	0.195085922365269	stratum 2	X Male
_chr12_003502.1	flowers	0.0451944129296871	stratum 3	X Male
_chr12_003502.1	leaves	0.0654643960123997	stratum 3	X Male
_chr12_001683.1	flowers	0.0779889092481091	stratum 3	X Male
_chr12_001683.1	leaves	0.055299803990568	stratum 3	X Male
_chr12_000167.1	flowers	0.127846705552992	stratum 2	X Male
_chr12_000167.1	leaves	0.144767669569282	stratum 2	X Male
_chr12_004956.1	flowers	0.0474027343781696	stratum 2	X Male
_chr12_004956.1	leaves	0.0545004263625419	stratum 2	X Male
_chr12_000547.1	flowers	0.0213566005784195	stratum 2	X Male
_chr12_000547.1	leaves	0.0806240040666295	stratum 2	X Male
_chr12_004618.1	flowers	0.284807122501075	stratum 2	X Male
_chr12_004618.1	leaves	0.425884654590277	stratum 2	X Male
_chr12_004806.1	flowers	0.0513643887731025	stratum 2	X Male
_chr12_004806.1	leaves	0.0439499940486461	stratum 2	X Male
_chr12_000362.1	flowers	0.052301364024278	stratum 2	X Male
_chr12_000362.1	leaves	0.0319401544920797	stratum 2	X Male
_chr12_000363.1	flowers	0.268343431968245	stratum 2	X Male
_chr12_000363.1	leaves	0.365585967622731	stratum 2	X Male
_chr12_000828.1	flowers	0.0446034003072823	stratum 2	X Male
_chr12_000828.1	leaves	0.0577089724874729	stratum 2	X Male
_chr12_000832.1	flowers	0.0217022099911094	stratum 2	X Male
_chr12_000832.1	leaves	0.039749586223812	stratum 2	X Male
_chr12_004825.1	flowers	0.0407764842324975	stratum 2	X Male
_chr12_004825.1	leaves	0.0293582073766642	stratum 2	X Male
_chr12_004828.1	flowers	0.0324962963812373	stratum 2	X Male
_chr12_004828.1	leaves	0.0321157387146624	stratum 2	X Male
_chr12_004830.1	flowers	0.014037949936007	stratum 2	X Male
_chr12_004830.1	leaves	0.0375303738006465	stratum 2	X Male
_chr12_000106.1	flowers	0.0264258929535626	stratum 1	X Male
_chr12_000106.1	leaves	0.0751512504452666	stratum 1	X Male
_chr12_001634.1	flowers	0.051131903638903	stratum 3	X Male
_chr12_001634.1	leaves	0.055335850275203	stratum 3	X Male
_chr12_004886.1	flowers	0.017709479419817	stratum 2	X Male
_chr12_004886.1	leaves	0	stratum 2	X Male
_chr12_004887.1	flowers	0.0543746423678393	stratum 2	X Male
_chr12_004887.1	leaves	0.0345136774817612	stratum 2	X Male
_chr12_004002.1	flowers	0.0866904395142892	stratum 2	X Male
_chr12_004002.1	leaves	0.106178056887403	stratum 2	X Male
_chr12_001411.1	flowers	0.0432004950429897	stratum 2	X Male
_chr12_001411.1	leaves	0.0574491192506565	stratum 2	X Male
_chr12_000494.1	flowers	0.0712787739334958	stratum 2	X Male
_chr12_000494.1	leaves	0.0618153167403829	stratum 2	X Male
_chr12_005014.1	flowers	0.148546565875039	stratum 1	X Male
_chr12_005014.1	leaves	0.250640120286793	stratum 1	X Male
_chr12_004464.1	flowers	0.0141374679885312	stratum 2	X Male
_chr12_004464.1	leaves	0	stratum 2	X Male
_chr12_003462.1	flowers	0.0254233346449067	stratum 3	X Male
_chr12_003462.1	leaves	0.0162581275599032	stratum 3	X Male
_chr12_003552.1	flowers	0.0443662806197165	stratum 3	X Male
_chr12_003552.1	leaves	0.0601102629169683	stratum 3	X Male
_chr12_003553.1	flowers	0.0380359206452489	stratum 3	X Male
_chr12_003553.1	leaves	0.0283423475800701	stratum 3	X Male
_chr12_003649.1	flowers	0.0772390340860643	stratum 3	X Male
_chr12_003649.1	leaves	0.0511476550700234	stratum 3	X Male
_chr12_000006.1	flowers	0.0421470654852148	stratum 1	X Male
_chr12_000006.1	leaves	0.0625506230010776	stratum 1	X Male
_chr12_001258.1	flowers	0.0686739273567331	stratum 2	X Male
_chr12_001258.1	leaves	0.131915261771952	stratum 2	X Male
_chr12_003626.1	flowers	0.156576570612148	stratum 3	X Male
_chr12_003626.1	leaves	0.300081012848688	stratum 3	X Male
_chr12_001583.1	flowers	0	stratum 3	X Male
_chr12_001583.1	leaves	0.0126398360866056	stratum 3	X Male
_chr12_001496.1	flowers	0.0450456532861694	stratum 3	X Male
_chr12_001496.1	leaves	0.12644080007855	stratum 3	X Male
_chr12_003621.1	flowers	0.0191693004380676	stratum 3	X Male
_chr12_003621.1	leaves	0.0831316107865384	stratum 3	X Male
_chr12_003537.1	flowers	0.0636186059483905	stratum 3	X Male
_chr12_003537.1	leaves	0.187543624054625	stratum 3	X Male
_chr12_003541.1	flowers	0.0864358372476275	stratum 3	X Male
_chr12_003541.1	leaves	0.0702302636289997	stratum 3	X Male
_chr12_004134.1	flowers	0.0184588061035475	stratum 2	X Male
_chr12_004134.1	leaves	0.0211647840816611	stratum 2	X Male
_chr12_003545.1	flowers	0.132434084726544	stratum 3	X Male
_chr12_003545.1	leaves	0	stratum 3	X Male
_chr12_003885.1	flowers	0.137534655133765	stratum 2	X Male
_chr12_003885.1	leaves	0.0961123383862108	stratum 2	X Male
_chr12_001639.1	flowers	0.0430506479239495	stratum 3	X Male
_chr12_001639.1	leaves	0.0740678185898149	stratum 3	X Male
_chr12_003761.1	flowers	0.0336380177050498	stratum 3	X Male
_chr12_003761.1	leaves	0.202944650757087	stratum 3	X Male
_chr12_003762.1	flowers	0.0427607660761023	stratum 3	X Male
_chr12_003762.1	leaves	0.0427798445341466	stratum 3	X Male
_chr12_003451.1	flowers	0.0801102419180753	stratum 3	X Male
_chr12_003451.1	leaves	0.0162581275599032	stratum 3	X Male
_chr12_003452.1	flowers	0.0292152581905575	stratum 3	X Male
_chr12_003452.1	leaves	0.0162581275599032	stratum 3	X Male
_chr12_004519.1	flowers	0.0334161246002317	stratum 2	X Male
_chr12_004519.1	leaves	0.029572794399852	stratum 2	X Male
_chr12_004511.1	flowers	0.0191880970334894	stratum 2	X Male
_chr12_004511.1	leaves	0.054008141990105	stratum 2	X Male
_chr12_000525.1	flowers	0.0430273992806522	stratum 2	X Male
_chr12_000525.1	leaves	0.0874036589707795	stratum 2	X Male
_chr12_001718.1	flowers	0.0185845758446436	stratum 3	X Male
_chr12_001718.1	leaves	0.10567782913937	stratum 3	X Male
_chr12_000004.1	flowers	0.0441105908426332	stratum 1	X Male
_chr12_000004.1	leaves	0.0187651869003233	stratum 1	X Male
_chr12_000572.1	flowers	0.0498902561562225	stratum 2	X Male
_chr12_000572.1	leaves	0.0162581275599032	stratum 2	X Male
_chr12_004609.1	flowers	0.0373559191077109	stratum 2	X Male
_chr12_004609.1	leaves	0.0481904875142663	stratum 2	X Male
_chr12_000586.1	flowers	0.0191893701852058	stratum 2	X Male
_chr12_000586.1	leaves	0.0187651869003233	stratum 2	X Male
_chr12_004362.1	flowers	0.0263723784720947	stratum 2	X Male
_chr12_004362.1	leaves	0.0711099732117527	stratum 2	X Male
_chr12_004500.1	flowers	0.124737123903267	stratum 2	X Male
_chr12_004500.1	leaves	0.260680497476033	stratum 2	X Male
_chr12_000272.1	flowers	0.0905890068780948	stratum 2	X Male
_chr12_000272.1	leaves	0.0293113395010244	stratum 2	X Male
_chr12_000275.1	flowers	0.033099154302424	stratum 2	X Male
_chr12_000275.1	leaves	0.0505593443464225	stratum 2	X Male
_chr12_000277.1	flowers	0.210697335587907	stratum 2	X Male
_chr12_000277.1	leaves	0.37624432073151	stratum 2	X Male
_chr12_000279.1	flowers	0.172225667141215	stratum 2	X Male
_chr12_000279.1	leaves	0.26881465955442	stratum 2	X Male
_chr12_000280.1	flowers	0.146550695558208	stratum 2	X Male
_chr12_000280.1	leaves	0.054641526831478	stratum 2	X Male
_chr12_000281.1	flowers	0.0737002449944916	stratum 2	X Male
_chr12_000281.1	leaves	0.099357687580726	stratum 2	X Male
_chr12_000282.1	flowers	0.0389008683023248	stratum 2	X Male
_chr12_000282.1	leaves	0.0395157691758983	stratum 2	X Male
_chr12_000284.1	flowers	0.183840696109368	stratum 2	X Male
_chr12_000284.1	leaves	0.15236784254392	stratum 2	X Male
_chr12_000285.1	flowers	0.0332267004849946	stratum 2	X Male
_chr12_000285.1	leaves	0	stratum 2	X Male
_chr12_000286.1	flowers	0.039446057913103	stratum 2	X Male
_chr12_000286.1	leaves	0.0998957585438679	stratum 2	X Male
_chr12_000288.1	flowers	0	stratum 2	X Male
_chr12_000288.1	leaves	0.10567782913937	stratum 2	X Male
_chr12_000289.1	flowers	0.0267234741026803	stratum 2	X Male
_chr12_000289.1	leaves	0.0153122228386682	stratum 2	X Male
_chr12_000290.1	flowers	0	stratum 2	X Male
_chr12_000290.1	leaves	0.0487743826797095	stratum 2	X Male
_chr12_000298.1	flowers	0.0730191131776294	stratum 2	X Male
_chr12_000298.1	leaves	0.112547067825973	stratum 2	X Male
_chr12_000300.1	flowers	0.0523470765553775	stratum 2	X Male
_chr12_000300.1	leaves	0.0962155199095304	stratum 2	X Male
_chr12_000301.1	flowers	0.0790698917503041	stratum 2	X Male
_chr12_000301.1	leaves	0.04058096074661	stratum 2	X Male
_chr12_000306.1	flowers	0.0749291323686242	stratum 2	X Male
_chr12_000306.1	leaves	0.117475775754626	stratum 2	X Male
_chr12_000321.1	flowers	0.067236451381847	stratum 2	X Male
_chr12_000321.1	leaves	0.086365280459593	stratum 2	X Male
_chr12_000333.1	flowers	0.0166572281814452	stratum 2	X Male
_chr12_000333.1	leaves	0.0435490643299139	stratum 2	X Male
_chr12_000334.1	flowers	0.0141374679885312	stratum 2	X Male
_chr12_000334.1	leaves	0.0650325102396126	stratum 2	X Male
_chr12_003991.1	flowers	0.0653110887546753	stratum 2	X Male
_chr12_003991.1	leaves	0.0669400313755194	stratum 2	X Male
_chr12_004711.1	flowers	0.0523979550076514	stratum 2	X Male
_chr12_004711.1	leaves	0.147682810357543	stratum 2	X Male
_chr12_000426.1	flowers	0.0267553546985252	stratum 2	X Male
_chr12_000426.1	leaves	0.0493311475303626	stratum 2	X Male
_chr12_004639.1	flowers	0.0901353775585794	stratum 2	X Male
_chr12_004639.1	leaves	0.12668502475994	stratum 2	X Male
_chr12_004926.1	flowers	0	stratum 2	X Male
_chr12_004926.1	leaves	0.0483691255072486	stratum 2	X Male
_chr12_004200.1	flowers	0.150931472210736	stratum 2	X Male
_chr12_004200.1	leaves	0.297096708438957	stratum 2	X Male
_chr12_004998.1	flowers	0	stratum 1	X Male
_chr12_004998.1	leaves	0.0162581275599032	stratum 1	X Male
_chr12_000390.1	flowers	0.0271874384394831	stratum 2	X Male
_chr12_000390.1	leaves	0	stratum 2	X Male
_chr12_004244.1	flowers	0.0341294007755021	stratum 2	X Male
_chr12_004244.1	leaves	0.0327774690222521	stratum 2	X Male
_chr12_001614.1	flowers	0.0139384318834827	stratum 3	X Male
_chr12_001614.1	leaves	0.0379195082598169	stratum 3	X Male
_chr12_000353.1	flowers	0.0649658723751418	stratum 2	X Male
_chr12_000353.1	leaves	0.0411459859648234	stratum 2	X Male
_chr12_000354.1	flowers	0.0337290789769872	stratum 2	X Male
_chr12_000354.1	leaves	0.0179749186431799	stratum 2	X Male
_chr12_001358.1	flowers	0.151809602158193	stratum 2	X Male
_chr12_001358.1	leaves	0.245520239736187	stratum 2	X Male
_chr12_003754.1	flowers	0.216521687962617	stratum 3	X Male
_chr12_003754.1	leaves	0.192845918708752	stratum 3	X Male
_chr12_004053.1	flowers	0.057483662801158	stratum 2	X Male
_chr12_004053.1	leaves	0.220289783376659	stratum 2	X Male
_chr12_005095.1	flowers	0.0140711226201817	stratum 1	X Male
_chr12_005095.1	leaves	0	stratum 1	X Male
_chr12_001604.1	flowers	0.0609602484013537	stratum 3	X Male
_chr12_001604.1	leaves	0.060671213215707	stratum 3	X Male
_chr12_000381.1	flowers	0.051461409396374	stratum 2	X Male
_chr12_000381.1	leaves	0.167092306508847	stratum 2	X Male
_chr12_001588.1	flowers	0.0282749359770625	stratum 3	X Male
_chr12_001588.1	leaves	0.0224708197095211	stratum 3	X Male
_chr12_000598.1	flowers	0.117840680964933	stratum 2	X Male
_chr12_000598.1	leaves	0.022578045603206	stratum 2	X Male
_chr12_004278.1	flowers	0.423034573457756	stratum 2	X Male
_chr12_004278.1	leaves	0.326770140233337	stratum 2	X Male
_chr12_001382.1	flowers	0.0734370863232492	stratum 2	X Male
_chr12_001382.1	leaves	0.101508379836862	stratum 2	X Male
_chr12_004614.1	flowers	0.0637026117481347	stratum 2	X Male
_chr12_004614.1	leaves	0.123863724983873	stratum 2	X Male
_chr12_004719.1	flowers	0.0159566463883489	stratum 2	X Male
_chr12_004719.1	leaves	0	stratum 2	X Male
_chr12_004047.1	flowers	0.0798939448473628	stratum 2	X Male
_chr12_004047.1	leaves	0.146322668136391	stratum 2	X Male
_chr12_004795.1	flowers	0.0648257825111685	stratum 2	X Male
