Y_GeneName	Y_transcriptName	X_GeneName	X_transcriptName	startX	scaffY	startY	pos_new	invert	strata	strata_low	strata_uppp	chr.x	min.x	max.x	strand.x	gene_RPM.x	SBGE.x	sRNA24_exp.x	chr.y	min.y	max.y	strand.y	gene_RPM.y	SBGE.y	sRNA24_exp.y	tissue	sex	total_gene_expression	total_sRNA24_exp	Y_over_X_gene_expression	Y_over_X_sRNA24
_scaffold_1_003149	_scaffold_1_003149.1	_chr12_003552	_chr12_003552.1	305588669	scaffold_12-1	225890750	305588669	non_inv	stratum 3	strata3	strata3	chr12	305588669	305597831	-	304.3195	female-biased	0.0601102629169683	scaffold_12-1	225890750	225900694	-	384.4305	male-biased	0.107725115350782	leaves	Male	688.75	0.16783537826775	1.26324635785745	1.79212517335992
_scaffold_1_003150	_scaffold_1_003150.1	_chr12_003553	_chr12_003553.1	305562121	scaffold_12-1	225884365	305562121	non_inv	stratum 3	strata3	strata3	chr12	305562121	305567358	-	4606.05	female-biased	0.0622591433052914	scaffold_12-1	225884365	225889723	-	0	male-biased	0	flowers	Female	4606.05	0.0622591433052914		
_scaffold_1_003150	_scaffold_1_003150.1	_chr12_003553	_chr12_003553.1	305562121	scaffold_12-1	225884365	305562121	non_inv	stratum 3	strata3	strata3	chr12	305562121	305567358	-	1407.52325	female-biased	0.0380359206452489	scaffold_12-1	225884365	225889723	-	1759.6675	male-biased	0.0613812194051416	flowers	Male	3167.19075	0.0994171400503905	1.25018716387101	1.61376978298036
_scaffold_1_003150	_scaffold_1_003150.1	_chr12_003553	_chr12_003553.1	305562121	scaffold_12-1	225884365	305562121	non_inv	stratum 3	strata3	strata3	chr12	305562121	305567358	-	1063.25	unbiased	0.0817155029532174	scaffold_12-1	225884365	225889723	-	0	male-biased	0	leaves	Female	1063.25	0.0817155029532174		
_scaffold_1_003150	_scaffold_1_003150.1	_chr12_003553	_chr12_003553.1	305562121	scaffold_12-1	225884365	305562121	non_inv	stratum 3	strata3	strata3	chr12	305562121	305567358	-	466.6385	unbiased	0.0283423475800701	scaffold_12-1	225884365	225889723	-	839.10825	male-biased	0.121976951735542	leaves	Male	1305.74675	0.150319299315612	1.79819764121477	4.30369966323165
_scaffold_1_003158	_scaffold_1_003158.1	_chr12_003649	_chr12_003649.1	289522012	scaffold_12-1	224199576	289522012	non_inv	stratum 3	strata3	strata2	chr12	289522012	289526069	-	274.30475	unbiased	0.104601269549025	scaffold_12-1	224199576	224203651	-	0	male-biased	0	flowers	Female	274.30475	0.104601269549025		
_scaffold_1_003158	_scaffold_1_003158.1	_chr12_003649	_chr12_003649.1	289522012	scaffold_12-1	224199576	289522012	non_inv	stratum 3	strata3	strata2	chr12	289522012	289526069	-	122.294625	unbiased	0.0772390340860643	scaffold_12-1	224199576	224203651	-	39.61695	male-biased	0.122168821271059	flowers	Male	161.911575	0.199407855357123	0.323946780163069	1.58169794219502
_scaffold_1_003158	_scaffold_1_003158.1	_chr12_003649	_chr12_003649.1	289522012	scaffold_12-1	224199576	289522012	non_inv	stratum 3	strata3	strata2	chr12	289522012	289526069	-	264.334225	unbiased	0.136287628873485	scaffold_12-1	224199576	224203651	-	0	male-biased	0	leaves	Female	264.334225	0.136287628873485		
_scaffold_1_003158	_scaffold_1_003158.1	_chr12_003649	_chr12_003649.1	289522012	scaffold_12-1	224199576	289522012	non_inv	stratum 3	strata3	strata2	chr12	289522012	289526069	-	150.602825	unbiased	0.0511476550700234	scaffold_12-1	224199576	224203651	-	19.6457275	male-biased	0.178160654291607	leaves	Male	170.2485525	0.22930830936163	0.130447270826427	3.48326143295714
_scaffold_1_003235	_scaffold_1_003235.1	_chr12_000006	_chr12_000006.1	297005	scaffold_12-1	208718032	297005	non_inv	stratum 1	strata1	strata1	chr12	297005	299291	+	4244.25	unbiased	0.0465883983956939	scaffold_12-1	208718032	208721226	-	0	male-biased	0	flowers	Female	4244.25	0.0465883983956939		
_scaffold_1_003235	_scaffold_1_003235.1	_chr12_000006	_chr12_000006.1	297005	scaffold_12-1	208718032	297005	non_inv	stratum 1	strata1	strata1	chr12	297005	299291	+	1541.525	unbiased	0.0421470654852148	scaffold_12-1	208718032	208721226	-	783.4755	male-biased	0.019568215523204	flowers	Male	2325.0005	0.0617152810084188	0.508247028105285	0.46428417489869
_scaffold_1_003235	_scaffold_1_003235.1	_chr12_000006	_chr12_000006.1	297005	scaffold_12-1	208718032	297005	non_inv	stratum 1	strata1	strata1	chr12	297005	299291	+	42721.75	female-biased	0.0626888881376697	scaffold_12-1	208718032	208721226	-	0	male-biased	0	leaves	Female	42721.75	0.0626888881376697		
_scaffold_1_003235	_scaffold_1_003235.1	_chr12_000006	_chr12_000006.1	297005	scaffold_12-1	208718032	297005	non_inv	stratum 1	strata1	strata1	chr12	297005	299291	+	14449.5075	female-biased	0.0625506230010776	scaffold_12-1	208718032	208721226	-	7767	male-biased	0.0271066851374319	leaves	Male	22216.5075	0.0896573081385095	0.537526971074966	0.433355957733066
_scaffold_1_003250	_scaffold_1_003250.1	_chr12_001258	_chr12_001258.1	210791615	scaffold_12-1	205526276	210791615	non_inv	stratum 2	strata3	strata2	chr12	210791615	210797356	+	3.25	unbiased	0.0913964137156783	scaffold_12-1	205526276	205529084	-	0	unbiased	0	flowers	Female	3.25	0.0913964137156783		
_scaffold_1_003250	_scaffold_1_003250.1	_chr12_001258	_chr12_001258.1	210791615	scaffold_12-1	205526276	210791615	non_inv	stratum 2	strata3	strata2	chr12	210791615	210797356	+	4.75	unbiased	0.0686739273567331	scaffold_12-1	205526276	205529084	-	1	unbiased	0.0969936017576167	flowers	Male	5.75	0.16566752911435	0.210526315789474	1.41237883853321
_scaffold_1_003250	_scaffold_1_003250.1	_chr12_001258	_chr12_001258.1	210791615	scaffold_12-1	205526276	210791615	non_inv	stratum 2	strata3	strata2	chr12	210791615	210797356	+	7.5	unbiased	0.149232689468088	scaffold_12-1	205526276	205529084	-	0	unbiased	0	leaves	Female	7.5	0.149232689468088		
_scaffold_1_003250	_scaffold_1_003250.1	_chr12_001258	_chr12_001258.1	210791615	scaffold_12-1	205526276	210791615	non_inv	stratum 2	strata3	strata2	chr12	210791615	210797356	+	14.75	unbiased	0.131915261771952	scaffold_12-1	205526276	205529084	-	15.25	unbiased	0.364910404010179	leaves	Male	30	0.496825665782131	1.03389830508475	2.7662485682742
_scaffold_1_003259	_scaffold_1_003259.1	_chr12_003626	_chr12_003626.1	291413607	scaffold_12-1	203203307	291413607	non_inv	stratum 3	strata3	strata2	chr12	291413607	291419726	-	700.5	unbiased	0.171551543070153	scaffold_12-1	203203307	203207331	-	0	unbiased	0	flowers	Female	700.5	0.171551543070153		
_scaffold_1_003259	_scaffold_1_003259.1	_chr12_003626	_chr12_003626.1	291413607	scaffold_12-1	203203307	291413607	non_inv	stratum 3	strata3	strata2	chr12	291413607	291419726	-	418.60775	unbiased	0.156576570612148	scaffold_12-1	203203307	203207331	-	4.975445	unbiased	0.110996263985802	flowers	Male	423.583195	0.26757283459795	0.011885697290602	0.708894463276681
_scaffold_1_003259	_scaffold_1_003259.1	_chr12_003626	_chr12_003626.1	291413607	scaffold_12-1	203203307	291413607	non_inv	stratum 3	strata3	strata2	chr12	291413607	291419726	-	136.25	unbiased	0.396406680425475	scaffold_12-1	203203307	203207331	-	0	unbiased	0	leaves	Female	136.25	0.396406680425475		
_scaffold_1_003259	_scaffold_1_003259.1	_chr12_003626	_chr12_003626.1	291413607	scaffold_12-1	203203307	291413607	non_inv	stratum 3	strata3	strata2	chr12	291413607	291419726	-	56.04215	unbiased	0.300081012848688	scaffold_12-1	203203307	203207331	-	5.201145	unbiased	0.132552467343423	leaves	Male	61.243295	0.432633480192111	0.092807734892398	0.441722273878957
_scaffold_1_003260	_scaffold_1_003260.1	_chr12_001583	_chr12_001583.1	292686538	scaffold_12-1	202401231	292686538	non_inv	stratum 3	strata3	strata2	chr12	292686538	292688326	+	221.75	unbiased	0	scaffold_12-1	202401231	202402675	-	0	unbiased	0	flowers	Female	221.75	0		
_scaffold_1_003260	_scaffold_1_003260.1	_chr12_001583	_chr12_001583.1	292686538	scaffold_12-1	202401231	292686538	non_inv	stratum 3	strata3	strata2	chr12	292686538	292688326	+	65.485875	unbiased	0	scaffold_12-1	202401231	202402675	-	2.2641325	unbiased	0.160533168194926	flowers	Male	67.7500075	0.160533168194926	0.034574364319023	Inf
_scaffold_1_003260	_scaffold_1_003260.1	_chr12_001583	_chr12_001583.1	292686538	scaffold_12-1	202401231	292686538	non_inv	stratum 3	strata3	strata2	chr12	292686538	292688326	+	851	female-biased	0.0134975685075163	scaffold_12-1	202401231	202402675	-	0	male-biased	0	leaves	Female	851	0.0134975685075163		
_scaffold_1_003260	_scaffold_1_003260.1	_chr12_001583	_chr12_001583.1	292686538	scaffold_12-1	202401231	292686538	non_inv	stratum 3	strata3	strata2	chr12	292686538	292688326	+	289.38675	female-biased	0.0126398360866056	scaffold_12-1	202401231	202402675	-	8.3632725	male-biased	0.079673133273788	leaves	Male	297.7500225	0.0923129693603936	0.0288999841907067	6.30333595529909
_scaffold_1_003261	_scaffold_1_003261.1	_chr12_001496	_chr12_001496.1	274197300	scaffold_12-1	202191279	274197300	non_inv	stratum 3	strata3	strata2	chr12	274197300	274209268	+	2084	unbiased	0.0582426430805847	scaffold_12-1	202191279	202214881	-	0	male-biased	0	flowers	Female	2084	0.0582426430805847		
_scaffold_1_003261	_scaffold_1_003261.1	_chr12_001496	_chr12_001496.1	274197300	scaffold_12-1	202191279	274197300	non_inv	stratum 3	strata3	strata2	chr12	274197300	274209268	+	905.94225	unbiased	0.0450456532861694	scaffold_12-1	202191279	202214881	-	684.8295	male-biased	0.0462819717593266	flowers	Male	1590.77175	0.091327625045496	0.755930634651381	1.0274458995034
_scaffold_1_003261	_scaffold_1_003261.1	_chr12_001496	_chr12_001496.1	274197300	scaffold_12-1	202191279	274197300	non_inv	stratum 3	strata3	strata2	chr12	274197300	274209268	+	932.5	female-biased	0.121228651949447	scaffold_12-1	202191279	202214881	-	0	male-biased	0	leaves	Female	932.5	0.121228651949447		
_scaffold_1_003261	_scaffold_1_003261.1	_chr12_001496	_chr12_001496.1	274197300	scaffold_12-1	202191279	274197300	non_inv	stratum 3	strata3	strata2	chr12	274197300	274209268	+	430.73125	female-biased	0.12644080007855	scaffold_12-1	202191279	202214881	-	127.7688	male-biased	0.0641839305187733	leaves	Male	558.50005	0.190624730597323	0.296632296820813	0.507620407960878
_scaffold_1_003275	_scaffold_1_003275.1	_chr12_003621	_chr12_003621.1	292538625	scaffold_12-1	200598407	292538625	non_inv	stratum 3	strata3	strata2	chr12	292538625	292544131	-	534	unbiased	0.0228013074817425	scaffold_12-1	200598407	200606960	-	0	male-biased	0	flowers	Female	534	0.0228013074817425		
_scaffold_1_003275	_scaffold_1_003275.1	_chr12_003621	_chr12_003621.1	292538625	scaffold_12-1	200598407	292538625	non_inv	stratum 3	strata3	strata2	chr12	292538625	292544131	-	536.7775	unbiased	0.0191693004380676	scaffold_12-1	200598407	200606960	-	165.9725	male-biased	0.0535053244965146	flowers	Male	702.75	0.0726746249345822	0.309201671083456	2.79119859743344
_scaffold_1_003275	_scaffold_1_003275.1	_chr12_003621	_chr12_003621.1	292538625	scaffold_12-1	200598407	292538625	non_inv	stratum 3	strata3	strata2	chr12	292538625	292544131	-	954.5	unbiased	0.0591533240298829	scaffold_12-1	200598407	200606960	-	0	male-biased	0	leaves	Female	954.5	0.0591533240298829		
_scaffold_1_003275	_scaffold_1_003275.1	_chr12_003621	_chr12_003621.1	292538625	scaffold_12-1	200598407	292538625	non_inv	stratum 3	strata3	strata2	chr12	292538625	292544131	-	443.74975	unbiased	0.0831316107865384	scaffold_12-1	200598407	200606960	-	88.00025	male-biased	0.0481358996274328	leaves	Male	531.75	0.131267510413971	0.198310534259456	0.579032442316485
_scaffold_1_003282	_scaffold_1_003282.1	_chr12_003537	_chr12_003537.1	307702066	scaffold_12-1	200062373	307702066	""	stratum 3	strata3	strata3	chr12	307702066	307704390	-	101.17415	unbiased	0.0292118771225693	scaffold_12-1	200062373	200063540	-	0	unbiased	0	flowers	Female	101.17415	0.0292118771225693		
_scaffold_1_003282	_scaffold_1_003282.1	_chr12_003537	_chr12_003537.1	307702066	scaffold_12-1	200062373	307702066	""	stratum 3	strata3	strata3	chr12	307702066	307704390	-	19.57185	unbiased	0.0636186059483905	scaffold_12-1	200062373	200063540	-	0.2669525	unbiased	0.0390396759715981	flowers	Male	19.8388025	0.102658281919989	0.0136396150593838	0.613651861583833
_scaffold_1_003282	_scaffold_1_003282.1	_chr12_003537	_chr12_003537.1	307702066	scaffold_12-1	200062373	307702066	""	stratum 3	strata3	strata3	chr12	307702066	307704390	-	1.50085	unbiased	0.0705231155540676	scaffold_12-1	200062373	200063540	-	0	unbiased	0	leaves	Female	1.50085	0.0705231155540676		
_scaffold_1_003282	_scaffold_1_003282.1	_chr12_003537	_chr12_003537.1	307702066	scaffold_12-1	200062373	307702066	""	stratum 3	strata3	strata3	chr12	307702066	307704390	-	1.2538475	unbiased	0.187543624054625	scaffold_12-1	200062373	200063540	-	0.5	unbiased	0.0975653330894516	leaves	Male	1.7538475	0.285108957144077	0.398772578004901	0.520227406190222
_scaffold_1_003286	_scaffold_1_003286.1	_chr12_003541	_chr12_003541.1	307461438	scaffold_12-1	199678558	307461438	non_inv	stratum 3	strata3	strata3	chr12	307461438	307465566	-	815.25	unbiased	0.146527820898271	scaffold_12-1	199678558	199682594	-	0	male-biased	0	flowers	Female	815.25	0.146527820898271		
_scaffold_1_003286	_scaffold_1_003286.1	_chr12_003541	_chr12_003541.1	307461438	scaffold_12-1	199678558	307461438	non_inv	stratum 3	strata3	strata3	chr12	307461438	307465566	-	366.6035	unbiased	0.0864358372476275	scaffold_12-1	199678558	199682594	-	240.6465	male-biased	0.159592885885986	flowers	Male	607.25	0.246028723133614	0.656421719923569	1.84637403845321
_scaffold_1_003286	_scaffold_1_003286.1	_chr12_003541	_chr12_003541.1	307461438	scaffold_12-1	199678558	307461438	non_inv	stratum 3	strata3	strata3	chr12	307461438	307465566	-	359	female-biased	0.0702226702025259	scaffold_12-1	199678558	199682594	-	0	male-biased	0	leaves	Female	359	0.0702226702025259		
_scaffold_1_003286	_scaffold_1_003286.1	_chr12_003541	_chr12_003541.1	307461438	scaffold_12-1	199678558	307461438	non_inv	stratum 3	strata3	strata3	chr12	307461438	307465566	-	121.5927	female-biased	0.0702302636289997	scaffold_12-1	199678558	199682594	-	160.15725	male-biased	0.156167208682784	leaves	Male	281.74995	0.226397472311784	1.31716172105727	2.22364548576604
_scaffold_1_003288	_scaffold_1_003288.1	_chr12_004134	_chr12_004134.1	154965023	scaffold_12-1	198980850	154965023	""	stratum 2	strata3	strata2	chr12	154965023	154978283	-	89.753525	unbiased	0.025576772632692	scaffold_12-1	198980850	198981859	-	0	unbiased	0	flowers	Female	89.753525	0.025576772632692		
_scaffold_1_003288	_scaffold_1_003288.1	_chr12_004134	_chr12_004134.1	154965023	scaffold_12-1	198980850	154965023	""	stratum 2	strata3	strata2	chr12	154965023	154978283	-	70.0558	unbiased	0.0184588061035475	scaffold_12-1	198980850	198981859	-	2.46502	unbiased	0.0376580518551835	flowers	Male	72.52082	0.056116857958731	0.0351865227432989	2.04011308445058
_scaffold_1_003288	_scaffold_1_003288.1	_chr12_004134	_chr12_004134.1	154965023	scaffold_12-1	198980850	154965023	""	stratum 2	strata3	strata2	chr12	154965023	154978283	-	38.906	unbiased	0.0196745599389661	scaffold_12-1	198980850	198981859	-	0	unbiased	0	leaves	Female	38.906	0.0196745599389661		
_scaffold_1_003288	_scaffold_1_003288.1	_chr12_004134	_chr12_004134.1	154965023	scaffold_12-1	198980850	154965023	""	stratum 2	strata3	strata2	chr12	154965023	154978283	-	58.554525	unbiased	0.0211647840816611	scaffold_12-1	198980850	198981859	-	0.69547	unbiased	0.0330199546968754	leaves	Male	59.249995	0.0541847387785365	0.0118773058102683	1.56013661984327
_scaffold_1_003294	_scaffold_1_003294.1	_chr12_003545	_chr12_003545.1	307267444	scaffold_12-1	198846899	307267444	non_inv	stratum 3	strata3	strata3	chr12	307267444	307271778	-	1359.60325	female-biased	0.126461040491258	scaffold_12-1	198846899	198850538	-	0	male-biased	0	flowers	Female	1359.60325	0.126461040491258		
_scaffold_1_003294	_scaffold_1_003294.1	_chr12_003545	_chr12_003545.1	307267444	scaffold_12-1	198846899	307267444	non_inv	stratum 3	strata3	strata3	chr12	307267444	307271778	-	221.032	female-biased	0.132434084726544	scaffold_12-1	198846899	198850538	-	306.468	male-biased	0	flowers	Male	527.5	0.132434084726544	1.38653226682109	0
_scaffold_1_003294	_scaffold_1_003294.1	_chr12_003545	_chr12_003545.1	307267444	scaffold_12-1	198846899	307267444	non_inv	stratum 3	strata3	strata3	chr12	307267444	307271778	-	312.2915	female-biased	0.151740341798167	scaffold_12-1	198846899	198850538	-	0	male-biased	0	leaves	Female	312.2915	0.151740341798167		
_scaffold_1_003294	_scaffold_1_003294.1	_chr12_003545	_chr12_003545.1	307267444	scaffold_12-1	198846899	307267444	non_inv	stratum 3	strata3	strata3	chr12	307267444	307271778	-	104.894675	female-biased	0	scaffold_12-1	198846899	198850538	-	123.355375	male-biased	0	leaves	Male	228.25005	0	1.17599272794353	
_scaffold_1_003338	_scaffold_1_003338.1	_chr12_003885	_chr12_003885.1	239141550	scaffold_12-1	193716593	239141550	non_inv	stratum 2	strata3	strata2	chr12	239141550	239150121	-	628	unbiased	0.0504707803380786	scaffold_12-1	193716593	193734357	-	0	male-biased	0	flowers	Female	628	0.0504707803380786		
_scaffold_1_003338	_scaffold_1_003338.1	_chr12_003885	_chr12_003885.1	239141550	scaffold_12-1	193716593	239141550	non_inv	stratum 2	strata3	strata2	chr12	239141550	239150121	-	312.22875	unbiased	0.137534655133765	scaffold_12-1	193716593	193734357	-	243.52125	male-biased	0.0547143834118767	flowers	Male	555.75	0.192249038545642	0.779944992253276	0.397822522321098
_scaffold_1_003338	_scaffold_1_003338.1	_chr12_003885	_chr12_003885.1	239141550	scaffold_12-1	193716593	239141550	non_inv	stratum 2	strata3	strata2	chr12	239141550	239150121	-	267	female-biased	0.129864801355495	scaffold_12-1	193716593	193734357	-	0	male-biased	0	leaves	Female	267	0.129864801355495		
_scaffold_1_003338	_scaffold_1_003338.1	_chr12_003885	_chr12_003885.1	239141550	scaffold_12-1	193716593	239141550	non_inv	stratum 2	strata3	strata2	chr12	239141550	239150121	-	102.807725	female-biased	0.0961123383862108	scaffold_12-1	193716593	193734357	-	57.942375	male-biased	0.0802023770362149	leaves	Male	160.7501	0.176314715422426	0.563599427961274	0.834464943657239
_scaffold_1_003350	_scaffold_1_003350.1	_chr12_001639	_chr12_001639.1	302904121	scaffold_12-1	192017195	302904121	non_inv	stratum 3	strata3	strata3	chr12	302904121	302907444	+	987.54675	unbiased	0.0616358989528822	scaffold_12-1	192017195	192022335	-	0	male-biased	0	flowers	Female	987.54675	0.0616358989528822		
_scaffold_1_003350	_scaffold_1_003350.1	_chr12_001639	_chr12_001639.1	302904121	scaffold_12-1	192017195	302904121	non_inv	stratum 3	strata3	strata3	chr12	302904121	302907444	+	504.68675	unbiased	0.0430506479239495	scaffold_12-1	192017195	192022335	-	204.83875	male-biased	0.16058547387295	flowers	Male	709.5255	0.2036361217969	0.405873048975429	3.73015231168251
_scaffold_1_003350	_scaffold_1_003350.1	_chr12_001639	_chr12_001639.1	302904121	scaffold_12-1	192017195	302904121	non_inv	stratum 3	strata3	strata3	chr12	302904121	302907444	+	362.859	unbiased	0.136684382200944	scaffold_12-1	192017195	192022335	-	0	male-biased	0	leaves	Female	362.859	0.136684382200944		
_scaffold_1_003350	_scaffold_1_003350.1	_chr12_001639	_chr12_001639.1	302904121	scaffold_12-1	192017195	302904121	non_inv	stratum 3	strata3	strata3	chr12	302904121	302907444	+	279.03525	unbiased	0.0740678185898149	scaffold_12-1	192017195	192022335	-	36.83485	male-biased	0.162028991282925	leaves	Male	315.8701	0.23609680987274	0.132007873557194	2.18757612101736
_scaffold_1_003352	_scaffold_1_003352.1	_chr12_003761	_chr12_003761.1	272497828	scaffold_12-1	190709267	272497828	non_inv	stratum 3	strata3	strata2	chr12	272497828	272500203	-	0.75	male-biased	0.0514690425954797	scaffold_12-1	190709267	190711172	-	0	male-biased	0	flowers	Female	0.75	0.0514690425954797		
_scaffold_1_003352	_scaffold_1_003352.1	_chr12_003761	_chr12_003761.1	272497828	scaffold_12-1	190709267	272497828	non_inv	stratum 3	strata3	strata2	chr12	272497828	272500203	-	3050.4775	male-biased	0.0336380177050498	scaffold_12-1	190709267	190711172	-	104.7721	male-biased	0.0141374679885312	flowers	Male	3155.2496	0.047775485693581	0.0343461310565313	0.420282434966697
_scaffold_1_003352	_scaffold_1_003352.1	_chr12_003761	_chr12_003761.1	272497828	scaffold_12-1	190709267	272497828	non_inv	stratum 3	strata3	strata2	chr12	272497828	272500203	-	3.5	unbiased	0.0836207786687897	scaffold_12-1	190709267	190711172	-	0	unbiased	0	leaves	Female	3.5	0.0836207786687897		
_scaffold_1_003352	_scaffold_1_003352.1	_chr12_003761	_chr12_003761.1	272497828	scaffold_12-1	190709267	272497828	non_inv	stratum 3	strata3	strata2	chr12	272497828	272500203	-	2.75	unbiased	0.202944650757087	scaffold_12-1	190709267	190711172	-	0	unbiased	0	leaves	Male	2.75	0.202944650757087	0	0
_scaffold_1_003362	_scaffold_1_003362.1	_chr12_003762	_chr12_003762.1	272480908	scaffold_12-1	189946674	272480908	non_inv	stratum 3	strata3	strata2	chr12	272480908	272491665	-	873.75	female-biased	0.0659533823873533	scaffold_12-1	189946674	189959122	-	0	male-biased	0	flowers	Female	873.75	0.0659533823873533		
_scaffold_1_003362	_scaffold_1_003362.1	_chr12_003762	_chr12_003762.1	272480908	scaffold_12-1	189946674	272480908	non_inv	stratum 3	strata3	strata2	chr12	272480908	272491665	-	243.236	female-biased	0.0427607660761023	scaffold_12-1	189946674	189959122	-	234.514	male-biased	0.103172645375187	flowers	Male	477.75	0.145933411451289	0.964141821112007	2.41278758176522
_scaffold_1_003362	_scaffold_1_003362.1	_chr12_003762	_chr12_003762.1	272480908	scaffold_12-1	189946674	272480908	non_inv	stratum 3	strata3	strata2	chr12	272480908	272491665	-	1022.25	unbiased	0.109134776853604	scaffold_12-1	189946674	189959122	-	0	male-biased	0	leaves	Female	1022.25	0.109134776853604		
_scaffold_1_003362	_scaffold_1_003362.1	_chr12_003762	_chr12_003762.1	272480908	scaffold_12-1	189946674	272480908	non_inv	stratum 3	strata3	strata2	chr12	272480908	272491665	-	523.7685	unbiased	0.0427798445341466	scaffold_12-1	189946674	189959122	-	299.9815	male-biased	0.300822980397424	leaves	Male	823.75	0.343602824931571	0.572736810251094	7.03188577876455
_scaffold_1_003365	_scaffold_1_003365.1	_chr12_003451	_chr12_003451.1	315593400	scaffold_12-1	189791463	315593400	non_inv	stratum 3	strata3	strata3	chr12	315593400	315594869	-	2657.5	unbiased	0.0186980446605567	scaffold_12-1	189791463	189792945	-	0	male-biased	0	flowers	Female	2657.5	0.0186980446605567		
_scaffold_1_003365	_scaffold_1_003365.1	_chr12_003451	_chr12_003451.1	315593400	scaffold_12-1	189791463	315593400	non_inv	stratum 3	strata3	strata3	chr12	315593400	315594869	-	1068.234	unbiased	0.0801102419180753	scaffold_12-1	189791463	189792945	-	1054.016	male-biased	0.130338482127111	flowers	Male	2122.25	0.210448724045186	0.986690182113657	1.62698899674278
_scaffold_1_003365	_scaffold_1_003365.1	_chr12_003451	_chr12_003451.1	315593400	scaffold_12-1	189791463	315593400	non_inv	stratum 3	strata3	strata3	chr12	315593400	315594869	-	957.25	female-biased	0.0158236549386499	scaffold_12-1	189791463	189792945	-	0	male-biased	0	leaves	Female	957.25	0.0158236549386499		
_scaffold_1_003365	_scaffold_1_003365.1	_chr12_003451	_chr12_003451.1	315593400	scaffold_12-1	189791463	315593400	non_inv	stratum 3	strata3	strata3	chr12	315593400	315594869	-	411.15575	female-biased	0.0162581275599032	scaffold_12-1	189791463	189792945	-	410.09425	male-biased	0.183630806558103	leaves	Male	821.25	0.199888934118006	0.99741825330182	11.2947081932722
_scaffold_1_003366	_scaffold_1_003366.1	_chr12_003452	_chr12_003452.1	315564074	scaffold_12-1	189749510	315564074	non_inv	stratum 3	strata3	strata3	chr12	315564074	315568150	-	2903.25	unbiased	0.0753542430898636	scaffold_12-1	189749510	189753533	-	0	male-biased	0	flowers	Female	2903.25	0.0753542430898636		
_scaffold_1_003366	_scaffold_1_003366.1	_chr12_003452	_chr12_003452.1	315564074	scaffold_12-1	189749510	315564074	non_inv	stratum 3	strata3	strata3	chr12	315564074	315568150	-	1915.7065	unbiased	0.0292152581905575	scaffold_12-1	189749510	189753533	-	1402.0435	male-biased	0.0141374679885312	flowers	Male	3317.75	0.0433527261790887	0.731867590364182	0.48390700148255
_scaffold_1_003366	_scaffold_1_003366.1	_chr12_003452	_chr12_003452.1	315564074	scaffold_12-1	189749510	315564074	non_inv	stratum 3	strata3	strata3	chr12	315564074	315568150	-	2520	unbiased	0.124288485730556	scaffold_12-1	189749510	189753533	-	0	male-biased	0	leaves	Female	2520	0.124288485730556		
_scaffold_1_003366	_scaffold_1_003366.1	_chr12_003452	_chr12_003452.1	315564074	scaffold_12-1	189749510	315564074	non_inv	stratum 3	strata3	strata3	chr12	315564074	315568150	-	1155.147	unbiased	0.0162581275599032	scaffold_12-1	189749510	189753533	-	1085.10275	male-biased	0	leaves	Male	2240.24975	0.0162581275599032	0.93936334509807	0
_scaffold_1_003379	_scaffold_1_003379.1	_chr12_004519	_chr12_004519.1	47998814	scaffold_12-1	188598857	167880238	inverted	stratum 2	strata3	strata2	chr12	47998814	48010452	-	5445.0775	unbiased	0.0479587609216323	scaffold_12-1	188598857	188609961	-	0	male-biased	0	flowers	Female	5445.0775	0.0479587609216323		
_scaffold_1_003379	_scaffold_1_003379.1	_chr12_004519	_chr12_004519.1	47998814	scaffold_12-1	188598857	167880238	inverted	stratum 2	strata3	strata2	chr12	47998814	48010452	-	1860.2375	unbiased	0.0334161246002317	scaffold_12-1	188598857	188609961	-	1302.39575	male-biased	0.0140711226201817	flowers	Male	3162.63325	0.0474872472204134	0.700123371343713	0.4210878068154
_scaffold_1_003379	_scaffold_1_003379.1	_chr12_004519	_chr12_004519.1	47998814	scaffold_12-1	188598857	167880238	inverted	stratum 2	strata3	strata2	chr12	47998814	48010452	-	2276.84125	unbiased	0.0829269283260927	scaffold_12-1	188598857	188609961	-	0	male-biased	0	leaves	Female	2276.84125	0.0829269283260927		
_scaffold_1_003379	_scaffold_1_003379.1	_chr12_004519	_chr12_004519.1	47998814	scaffold_12-1	188598857	167880238	inverted	stratum 2	strata3	strata2	chr12	47998814	48010452	-	1166.41175	unbiased	0.029572794399852	scaffold_12-1	188598857	188609961	-	984.34975	male-biased	0.0315995902165141	leaves	Male	2150.7615	0.0611723846163661	0.843912752079186	1.06853582347538
_scaffold_1_003380	_scaffold_1_003380.1	_chr12_004511	_chr12_004511.1	51086731	scaffold_12-1	188435777	167614322	inverted	stratum 2	strata3	strata2	chr12	51086731	51092846	-	5698.2025	unbiased	0.0269860115430013	scaffold_12-1	188435777	188451299	-	0	male-biased	0	flowers	Female	5698.2025	0.0269860115430013		
_scaffold_1_003380	_scaffold_1_003380.1	_chr12_004511	_chr12_004511.1	51086731	scaffold_12-1	188435777	167614322	inverted	stratum 2	strata3	strata2	chr12	51086731	51092846	-	2591.5325	unbiased	0.0191880970334894	scaffold_12-1	188435777	188451299	-	1550.9075	male-biased	0.0454152658500507	flowers	Male	4142.44	0.0646033628835401	0.598451881271024	2.3668457466515
