"set" "map" "mkr" "phys" "gen" "vld" "recombinationRate"
"slat_m" "chr8" "rsf100124873" 5915385 0 TRUE 2.13
"slat_m" "chr8" "rsf100108353" 6509908 22.97 TRUE 2.09
"slat_m" "chr8" "rsf100142608" 6946804 23.08 TRUE 2.06
"slat_m" "chr8" "rsf100111921" 7960799 25.86 TRUE 1.98
"slat_m" "chr8" "rsf100166812" 8043056 25.86 TRUE 1.97
"slat_m" "chr8" "rsf100073372" 8782962 27.77 TRUE 1.91
"slat_m" "chr8" "rsf100073375" 8784722 25.86 TRUE 1.91
"slat_m" "chr8" "rsf100073381" 8788320 25.86 TRUE 1.91
"slat_m" "chr8" "rsf100073391" 8794557 27.77 TRUE 1.91
"slat_m" "chr8" "rsf100165109" 8865636 27.77 TRUE 1.91
"slat_m" "chr8" "rsf100213909" 8866276 27.77 TRUE 1.91
"slat_m" "chr8" "rsf100179276" 9042047 27.77 TRUE 1.9
"slat_m" "chr8" "rsf100129616" 9094762 27.77 TRUE 1.89
"slat_m" "chr8" "rsf100071548" 9349921 27.77 TRUE 1.87
"slat_m" "chr8" "rsf100002038" 10097500 27.77 TRUE 1.82
"slat_m" "chr8" "rsf100141421" 10165708 27.77 TRUE 1.81
"slat_m" "chr8" "rsf100043843" 11506335 27.77 TRUE 1.72
"slat_m" "chr8" "rsf100150539" 14485593 27.77 TRUE 1.52
"slat_m" "chr8" "rsf100027852" 14560367 27.77 TRUE 1.51
"slat_m" "chr8" "rsf100124582" 15127149 27.77 TRUE 1.48
"slat_m" "chr8" "rsf100056207" 18129073 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100056213" 18130648 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100056226" 18136077 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100056231" 18139474 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100056235" 18150904 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100056239" 18151662 40.36 TRUE 1.3
"slat_m" "chr8" "rsf100055145" 23212986 40.36 TRUE 0.79
"slat_m" "chr8" "rsf100055148" 23215128 40.36 TRUE 0.79
"slat_m" "chr8" "rsf100055159" 23220750 40.36 TRUE 0.79
"slat_m" "chr8" "rsf100055162" 23222516 40.36 TRUE 0.79
"slat_m" "chr8" "rsf100055168" 23228269 40.36 TRUE 0.79
"slat_m" "chr8" "rsf100019686" 25437269 40.36 TRUE 0.65
"slat_m" "chr8" "rsf100214069" 26172660 40.36 TRUE 0.62
"slat_m" "chr8" "rsf100239055" 27748164 40.36 TRUE 0.57
"slat_m" "chr8" "rsf100131635" 30271231 40.36 TRUE 0.54
"slat_m" "chr8" "rsf100059877" 30331247 40.36 TRUE 0.54
"slat_m" "chr8" "rsf100059880" 30334148 40.36 TRUE 0.54
"slat_m" "chr8" "rsf100036804" 30513300 40.36 TRUE 0.52
"slat_m" "chr8" "rsf100032691" 31895751 40.36 TRUE 0.39
"slat_m" "chr8" "rsf100198967" 32044759 40.36 TRUE 0.38
"slat_m" "chr8" "rsf100143767" 32101313 44.03 TRUE 0.37
"slat_m" "chr8" "rsf100047547" 33687960 44.45 TRUE 0.25
"slat_m" "chr8" "rsf100030445" 42410306 44.45 TRUE -0.15
"slat_m" "chr8" "rsf100190326" 44690041 44.45 TRUE -0.18
"slat_m" "chr8" "rsf100174653" 47917932 44.34 TRUE -0.15
"slat_m" "chr8" "rsf100009165" 49028650 44.45 TRUE -0.12
"slat_m" "chr8" "rsf100081205" 53113290 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100122508" 53259308 44.45 TRUE 0.05
"slat_m" "chr8" "rsf100122506" 53259591 44.34 TRUE 0.05
"slat_m" "chr8" "rsf100122504" 53260248 44.45 TRUE 0.05
"slat_m" "chr8" "rsf100122502" 53260511 44.45 TRUE 0.05
"slat_m" "chr8" "rsf100122500" 53261563 44.34 TRUE 0.05
"slat_m" "chr8" "rsf100122498" 53262106 44.45 TRUE 0.05
"slat_m" "chr8" "rsf100122489" 53264079 44.45 TRUE 0.05
"slat_m" "chr8" "rsf100028815" 53286487 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100028817" 53288011 44.34 TRUE 0.04
"slat_m" "chr8" "rsf100028819" 53288210 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100028820" 53289287 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100028822" 53310105 44.34 TRUE 0.04
"slat_m" "chr8" "rsf100099138" 53378480 44.34 TRUE 0.04
"slat_m" "chr8" "rsf100165429" 53416291 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100075830" 53557911 44.45 TRUE 0.03
"slat_m" "chr8" "rsf100075832" 53558943 44.45 TRUE 0.03
"slat_m" "chr8" "rsf100075837" 53562453 44.45 TRUE 0.03
"slat_m" "chr8" "rsf100116650" 53926352 44.45 TRUE 0.04
"slat_m" "chr8" "rsf100037853" 54908161 44.34 TRUE 0.01
"slat_m" "chr8" "rsf100073791" 55444972 44.45 TRUE -0.01
"slat_m" "chr8" "rsf100047510" 55686407 44.45 TRUE -0.01
"slat_m" "chr8" "rsf100000494" 56222547 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000497" 56227116 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000503" 56231232 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000513" 56239952 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000521" 56243565 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000529" 56249639 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000530" 56249762 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000538" 56257712 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100000540" 56261791 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100187051" 57292501 44.45 TRUE -0.01
"slat_m" "chr8" "rsf100008452" 58122276 44.45 TRUE 0
"slat_m" "chr8" "rsf100010037" 59139892 44.45 TRUE 0
"slat_m" "chr8" "rsf100106069" 60417481 44.45 TRUE 0
"slat_m" "chr8" "rsf100034294" 61571523 44.45 TRUE 0
"slat_m" "chr8" "rsf100064387" 65134233 44.45 TRUE 0
"slat_m" "chr8" "rsf100070038" 68716129 44.45 TRUE 0
"slat_m" "chr8" "rsf100070042" 68717962 44.45 TRUE 0
"slat_m" "chr8" "rsf100070044" 68720161 44.45 TRUE 0
"slat_m" "chr8" "rsf100070048" 68722151 44.45 TRUE 0
"slat_m" "chr8" "rsf100086919" 69047641 44.34 TRUE 0
"slat_m" "chr8" "rsf100017682" 69377046 44.45 TRUE 0
"slat_m" "chr8" "rsf100017686" 69388024 44.45 TRUE 0
"slat_m" "chr8" "rsf100090670" 69734628 44.45 TRUE 0
"slat_m" "chr8" "rsf100090666" 69735556 44.45 TRUE 0
"slat_m" "chr8" "rsf100011557" 69929048 44.45 TRUE 0
"slat_m" "chr8" "rsf100209130" 70988472 44.45 TRUE 0
"slat_m" "chr8" "rsf100186433" 71102008 44.45 TRUE 0
"slat_m" "chr8" "rsf100208786" 71410468 44.45 TRUE 0
"slat_m" "chr8" "rsf100106097" 71480382 44.45 TRUE 0
"slat_m" "chr8" "rsf100133565" 71554531 44.34 TRUE 0
"slat_m" "chr8" "rsf100160826" 71645474 44.45 TRUE 0
"slat_m" "chr8" "rsf100167924" 72403253 44.45 TRUE 0
"slat_m" "chr8" "rsf100050481" 72505842 44.45 TRUE 0
"slat_m" "chr8" "rsf100085419" 73846619 44.45 TRUE 0
"slat_m" "chr8" "rsf100171336" 75395668 44.45 TRUE 0
"slat_m" "chr8" "rsf100091675" 80593428 44.45 TRUE 0
"slat_m" "chr8" "rsf100030323" 81488332 44.45 TRUE 0
"slat_m" "chr8" "rsf100030325" 81489942 44.45 TRUE 0
"slat_m" "chr8" "rsf100030330" 81491978 44.34 TRUE 0
"slat_m" "chr8" "rsf100030336" 81494657 44.45 TRUE 0
"slat_m" "chr8" "rsf100030340" 81495579 44.45 TRUE 0
"slat_m" "chr8" "rsf100030342" 81496015 44.45 TRUE 0
"slat_m" "chr8" "rsf100030346" 81497913 44.45 TRUE 0
"slat_m" "chr8" "rsf100021634" 81916769 44.45 TRUE 0
"slat_m" "chr8" "rsf100021639" 81917899 44.45 TRUE 0
"slat_m" "chr8" "rsf100021640" 81918122 44.45 TRUE 0
"slat_m" "chr8" "rsf100021641" 81918341 44.45 TRUE 0
"slat_m" "chr8" "rsf100021647" 81925495 44.45 TRUE 0
"slat_m" "chr8" "rsf100021648" 81925733 44.45 TRUE 0
"slat_m" "chr8" "rsf100021653" 81927143 44.45 TRUE 0
"slat_m" "chr8" "rsf100021655" 81927306 44.45 TRUE 0
"slat_m" "chr8" "rsf100021659" 81930512 44.45 TRUE 0
"slat_m" "chr8" "rsf100021662" 81934049 44.45 TRUE 0
"slat_m" "chr8" "rsf100021665" 81934547 44.45 TRUE 0
"slat_m" "chr8" "rsf100021666" 81934639 44.45 TRUE 0
"slat_m" "chr8" "rsf100021669" 81936000 44.45 TRUE 0
"slat_m" "chr8" "rsf100004958" 82412044 44.45 TRUE 0
"slat_m" "chr8" "rsf100004961" 82412955 44.45 TRUE 0
"slat_m" "chr8" "rsf100004962" 82413123 44.45 TRUE 0
"slat_m" "chr8" "rsf100004972" 82418523 44.45 TRUE 0
"slat_m" "chr8" "rsf100004976" 82422685 44.45 TRUE 0
"slat_m" "chr8" "rsf100004982" 82423675 44.45 TRUE 0
"slat_m" "chr8" "rsf100004983" 82423763 44.45 TRUE 0
"slat_m" "chr8" "rsf100004986" 82425534 44.45 TRUE 0
"slat_m" "chr8" "rsf100004999" 82436429 44.45 TRUE 0
"slat_m" "chr8" "rsf100005000" 82437677 44.45 TRUE 0
"slat_m" "chr8" "rsf100005004" 82438834 44.45 TRUE 0
"slat_m" "chr8" "rsf100005015" 82443257 44.45 TRUE 0
"slat_m" "chr8" "rsf100230264" 82532056 44.45 TRUE 0
"slat_m" "chr8" "rsf100031159" 82539165 44.45 TRUE 0
"slat_m" "chr8" "rsf100031156" 82540749 44.45 TRUE 0
"slat_m" "chr8" "rsf100031149" 82547167 44.45 TRUE 0
"slat_m" "chr8" "rsf100031140" 82550506 44.45 TRUE 0
"slat_m" "chr8" "rsf100031139" 82550606 44.45 TRUE 0
"slat_m" "chr8" "rsf100065782" 82682239 44.45 TRUE 0
"slat_m" "chr8" "rsf100117252" 83336265 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100117245" 83337983 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100022701" 84529146 44.34 TRUE 0.01
"slat_m" "chr8" "rsf100019256" 84699854 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019254" 84700351 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019251" 84701270 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019246" 84716624 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019245" 84716735 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019243" 84719855 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019237" 84724345 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019230" 84727506 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019227" 84730119 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019223" 84730802 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100019218" 84733294 44.45 TRUE 0.01
"slat_m" "chr8" "rsf100020307" 85186761 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100020308" 85187615 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100020309" 85187936 44.34 TRUE -0.02
"slat_m" "chr8" "rsf100020316" 85193373 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100020324" 85195133 44.45 TRUE -0.02
"slat_m" "chr8" "rsf100140999" 85378099 44.45 TRUE -0.04
"slat_m" "chr8" "rsf100058988" 86188721 44.45 TRUE -0.08
"slat_m" "chr8" "rsf100212384" 86656725 44.45 TRUE -0.11
"slat_m" "chr8" "rsf100036862" 99457815 44.45 TRUE 0.24
"slat_m" "chr8" "rsf100124684" 100432435 44.87 TRUE 0.35
"slat_m" "chr8" "rsf100042578" 100919936 44.87 TRUE 0.37
"slat_m" "chr8" "rsf100086820" 101910707 44.87 TRUE 0.41
"slat_m" "chr8" "rsf100086813" 101919893 44.87 TRUE 0.41
"slat_m" "chr8" "rsf100113830" 101936822 44.87 TRUE 0.41
"slat_m" "chr8" "rsf100060570" 102003715 44.87 TRUE 0.41
"slat_m" "chr8" "rsf100102186" 102224164 44.87 TRUE 0.42
"slat_m" "chr8" "rsf100171959" 103024442 44.45 TRUE 0.47
"slat_m" "chr8" "rsf100074282" 104940325 44.87 TRUE 0.6
"slat_m" "chr8" "rsf100180998" 106119116 45.81 TRUE 0.71
"slat_m" "chr8" "rsf100010128" 106549138 45.92 TRUE 0.75
"slat_m" "chr8" "rsf100010140" 106565574 45.92 TRUE 0.75
"slat_m" "chr8" "rsf100010153" 106573272 45.92 TRUE 0.75
"slat_m" "chr8" "rsf100029006" 108067146 45.92 TRUE 0.91
"slat_m" "chr8" "rsf100069247" 108202999 45.92 TRUE 0.93
"slat_m" "chr8" "rsf100164790" 108724494 47.72 TRUE 0.99
"slat_m" "chr8" "rsf100151327" 108874584 47.72 TRUE 1
"slat_m" "chr8" "rsf100151329" 108874995 47.72 TRUE 1
"slat_m" "chr8" "rsf100093796" 108967948 47.72 TRUE 1
"slat_m" "chr8" "rsf100110662" 109340217 47.72 TRUE 1.03
"slat_m" "chr8" "rsf100054110" 109623783 47.72 TRUE 1.05
"slat_m" "chr8" "rsf100134782" 109998942 47.72 TRUE 1.08
"slat_m" "chr8" "rsf100134779" 110002939 49.73 TRUE 1.08
"slat_m" "chr8" "rsf100031574" 110201685 49.73 TRUE 1.1
"slat_m" "chr8" "rsf100031573" 110203022 49.73 TRUE 1.1
"slat_m" "chr8" "rsf100031562" 110215328 49.73 TRUE 1.11
"slat_m" "chr8" "rsf100031558" 110215891 49.73 TRUE 1.11
"slat_m" "chr8" "rsf100132637" 110686856 49.73 TRUE 1.16
"slat_m" "chr8" "rsf100017370" 110795273 49.73 TRUE 1.17
"slat_m" "chr8" "rsf100017372" 110799233 49.73 TRUE 1.17
"slat_m" "chr8" "rsf100017374" 110805435 50.79 TRUE 1.17
"slat_m" "chr8" "rsf100017376" 110806437 49.73 TRUE 1.17
"slat_m" "chr8" "rsf100141913" 111421579 51.41 TRUE 1.23
"slat_m" "chr8" "rsf100141914" 111421710 51.41 TRUE 1.23
"slat_m" "chr8" "rsf100157699" 111765148 51.41 TRUE 1.26
"slat_m" "chr8" "rsf100084795" 111768515 51.94 TRUE 1.26
"slat_m" "chr8" "rsf100033519" 111880470 51.94 TRUE 1.27
"slat_m" "chr8" "rsf100033517" 111883155 51.94 TRUE 1.28
"slat_m" "chr8" "rsf100171641" 112294069 51.94 TRUE 1.31
"slat_m" "chr8" "rsf100137258" 112455733 51.94 TRUE 1.33
"slat_m" "chr8" "rsf100137261" 112456455 53.52 TRUE 1.33
"slat_m" "chr8" "rsf100062066" 112988196 54.26 TRUE 1.38
"slat_m" "chr8" "rsf100062059" 112989609 54.26 TRUE 1.38
"slat_m" "chr8" "rsf100062047" 112995773 54.26 TRUE 1.38
"slat_m" "chr8" "rsf100169798" 113016080 53.52 TRUE 1.38
"slat_m" "chr8" "rsf100099880" 113049639 54.26 TRUE 1.39
"slat_m" "chr8" "rsf100099890" 113059845 54.26 TRUE 1.39
"slat_m" "chr8" "rsf100097359" 113245856 54.26 TRUE 1.42
"slat_m" "chr8" "rsf100049794" 113288830 54.26 TRUE 1.43
"slat_m" "chr8" "rsf100049802" 113294956 54.78 TRUE 1.43
"slat_m" "chr8" "rsf100049804" 113295132 54.26 TRUE 1.43
"slat_m" "chr8" "rsf100049806" 113295952 54.78 TRUE 1.43
"slat_m" "chr8" "rsf100049809" 113296675 54.78 TRUE 1.43
"slat_m" "chr8" "rsf100013465" 113451422 54.78 TRUE 1.45
"slat_m" "chr8" "rsf100013471" 113478319 54.78 TRUE 1.45
"slat_m" "chr8" "rsf100013476" 113478901 54.78 TRUE 1.45
"slat_m" "chr8" "rsf100013486" 113483930 54.78 TRUE 1.45
"slat_m" "chr8" "rsf100013489" 113485367 54.78 TRUE 1.45
"slat_m" "chr8" "rsf100013491" 113488253 54.78 TRUE NA
"slat_m" "chr9" "rsf100082375" 209901 0 TRUE NA
"slat_m" "chr9" "rsf100056922" 398440 2.42 TRUE 4.22
"slat_m" "chr9" "rsf100049647" 423677 2.42 TRUE 4.21
"slat_m" "chr9" "rsf100049643" 428307 2.42 TRUE 4.21
"slat_m" "chr9" "rsf100049642" 428481 2.42 TRUE 4.21
"slat_m" "chr9" "rsf100089292" 755360 2.42 TRUE 4.16
"slat_m" "chr9" "rsf100051288" 766650 2.42 TRUE 4.16
"slat_m" "chr9" "rsf100038511" 846694 2.42 TRUE 4.15
"slat_m" "chr9" "rsf100020663" 2225771 2.42 TRUE 3.96
"slat_m" "chr9" "rsf100111494" 2303456 14.09 TRUE 3.95
"slat_m" "chr9" "rsf100111496" 2305503 14.09 TRUE 3.95
"slat_m" "chr9" "rsf100031180" 2388148 14.09 TRUE 3.94
"slat_m" "chr9" "rsf100081521" 2529869 14.09 TRUE 3.92
"slat_m" "chr9" "rsf100066872" 2744491 14.09 TRUE 3.89
"slat_m" "chr9" "rsf100066873" 2744596 14.09 TRUE 3.89
"slat_m" "chr9" "rsf100149344" 3133670 14.09 TRUE 3.84
"slat_m" "chr9" "rsf100157648" 4478342 14.09 TRUE 3.64
"slat_m" "chr9" "rsf100035064" 4963725 14.09 TRUE 3.56
"slat_m" "chr9" "rsf100169671" 4967437 14.09 TRUE 3.56
"slat_m" "chr9" "rsf100185269" 5180246 14.09 TRUE 3.52
"slat_m" "chr9" "rsf100209913" 6253532 14.09 TRUE 3.34
"slat_m" "chr9" "rsf100125301" 6323375 14.09 TRUE 3.33
"slat_m" "chr9" "rsf100121140" 6486486 31.61 TRUE 3.3
"slat_m" "chr9" "rsf100162813" 8467216 31.61 TRUE 2.92
"slat_m" "chr9" "rsf100087590" 8942096 31.61 TRUE 2.82
"slat_m" "chr9" "rsf100189772" 9178179 31.61 TRUE 2.82
"slat_m" "chr9" "rsf100042836" 9273803 31.61 TRUE 2.81
"slat_m" "chr9" "rsf100004774" 9398174 31.61 TRUE 2.81
"slat_m" "chr9" "rsf100155014" 10773757 31.61 TRUE 2.67
"slat_m" "chr9" "rsf100067575" 10912368 43.14 TRUE 2.65
"slat_m" "chr9" "rsf100038570" 13589706 44.73 TRUE 1.96
"slat_m" "chr9" "rsf100038571" 13589884 43.14 TRUE 1.96
"slat_m" "chr9" "rsf100038577" 13591380 44.73 TRUE 1.96
"slat_m" "chr9" "rsf100038579" 13591515 44.73 TRUE 1.96
"slat_m" "chr9" "rsf100038580" 13592512 43.14 TRUE 1.96
"slat_m" "chr9" "rsf100038582" 13593168 43.14 TRUE 1.96
"slat_m" "chr9" "rsf100038583" 13593533 44.73 TRUE 1.96
"slat_m" "chr9" "rsf100038589" 13595148 44.73 TRUE 1.96
"slat_m" "chr9" "rsf100038590" 13595205 43.14 TRUE 1.97
"slat_m" "chr9" "rsf100038594" 13596239 43.14 TRUE 1.97
"slat_m" "chr9" "rsf100063900" 13668908 44.73 TRUE 2.16
"slat_m" "chr9" "rsf100056780" 13830710 44.73 TRUE 2.38
"slat_m" "chr9" "rsf100114745" 13892297 45.67 TRUE 2.38
"slat_m" "chr9" "rsf100105892" 13911635 45.67 TRUE 2.37
"slat_m" "chr9" "rsf100105893" 13911750 45.67 TRUE 2.37
"slat_m" "chr9" "rsf100105896" 13913100 45.67 TRUE 2.37
"slat_m" "chr9" "rsf100038542" 13982905 45.67 TRUE 2.31
"slat_m" "chr9" "rsf100042513" 14157229 45.67 TRUE 1.91
"slat_m" "chr9" "rsf100042517" 14177348 45.67 TRUE 1.84
"slat_m" "chr9" "rsf100042527" 14187960 45.67 TRUE 1.84
"slat_m" "chr9" "rsf100163278" 17950429 49.9 TRUE 0.74
"slat_m" "chr9" "rsf100028250" 18064311 49.9 TRUE 0.73
"slat_m" "chr9" "rsf100026860" 18285715 49.9 TRUE 0.71
"slat_m" "chr9" "rsf100026858" 18286298 49.9 TRUE 0.71
"slat_m" "chr9" "rsf100026857" 18286820 49.9 TRUE 0.71
"slat_m" "chr9" "rsf100026851" 18290365 49.9 TRUE 0.71
"slat_m" "chr9" "rsf100026850" 18290424 49.9 TRUE 0.71
"slat_m" "chr9" "rsf100026845" 18291616 52.1 TRUE 0.71
"slat_m" "chr9" "rsf100012824" 18645666 49.9 TRUE 0.69
"slat_m" "chr9" "rsf100012818" 18654173 49.9 TRUE 0.69
"slat_m" "chr9" "rsf100092184" 18661201 49.9 TRUE 0.69
"slat_m" "chr9" "rsf100072147" 18872775 49.9 TRUE 0.61
"slat_m" "chr9" "rsf100000019" 19680408 49.9 TRUE 0.37
"slat_m" "chr9" "rsf100234854" 19770759 50.53 TRUE 0.34
"slat_m" "chr9" "rsf100107322" 19912032 50.53 TRUE 0.31
"slat_m" "chr9" "rsf100130947" 20045081 50.53 TRUE 0.27
"slat_m" "chr9" "rsf100130949" 20045549 50.53 TRUE 0.27
"slat_m" "chr9" "rsf100179657" 22544155 50.53 TRUE -0.1
"slat_m" "chr9" "rsf100143895" 22848593 50.53 TRUE -0.11
"slat_m" "chr9" "rsf100094672" 24055112 50.53 TRUE -0.09
"slat_m" "chr9" "rsf100094670" 24057529 50.53 TRUE -0.09
"slat_m" "chr9" "rsf100094669" 24057597 50.53 TRUE -0.09
"slat_m" "chr9" "rsf100228717" 25592690 50.53 TRUE 0.1
"slat_m" "chr9" "rsf100146014" 26255965 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100030857" 26305231 50.53 TRUE 0.13
"slat_m" "chr9" "rsf100073315" 27667826 50.53 TRUE 0.13
"slat_m" "chr9" "rsf100073302" 27681798 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073296" 27684507 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073292" 27685950 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073290" 27686245 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073286" 27686647 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073285" 27686921 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100073282" 27687292 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050618" 27962326 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050623" 27966352 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050626" 27966913 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050635" 28000980 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050637" 28002542 50.53 TRUE 0.12
"slat_m" "chr9" "rsf100050641" 28004182 51.37 TRUE 0.12
"slat_m" "chr9" "rsf100050650" 28021802 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100050651" 28022997 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100050662" 28026238 50.53 TRUE 0.13
"slat_m" "chr9" "rsf100155436" 28107237 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100090756" 28265886 51.37 TRUE 0.12
"slat_m" "chr9" "rsf100090754" 28266255 51.58 TRUE 0.12
"slat_m" "chr9" "rsf100090749" 28268501 51.58 TRUE 0.12
"slat_m" "chr9" "rsf100090745" 28274227 51.37 TRUE 0.12
"slat_m" "chr9" "rsf100090743" 28274446 51.58 TRUE 0.12
"slat_m" "chr9" "rsf100029114" 29226087 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100029129" 29229165 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100029130" 29230448 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100029134" 29231756 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100029137" 29233182 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100029139" 29233483 51.37 TRUE 0.13
"slat_m" "chr9" "rsf100101584" 32091865 51.37 TRUE 0.12
"slat_m" "chr9" "rsf100092577" 32636939 51.58 TRUE 0.1
"slat_m" "chr9" "rsf100092578" 32639136 51.58 TRUE 0.1
"slat_m" "chr9" "rsf100092581" 32641711 51.58 TRUE 0.1
"slat_m" "chr9" "rsf100092586" 32643305 51.37 TRUE 0.1
"slat_m" "chr9" "rsf100086265" 33000190 51.58 TRUE 0.11
"slat_m" "chr9" "rsf100086262" 33002107 51.58 TRUE 0.11
"slat_m" "chr9" "rsf100086256" 33003683 51.58 TRUE 0.11
"slat_m" "chr9" "rsf100086251" 33004907 51.58 TRUE 0.11
"slat_m" "chr9" "rsf100086249" 33005735 51.58 TRUE 0.11
"slat_m" "chr9" "rsf100086246" 33006470 51.37 TRUE 0.11
"slat_m" "chr9" "rsf100089941" 33513550 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100089935" 33515360 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100089933" 33515571 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100089932" 33515624 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100089929" 33517116 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100089928" 33517874 51.58 TRUE 0.09
"slat_m" "chr9" "rsf100218870" 33536594 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100136831" 34006489 51.68 TRUE 0.09
"slat_m" "chr9" "rsf100088936" 34877453 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088933" 34878043 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088929" 34881679 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088923" 34892968 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088922" 34893089 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088913" 34897114 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100088910" 34899194 51.68 TRUE 0.07
"slat_m" "chr9" "rsf100044348" 35777242 51.68 TRUE 0.06
"slat_m" "chr9" "rsf100044347" 35781270 51.68 TRUE 0.06
"slat_m" "chr9" "rsf100067158" 38514363 52.1 TRUE 0.05
"slat_m" "chr9" "rsf100209782" 39245431 52 TRUE 0.04
"slat_m" "chr9" "rsf100093103" 39558006 52.1 TRUE 0.03
"slat_m" "chr9" "rsf100093105" 39558160 52 TRUE 0.03
"slat_m" "chr9" "rsf100093109" 39559460 52.1 TRUE 0.03
"slat_m" "chr9" "rsf100093112" 39560273 52 TRUE 0.03
"slat_m" "chr9" "rsf100093114" 39564919 52 TRUE 0.03
"slat_m" "chr9" "rsf100048373" 40401428 52 TRUE 0.02
"slat_m" "chr9" "rsf100007178" 43459211 52.1 TRUE 0
"slat_m" "chr9" "rsf100087412" 43611352 52 TRUE 0
"slat_m" "chr9" "rsf100080393" 43862938 52 TRUE 0
"slat_m" "chr9" "rsf100070346" 46339466 52 TRUE 0
"slat_m" "chr9" "rsf100130740" 46543543 52 TRUE 0
"slat_m" "chr9" "rsf100181499" 46595080 52 TRUE 0
"slat_m" "chr9" "rsf100135402" 46685954 52.1 TRUE 0
"slat_m" "chr9" "rsf100061619" 46847318 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100016969" 47294434 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100104860" 47453985 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100104858" 47455822 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100104855" 47458378 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100200379" 47692314 52 TRUE -0.01
"slat_m" "chr9" "rsf100212213" 48121420 52.1 TRUE -0.01
"slat_m" "chr9" "rsf100223538" 48335864 52 TRUE -0.01
"slat_m" "chr9" "rsf100204800" 48609364 52 TRUE 0
"slat_m" "chr9" "rsf100055299" 48700236 52.1 TRUE 0
