chr	start	end	countMale	countFemale	ratioF_M	ratioM_F
chrX	185999998	186999998	44.2	102.91	2.32828054298643	0.42950150617044
chrX	186999998	187999998	45.98	108.84	2.36711613745107	0.422454979786843
chrX	187999998	188999998	48.22	112.86	2.34052260472833	0.427255006202375
chrX	188999998	189999998	44.17	104.65	2.36925515055468	0.422073578595318
chrX	189999998	190999998	44.13	104.32	2.3639247677317	0.423025306748466
chrX	190999998	191999998	45.4	101.54	2.23656387665198	0.447114437660035
chrX	191999998	192999998	43.66	100.37	2.29890059551077	0.434990535020424
chrX	192999998	193999998	41.96	84.33	2.00977121067683	0.497569073876438
chrX	193999998	194999998	49.23	109.76	2.22953483648182	0.448524052478134
chrX	194999998	195999998	48.23	107.42	2.22724445365955	0.448985291379631
chrX	195999998	196999998	46.59	104.15	2.23545825284396	0.447335573691791
chrX	196999998	197999998	48.21	106.35	2.2059738643435	0.453314527503526
chrX	197999998	198999998	6.4	16.17	2.5265625	0.395794681508967
chrX	198999998	199999998	0	0	NA	NA
chrX	199999998	200999998	0	0	NA	NA
chrX	200999998	201999998	0	0	NA	NA
chrX	201999998	202999998	0	0	NA	NA
chrX	202999998	203999998	0	0	NA	NA
chrX	203999998	204999998	0	0	NA	NA
chrX	204999998	205999998	0	0	NA	NA
chrX	205999998	206999998	20.89	49.82	2.38487314504548	0.419309514251305
chrX	206999998	207999998	40.35	97.02	2.40446096654275	0.415893630179344
chrX	207999998	208999998	40.33	90.64	2.24745846764195	0.444947043248014
chrX	208999998	209999998	40.11	98.35	2.45200698080279	0.407829181494662
chrX	209999998	210999998	45.86	100.25	2.1860008722198	0.457456359102244
chrX	210999998	211999998	45.07	99.18	2.20057688040825	0.454426295624118
chrX	211999998	212999998	38.83	95.67	2.46381663662117	0.405874359778405
chrX	212999998	213999998	39.86	92.57	2.32237832413447	0.430593064707789
chrX	213999998	214999998	38.04	90.34	2.37486855941115	0.421075935355324
chrX	214999998	215999998	42.47	98.97	2.33035083588415	0.42911993533394
chrX	215999998	216999998	46.34	110.17	2.37742770824342	0.420622674049197
chrX	216999998	217999998	46.44	105.15	2.26421188630491	0.441654778887304
chrX	217999998	218999998	39.88	95.16	2.38615847542628	0.419083648591845
chrX	218999998	219999998	25.48	35.89	1.4085557299843	0.709947060462524
chrX	219999998	220999998	50.49	115.45	2.28659140423846	0.437332178432222
chrX	220999998	221999998	42.52	97.75	2.29891815616181	0.434987212276215
chrX	221999998	222999998	40.81	90.77	2.22420975251164	0.449597884763689
chrX	222999998	223999998	44.99	101.21	2.24961102467215	0.444521292362415
chrX	223999998	224999998	44.11	116.23	2.63500340058944	0.379506151595974
chrX	224999998	225999998	42.18	98.71	2.34020862968231	0.427312329044676
chrX	225999998	226999998	46.11	104.38	2.26371719800477	0.441751293351217
chrX	226999998	227999998	40.16	89.87	2.23779880478088	0.44686769778569
chrX	227999998	228999998	39.58	90.38	2.28347650328449	0.437928745297632
chrX	228999998	229999998	36.56	89.15	2.43845733041575	0.410095344924285
chrX	229999998	230999998	41.08	95.51	2.32497565725414	0.43011203015391
chrX	230999998	231999998	44.27	105.64	2.3862660944206	0.419064748201439
chrX	231999998	232999998	43.97	99.06	2.25289970434387	0.443872400565314
chrX	232999998	233999998	40.34	100.7	2.49628160634606	0.400595829195631
chrX	233999998	234999998	42.53	105.92	2.49047731013402	0.401529456193353
chrX	234999998	235999998	40.96	91.04	2.22265625	0.449912126537786
chrX	235999998	236999998	42.91	97.23	2.26590538336052	0.441324694024478
chrX	236999998	237999998	44.14	105.55	2.39125509741731	0.41819043107532
chrX	237999998	238999998	45.95	107.84	2.34689880304679	0.426094213649852
chrX	238999998	239999998	46.54	100.57	2.16093682853459	0.46276225514567
chrX	239999998	240999998	44.05	106.37	2.41475595913734	0.41412052270377
chrX	240999998	241999998	54.6	121.75	2.22985347985348	0.448459958932238
chrX	241999998	242999998	47.28	100.2	2.11928934010152	0.47185628742515
chrX	242999998	243999998	45.26	102.18	2.25762262483429	0.442943824623214
chrX	243999998	244999998	41.22	98.48	2.38913148956817	0.418562144597888
chrX	244999998	245999998	43.51	107.55	2.4718455527465	0.404556020455602
chrX	245999998	246999998	47.27	90.05	1.90501375079331	0.524930594114381
chrX	246999998	247999998	45.38	102.02	2.24812692816219	0.44481474220741
chrX	247999998	248999998	48.16	108.16	2.24584717607973	0.445266272189349
chrX	248999998	249999998	46.05	102.63	2.22866449511401	0.448699210757089
chrX	249999998	250999998	38.47	94.58	2.45853912139329	0.406745612180165
chrX	250999998	251999998	44.49	99.27	2.23128792987188	0.448171653067392
chrX	251999998	252999998	48.17	107.57	2.23313265517957	0.447801431625918
chrX	252999998	253999998	45.76	107.53	2.34986888111888	0.425555658885892
chrX	253999998	254999998	42.16	97.5	2.31261859582543	0.432410256410256
chrX	254999998	255999998	48.59	111.38	2.29224120189339	0.436254264679476
chrX	255999998	256999998	44.99	99.77	2.21760391198044	0.450937155457552
chrX	256999998	257999998	44.33	102.07	2.30250394766524	0.434309787400803
chrX	257999998	258999998	45.35	103.88	2.29062844542448	0.436561417019638
chrX	258999998	259999998	49.94	103.88	2.08009611533841	0.480747015787447
chrX	259999998	260999998	49.91	110.76	2.21919455019034	0.45061394005056
chrX	260999998	261999998	45.97	104.66	2.27670219708506	0.439231798203707
chrX	261999998	262999998	40.05	87.71	2.19001248439451	0.456618401550564
chrX	262999998	263999998	55.07	123.69	2.24605048120574	0.445225968146172
chrX	263999998	264999998	51.63	120.07	2.32558589967073	0.429999167152494
chrX	264999998	265999998	57.38	119.55	2.08347856395957	0.479966541196152
chrX	265999998	266999998	47.02	105.2	2.23734581029349	0.446958174904943
chrX	266999998	267999998	47.7	109.75	2.30083857442348	0.434624145785877
chrX	267999998	268999998	43.72	93.45	2.13746569075938	0.467843766720171
chrX	268999998	269999998	43.7	92.65	2.12013729977117	0.471667566109012
chrX	269999998	270999998	47.14	99.39	2.10840050912176	0.474293188449542
chrX	270999998	271999998	51.43	119.65	2.32646315380128	0.429837024655244
chrX	271999998	272999998	50.16	116.29	2.31838118022329	0.43133545446728
chrX	272999998	273999998	43.34	93.35	2.15389940009229	0.464274236743439
chrX	273999998	274999998	45.29	111.03	2.45153455508942	0.407907772674052
chrX	274999998	275999998	46.72	114.48	2.45034246575342	0.408106219426974
chrX	275999998	276999998	47.98	98.51	2.0531471446436	0.487057151558217
chrX	276999998	277999998	49.16	101.03	2.05512611879577	0.486588142135999
chrX	277999998	278999998	49.92	95.58	1.91466346153846	0.522284996861268
chrX	278999998	279999998	50.51	103.1	2.04117996436349	0.489912706110572
chrX	279999998	280999998	46.32	90.2	1.94732297063903	0.513525498891353
chrX	280999998	281999998	50.92	100.74	1.97839748625295	0.50545959896764
chrX	281999998	282999998	48.4	109	2.25206611570248	0.444036697247706
chrX	282999998	283999998	47.18	101.14	2.1437049597287	0.466482104014238
chrX	283999998	284999998	41.25	91.31	2.21357575757576	0.451757748329865
chrX	284999998	285999998	45.26	107.66	2.37870083959346	0.420397547835779
chrX	285999998	286999998	44.73	92.96	2.07824726134585	0.481174698795181
chrX	286999998	287999998	48.76	97.88	2.00738310090238	0.498161013485901
chrX	287999998	288999998	49.61	98.75	1.99052610360814	0.502379746835443
chrX	288999998	289999998	43.32	91.33	2.10826408125577	0.474323880433592
chrX	289999998	290999998	44.13	99	2.24337185588035	0.445757575757576
chrX	290999998	291999998	43.68	96.78	2.21565934065934	0.451332920024799
chrX	291999998	292999998	52.61	116.22	2.20908572514731	0.452675959387369
chrX	292999998	293999998	45.06	91.89	2.0392809587217	0.490368919360105
chrX	293999998	294999998	52.82	112.36	2.12722453616055	0.470096119615522
chrX	294999998	295999998	47.67	94.99	1.99265785609398	0.501842299189388
chrX	295999998	296999998	50.56	109.29	2.16159018987342	0.462622380821667
chrX	296999998	297999998	50	107.88	2.1576	0.46347793845013
chrX	297999998	298999998	46.09	96.11	2.08526795400304	0.479554676932681
chrX	298999998	299999998	51.95	110.05	2.11838306063523	0.472058155383916
chrX	299999998	300999998	48.66	102.46	2.10563090834361	0.474917040796408
chrX	300999998	301999998	45.63	101.43	2.22287968441815	0.449866903283052
chrX	301999998	302999998	48.35	98.28	2.03267838676319	0.491961741961742
chrX	302999998	303999998	43.33	95.22	2.19755365797369	0.455051459777358
chrX	303999998	304999998	45.73	101.38	2.21692543188279	0.451075162753995
chrX	304999998	305999998	46.86	104.07	2.22087067861716	0.450273854136639
chrX	305999998	306999998	51.46	103.7	2.01515740380878	0.496239151398264
chrX	306999998	307999998	49.69	111.61	2.24612598108271	0.445211002598333
chrX	307999998	308999998	46.2	110.91	2.40064935064935	0.416553962672437
chrX	308999998	309999998	44.86	109.78	2.44716897012929	0.408635452723629
chrX	309999998	310999998	42.24	92.84	2.19791666666667	0.454976303317536
chrX	310999998	311999998	49.16	100.99	2.05431244914565	0.486780869393009
chrX	311999998	312999998	40.5	80.1	1.97777777777778	0.50561797752809
chrX	312999998	313999998	40.78	82.2	2.01569396763119	0.496107055961071
chrX	313999998	314999998	42.9	86.21	2.00955710955711	0.497622085604918
chrX	314999998	315999998	43.63	94.03	2.15516846206738	0.4640008507923
chrX	315999998	316999998	52.93	108.38	2.04761005101077	0.488374238789445
chrX	316999998	317999998	53.53	74.16	1.38539136932561	0.721817691477886
chrX	317999998	318999998	48.21	68.55	1.42190416925949	0.70328227571116
chrX	318999998	319999998	47.82	69.94	1.46256796319532	0.68372891049471
chrX	319999998	320999998	49.79	74.15	1.48925487045591	0.671476736345246
chrX	320999998	321999998	53.52	79.11	1.47813901345291	0.676526355707243
chrX	321999998	322999998	49.72	40.16	0.807723250201126	1.23804780876494
chrX	322999998	323999998	50.28	64.44	1.28162291169451	0.780260707635009
chrX	323999998	324999998	49.15	67.03	1.36378433367243	0.733253766970013
chrX	324999998	325999998	51.44	78.14	1.51905132192846	0.658305605323778
chrX	325999998	326999998	56.21	79.72	1.41825297989682	0.705092824887105
chrX	326999998	327999998	46.87	50.29	1.07296778323021	0.931994432292702
chrX	327999998	328999998	50.87	54.57	1.07273442107332	0.932197177936595
chrX	328999998	329999998	68.83	56.62	0.82260642161848	1.21564818085482
chrX	329999998	330999998	569.88	1179.79	2.07024285814557	0.483035116419024
chrX	330999998	331999998	50.4	27.55	0.546626984126984	1.82940108892922
chrX	331999998	332999998	55.28	45.82	0.828871201157742	1.20646006110869
chrX	332999998	333999998	45.15	42.3	0.93687707641196	1.06737588652482
chrX	333999998	334999998	51.84	61.99	1.19579475308642	0.836263913534441
chrX	334999998	335999998	53.07	67.8	1.27755794234031	0.782743362831858
chrX	335999998	336999998	62.07	63.5	1.02303850491381	0.97748031496063
chrX	336999998	337999998	70.52	71.99	1.02084515031197	0.97958049729129
chrX	337999998	338999998	64.47	68.91	1.06886924150768	0.935568132346539
chrX	338999998	339999998	67.01	65.16	0.972392180271601	1.02839165131983
chrX	339999998	340999998	65.9	67.18	1.01942336874052	0.980946710330455
chrX	340999998	341999998	65.98	63.41	0.961048802667475	1.0405298848762
chrX	341999998	342999998	59.4	62.46	1.05151515151515	0.951008645533141
chrX	342999998	343999998	42.81	69.65	1.62695631861715	0.614644651830581
chrX	343999998	344999998	70.91	93.91	1.3243548159639	0.755084655521244
chrX	344999998	345999998	95.53	97.29	1.0184235318748	0.981909754342687
chrX	345999998	346484274	30.63	18.41	0.601044727391446	1.66376969038566

Y	237816514	238816513	36.67	13.42	0.365966730297246	2.73248882265276
Y	238816513	239816513	34.77	12.29	0.353465631291343	2.82912937347437
Y	239816513	240816513	35.86	10.46	0.291689905186838	3.4282982791587
Y	240816513	241816513	41.52	18.69	0.45014450867052	2.2215088282504
Y	241816513	242816513	39.99	15.49	0.387346836709177	2.58166559070368
Y	242816513	243816513	39.66	13.38	0.337367624810893	2.96412556053812
Y	243816513	244816513	40.21	18.11	0.450385476249689	2.22032026504694
Y	244816513	245816513	38.75	15.75	0.406451612903226	2.46031746031746
Y	245816513	246816513	38.73	15.78	0.407436096049574	2.45437262357414
Y	246816513	247816513	41.1	20.94	0.50948905109489	1.96275071633238
Y	247816513	248816513	36.53	14.95	0.409252669039146	2.44347826086957
Y	248816513	249816513	41.5	17.37	0.41855421686747	2.38917674150835
Y	249816513	250816513	41.5	18.73	0.451325301204819	2.21569674319274
Y	250816513	251816513	36.57	12.91	0.353021602406344	2.83268783888459
Y	251816513	252816513	38.8	13.31	0.343041237113402	2.91510142749812
Y	252816513	253816513	41.39	21.95	0.530321333655472	1.88564920273349
Y	253816513	254816513	36.9	12.94	0.350677506775068	2.8516228748068
Y	254816513	255816513	39.24	14.77	0.376401630988787	2.65673662830061
Y	255816513	256816513	38.93	19.78	0.508091446185461	1.96814964610718
Y	256816513	257816513	39.82	18.6	0.467101958814666	2.14086021505376
Y	257816513	258816513	34.73	10.15	0.292254534984164	3.42167487684729
Y	258816513	259816513	40.82	13.3	0.325820676139148	3.06917293233083
Y	259816513	260816513	40.6	20.84	0.513300492610837	1.94817658349328
Y	260816513	261816513	39.69	17.61	0.443688586545729	2.25383304940375
Y	261816513	262816513	38.26	14.35	0.375065342394145	2.66620209059233
Y	262816513	263816513	37.71	12.17	0.322726067356139	3.09860312243221
Y	263816513	264816513	44.07	30.94	0.702064896755162	1.42436974789916
Y	264816513	265816513	40.51	19.37	0.478153542335226	2.09137842023748
Y	265816513	266816513	42.17	21.1	0.500355703106474	1.99857819905213
Y	266816513	267816513	37.09	13.27	0.357778376921003	2.79502637528259
Y	267816513	268816513	43.19	23.91	0.553600370456124	1.80635717273107
Y	268816513	269816513	32.31	9.78	0.302692664809656	3.30368098159509
Y	269816513	270816513	39.34	13.87	0.352567361464159	2.83633741888969
Y	270816513	271816513	37.18	11.44	0.307692307692308	3.25
Y	271816513	272816513	42.53	17.76	0.417587585233953	2.39470720720721
Y	272816513	273816513	39.81	19.52	0.490329063049485	2.03944672131148
Y	273816513	274816513	38.91	19.68	0.505782575173477	1.97713414634146
Y	274816513	275816513	37.17	13.06	0.351358622545063	2.84609494640123
Y	275816513	276816513	38.24	16.3	0.426255230125523	2.34601226993865
Y	276816513	277816513	38.08	16.16	0.42436974789916	2.35643564356436
Y	277816513	278816513	40.78	15.3	0.375183913683178	2.66535947712418
Y	278816513	279816513	42.5	17.63	0.414823529411765	2.41066364152014
Y	279816513	280816513	39.33	15.79	0.401474701245868	2.49081697276757
Y	280816513	281816513	39.02	16.35	0.419015889287545	2.38654434250765
Y	281816513	282816513	38.39	22.58	0.588174003646783	1.70017714791851
Y	282816513	283816513	37.78	15.35	0.406299629433563	2.46123778501629
Y	283816513	284570153	40.09	18.96	0.472935894237965	2.11445147679325
Y	419876235	420122594	40.09	18.96	0.472935894237965	2.11445147679325
Y	418876235	419876235	38.66	15	0.387997930677703	2.57733333333333
Y	417876235	418876235	40.51	17.67	0.436188595408541	2.29258630447085
Y	416876235	417876235	37.77	17.43	0.461477362986497	2.16695352839931
Y	415876235	416876235	41.3	19.63	0.475302663438257	2.10392256749873
Y	414876235	415876235	39.96	14.58	0.364864864864865	2.74074074074074
Y	413876235	414876235	36.76	17.99	0.489390642002176	2.04335742078933
Y	412876235	413876235	38.39	15.71	0.409221151341495	2.44366645448759
Y	411876235	412876235	40.76	19.45	0.477183513248283	2.09562982005141
Y	410876235	411876235	36.86	12.98	0.352143244709712	2.83975346687211
Y	409876235	410876235	42.08	22.11	0.525427756653992	1.90321121664405
Y	408876235	409876235	38.89	20.24	0.520442273077912	1.92144268774704
Y	407876235	408876235	28.71	11.8	0.41100661790317	2.43305084745763
Y	406876235	407876235	43.45	21.92	0.504487917146145	1.98220802919708
Y	405876235	406876235	37.52	10.78	0.287313432835821	3.48051948051948
Y	404876235	405876235	39.12	21.01	0.537065439672802	1.86197049024274
Y	403876235	404876235	40.2	20.2	0.502487562189055	1.99009900990099
Y	402876235	403876235	44.65	24.35	0.54535274356103	1.83367556468172
Y	401876235	402876235	38.85	12.51	0.322007722007722	3.10551558752998
Y	400876235	401876235	42.96	27.01	0.628724394785847	1.59052202887819
Y	399876235	400876235	37.69	12.14	0.32210135314407	3.10461285008237
Y	398876235	399876235	37.84	12.76	0.337209302325581	2.96551724137931
Y	397876235	398876235	44.8	18.42	0.411160714285714	2.43213897937025
Y	396876235	397876235	39.28	17.37	0.442209775967413	2.26137017846862
Y	395876235	396876235	39.27	16.08	0.409472880061115	2.44216417910448
Y	394876235	395876235	41.31	20.56	0.497700314693779	2.00924124513619
Y	393876235	394876235	38.79	14.44	0.37226089198247	2.68628808864266
Y	392876235	393876235	40.81	18.9	0.463121783876501	2.15925925925926
Y	391876235	392876235	28.84	12.64	0.438280166435506	2.28164556962025
Y	390876235	391876235	37.84	20.63	0.545190274841438	1.83422200678623
Y	389876235	390876235	39.79	22.97	0.57728072379995	1.73225946887244
Y	388876235	389876235	43.87	26.02	0.59311602461819	1.68601076095311
Y	387876235	388876235	46.85	38.22	0.815795090715048	1.2257980115123
Y	386876235	387876235	40.66	18.54	0.455976389572061	2.19309600862999
Y	385876235	386876235	40.77	17.82	0.437086092715232	2.28787878787879
Y	384876235	385876235	36.74	16.6	0.45182362547632	2.21325301204819
Y	383876235	384876235	40.54	16.1	0.397138628515047	2.51801242236025
Y	382876235	383876235	35.92	11.58	0.322383073496659	3.10189982728843
Y	381876235	382876235	41.68	21.03	0.504558541266795	1.98193057536852
Y	380876235	381876235	40.39	16.35	0.404803169101263	2.47033639143731
Y	379876235	380876235	39.73	16.24	0.408759124087591	2.44642857142857
Y	378876235	379876235	39.39	14.76	0.374714394516375	2.66869918699187
Y	377876235	378876235	43.13	26.91	0.623927660561094	1.60274990709773
Y	376876235	377876235	36.71	10.01	0.272677744483792	3.66733266733267
Y	375876235	376876235	43.45	25.84	0.594706559263521	1.68150154798762
Y	374876235	375876235	39.69	14.34	0.36130007558579	2.76778242677824
Y	373876235	374876235	38.03	15.32	0.402839863265843	2.48237597911227
Y	372876235	373876235	38.07	11.41	0.299711058576307	3.33654688869413
Y	371876235	372876235	36.1	13.76	0.381163434903047	2.62354651162791
Y	370876235	371876235	38.15	12.83	0.336304062909567	2.97349961028839
Y	369876235	370876235	36.5	11.71	0.320821917808219	3.11699402220325
Y	368876235	369876235	37.7	9.1	0.241379310344828	4.14285714285714
Y	367876235	368876235	39.63	13.99	0.35301539237951	2.83273766976412
Y	366876235	367876235	39.7	15.89	0.400251889168766	2.49842668344871
Y	365876235	366876235	39.46	15.8	0.400405473897618	2.49746835443038
Y	364876235	365876235	42.86	23.61	0.550863275781615	1.81533248623465
Y	363876235	364876235	37.61	20.53	0.54586546131348	1.8319532391622
Y	362876235	363876235	39.48	18.95	0.479989868287741	2.08337730870712
Y	361876235	362876235	38.33	20.97	0.547091051395774	1.827849308536
Y	360876235	361876235	41.56	17.39	0.418431183830606	2.38987924094307
Y	359876235	360876235	34.51	9.73	0.281947261663286	3.54676258992806
Y	358876235	359876235	38.82	13.92	0.358578052550232	2.78879310344828
Y	357876235	358876235	36.74	17.37	0.472781709308655	2.11514104778353
Y	356876235	357876235	37.32	12.69	0.340032154340836	2.94089834515366
Y	355876235	356876235	34.32	17.21	0.501456876456877	1.99418942475305
Y	354876235	355876235	38.32	13.95	0.364039665970772	2.74695340501792
Y	353876235	354876235	42.69	22.59	0.529163738580464	1.88977423638778
Y	352876235	353876235	44.06	26.51	0.601679527916477	1.6620143342135
Y	351876235	352876235	38.85	12.18	0.313513513513513	3.18965517241379
Y	350876235	351876235	37.57	22.36	0.595155709342561	1.68023255813953
Y	349876235	350876235	41.12	30.14	0.732976653696498	1.364299933643
Y	348876235	349876235	40.07	17.9	0.446718243074619	2.23854748603352
Y	347876235	348876235	44.18	27.17	0.614984155726573	1.62605815237394
Y	346876235	347876235	37.71	17.86	0.473614425881729	2.11142217245241
Y	345876235	346876235	37.14	16.06	0.432417878298331	2.31257783312578
Y	344876235	345876235	37.57	10.47	0.27867979771094	3.5883476599809
Y	343876235	344876235	38.03	15.37	0.404154614777807	2.47430058555628
Y	342876235	343876235	42.21	15.21	0.360341151385928	2.77514792899408
Y	341876235	342876235	40.06	14.61	0.364702945581628	2.7419575633128
Y	340876235	341876235	35.46	13.1	0.369430344049633	2.70687022900763
Y	339876235	340876235	36.26	11.84	0.326530612244898	3.0625
Y	338876235	339876235	35.05	11.14	0.317831669044223	3.14631956912029
Y	337876235	338876235	36	16.94	0.470555555555556	2.12514757969303
Y	336876235	337876235	36.38	14.29	0.392798240791644	2.54583624912526
Y	335876235	336876235	38.08	19.64	0.515756302521008	1.93890020366599
Y	334876235	335876235	39.66	15.75	0.397125567322239	2.51809523809524
Y	333876235	334876235	38.29	12.19	0.31835988508749	3.14109926168991
Y	332876235	333876235	36.78	10.6	0.288200108754758	3.46981132075472
Y	331876235	332876235	44.35	25.5	0.574971815107103	1.73921568627451
Y	330876235	331876235	34.82	9.22	0.264790350373349	3.7765726681128
Y	329876235	330876235	37	11.79	0.318648648648649	3.13825275657337
Y	328876235	329876235	41.66	18.22	0.437349975996159	2.28649835345774
Y	327876235	328876235	33.93	9.68	0.285293250810492	3.5051652892562
Y	326876235	327876235	38.13	10.8	0.28324154209284	3.53055555555556
Y	325876235	326876235	39.38	12.52	0.317927882173692	3.14536741214058
Y	324876235	325876235	41.69	16.85	0.404173662748861	2.47418397626113
Y	323876235	324876235	43.51	25.99	0.59733394621926	1.67410542516352
Y	322876235	323876235	60.82	68.26	1.12232818151924	0.891004980955171
Y	321876235	322876235	39.08	13.7	0.350562947799386	2.85255474452555
Y	320876235	321876235	37.86	15.64	0.413100898045431	2.42071611253197
Y	319876235	320876235	38.95	18.06	0.463671373555841	2.15669988925803
Y	318876235	319876235	38.35	13.63	0.355410691003911	2.81364636830521
Y	317876235	318876235	40.43	12.31	0.304476873608706	3.28432168968318
Y	316876235	317876235	38.8	17.72	0.456701030927835	2.18961625282167
Y	315876235	316876235	38.49	15.48	0.402182385035074	2.48643410852713
Y	314876235	315876235	38.25	10.25	0.26797385620915	3.73170731707317
Y	313876235	314876235	40	19.4	0.485	2.06185567010309
Y	312876235	313876235	41.83	36.45	0.871384174037772	1.14759945130315
Y	311876235	312876235	22.8	14.39	0.631140350877193	1.58443363446838
Y	310876235	311876235	40.46	22.03	0.54448838358873	1.83658647299138
Y	309876235	310876235	39.3	20.21	0.514249363867684	1.94458189015339
Y	308876235	309876235	41.03	20.89	0.509139653911772	1.96409765438009
Y	307876235	308876235	35.19	10.98	0.312020460358056	3.20491803278688
Y	306876235	307876235	45.56	20.05	0.440079016681299	2.27231920199501
Y	305876235	306876235	38.09	14.62	0.383827776319244	2.60533515731874
Y	304876235	305876235	39.16	19.1	0.487742594484168	2.05026178010471
Y	303876235	304876235	39.01	13.87	0.35554985901051	2.81254506128335
Y	302876235	303876235	39.96	14.7	0.367867867867868	2.71836734693878
Y	301876235	302876235	39.55	15.79	0.399241466498104	2.50474984167194
Y	300876235	301876235	40.97	18.82	0.459360507688553	2.1769394261424
Y	299876235	300876235	34.95	12.72	0.363948497854077	2.74764150943396
Y	298876235	299876235	39.08	19.19	0.491044012282497	2.03647733194372
Y	297876235	298876235	41.87	16.59	0.39622641509434	2.52380952380952
Y	296876235	297876235	40.65	13.72	0.337515375153752	2.96282798833819
Y	295876235	296876235	36.52	15.29	0.418674698795181	2.38848920863309
Y	294876235	295876235	40.09	14.27	0.355949114492392	2.8093903293623
Y	293876235	294876235	40.19	18.33	0.45608360288629	2.19258046917621
Y	292876235	293876235	39.26	16.21	0.412888436067244	2.42196175200493
Y	291876235	292876235	52.62	44.72	0.849866970733561	1.17665474060823
Y	290876235	291876235	34.61	11.85	0.342386593470095	2.92067510548523
Y	289876235	290876235	38.56	11.75	0.304719917012448	3.28170212765957
Y	288876235	289876235	40.26	13.57	0.33705911574764	2.96683861459101
Y	287876235	288876235	38.03	14.98	0.393899552984486	2.53871829105474
Y	286876235	287876235	37.11	17.26	0.465103745621126	2.15005793742758
Y	285876235	286876235	37.9	16.76	0.44221635883905	2.26133651551313
Y	284876235	285876235	41.07	15.3	0.372534696859021	2.6843137254902
Y	284570152	284876235	44.12	38.69	0.876926563916591	1.14034634272422
Y	1	693917	44.12	38.69	0.876926563916591	1.14034634272422
Y	693917	1693917	36.87	11.93	0.323569297531869	3.0905280804694
Y	1693917	2693917	35.25	10.66	0.30241134751773	3.30675422138837
Y	2693917	3693917	38.61	14.54	0.376586376586377	2.65543328748281
Y	3693917	4693917	41.28	17.03	0.412548449612403	2.42395772166765
Y	4693917	5693917	38.17	19.71	0.516374115797747	1.93658041603247
Y	5693917	6693917	40.45	21.84	0.539925834363412	1.85210622710623
Y	6693917	7693917	39.41	19.25	0.488454706927176	2.04727272727273
Y	7693917	8693917	39.84	15.49	0.388805220883534	2.57198192382182
Y	8693917	9693917	43.04	17.06	0.396375464684015	2.52286049237984
Y	9693917	10693917	37.11	17	0.458097547830773	2.18294117647059
Y	10693917	11693917	41.14	20.67	0.502430724355858	1.99032414126754
Y	11693917	12693917	36.06	17.77	0.492789794786467	2.02926280247608
Y	12693917	13693917	40.21	17.82	0.443173339965183	2.25645342312009
Y	13693917	14693917	35.08	17.5	0.498859749144812	2.00457142857143
Y	14693917	15693917	36.13	12.86	0.355936894547467	2.8094867807154
Y	15693917	16693917	38.18	17.62	0.461498166579361	2.16685584562997
Y	16693917	17693917	39.59	17	0.429401363980803	2.32882352941176
Y	17693917	18693917	41.14	21.06	0.511910549343704	1.95346628679962
Y	18693917	19693917	43.1	23.77	0.551508120649652	1.81320992848128
Y	19693917	20693917	39.13	16.31	0.416815742397138	2.39914163090129
Y	20693917	21693917	38.95	13.7	0.351732991014121	2.84306569343066
Y	21693917	22693917	40.86	9.3	0.227606461086637	4.39354838709677
Y	22693917	23693917	35.68	15.52	0.434977578475336	2.29896907216495
Y	23693917	24693917	39.08	14.49	0.370777891504606	2.69703243616287
Y	24693917	25693917	40.11	17.98	0.448267265021192	2.23081201334816
Y	25693917	26693917	38.56	14.54	0.37707468879668	2.65199449793673
Y	26693917	27693917	35.66	11.47	0.321648906337633	3.10897994768962
Y	27693917	28693917	36.79	16.5	0.448491437890731	2.22969696969697
Y	28693917	29693917	36.42	13.83	0.379736408566722	2.63340563991323
Y	29693917	30693917	36.46	9.32	0.255622600109709	3.91201716738197
Y	30693917	31693917	37.04	13.44	0.362850971922246	2.75595238095238
Y	31693917	32693917	42.39	21.6	0.509554140127389	1.9625
Y	32693917	33693917	39.06	18.22	0.466461853558628	2.14379802414929
Y	33693917	34693917	44.22	22.85	0.516734509271823	1.93522975929978
Y	34693917	35693917	36.42	11.11	0.305052169137836	3.27812781278128
Y	35693917	36693917	39.28	15.15	0.385692464358452	2.59273927392739
Y	36693917	37693917	38.01	17.49	0.460142067876875	2.17324185248714
Y	37693917	38693917	40.56	19.9	0.490631163708087	2.03819095477387
Y	38693917	39693917	38.93	13.87	0.356280503467763	2.80677721701514
Y	39693917	40693917	38.14	14.24	0.373361300471945	2.67837078651685
Y	40693917	41693917	35.06	10.85	0.309469480889903	3.23133640552995
Y	41693917	42693917	369.44	654.54	1.77170853183196	0.564426925779937
Y	42693917	43693917	41.52	18.85	0.453998073217726	2.2026525198939
Y	43693917	44693917	38.43	17.48	0.454852979443143	2.19851258581236
Y	44693917	45693917	38.74	14.69	0.379194630872483	2.63716814159292
Y	45693917	46693917	44.6	29.39	0.658968609865471	1.51752296699558
Y	46693917	47693917	39.47	10.48	0.265518115024069	3.7662213740458
Y	47693917	48693917	38.78	12.47	0.321557503867973	3.10986367281476
Y	48693917	49693917	39.97	20.49	0.512634475856893	1.95070766227428
Y	49693917	50693917	127.15	241.38	1.89838773102635	0.52676278067777
Y	50693917	51693917	38.38	20.8	0.541948931735279	1.84519230769231
Y	51693917	52693917	35.22	8.09	0.229699034639409	4.35352286773795
