pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
POL3	FRA1	chrX	123197156	123197281	0.0	1
POL3	FRA1	chrX	123208316	123208441	0.0769230769230768	1
POL3	FRA1	chrX	123208457	123208577	-0.0546953046953045	3
POL3	FRA1	chrX	123275238	123275462	0.2189520624303232	3
POL3	FRA1	chrX	123351584	123351704	0.0	2
POL3	FRA1	chrX	123421620	123421741	1.0	1
POL3	FRA1	chrX	123455315	123455433	0.3030303030303031	2
POL3	FRA1	chrX	123496789	123496909	0.8095238095238096	2
POL3	FRA1	chrX	123543285	123543408	1.0	5
POL3	FRA1	chrX	123543513	123543633	0.2727272727272726	4
POL3	FRA1	chrX	123559780	123560016	0.8128342245989305	2
POL3	FRA1	chrX	123592360	123592485	0.0	3
POL3	FRA1	chrX	123703461	123703586	0.0894117647058823	12
POL3	FRA1	chrX	123759375	123759495	0.1157024793388429	3
POL3	FRA1	chrX	123759605	123759730	0.0	1
POL3	FRA1	chrX	123802958	123803083	0.6336	3
POL3	FRA1	chrX	123803246	123803366	0.0	3
POL3	FRA1	chrX	123958258	123958378	0.111111111111111	5
POL3	FRA1	chrX	123958425	123958550	0.2666666666666666	3
POL3	FRA1	chrX	124059736	124059861	-0.0455840455840456	10
POL3	FRA1	chrX	124059986	124060106	0.6823821339950372	9
POL3	FRA1	chrX	124074441	124074566	0.0035366931918655	7
POL3	FRA1	chrX	124074603	124074723	0.0714285714285714	4
POL3	FRA1	chrX	124111191	124111311	0.3214050906358598	5
POL3	FRA1	chrX	124111660	124111780	0.3333333333333333	1
POL3	FRA1	chrX	124117003	124117128	0.2926093514328808	8
POL3	FRA1	chrX	124117246	124117366	0.0196078431372548	8
POL3	FRA1	chrX	124152953	124153072	0.9090909090909092	2
POL3	FRA1	chrX	124182557	124182682	1.0	1
POL3	FRA1	chrX	124182894	124183014	0.0	2
POL3	FRA1	chrX	124243070	124243190	-0.036075036075036	4
POL3	FRA1	chrX	124267416	124267536	0.4615384615384615	1
POL3	FRA1	chrX	124267606	124267731	0.0	1
POL3	FRA1	chrX	124356711	124356836	0.7051282051282052	2
POL3	FRA1	chrX	124364806	124364931	NA	2
POL3	FRA1	chrX	124365020	124365140	NA	1
POL3	FRA1	chrX	124412743	124412868	NA	14
POL3	FRA1	chrX	124428814	124428934	0.3504273504273505	1
POL3	FRA1	chrX	124498475	124498600	-0.0298745372274783	4
POL3	FRA1	chrX	124498779	124498899	0.1814802844214608	5
POL3	FRA1	chrX	124527175	124527300	0.8400000000000001	2
POL3	FRA1	chrX	124571630	124571755	-0.0490196078431373	2
POL3	FRA1	chrX	124571913	124572033	0.6997885835095138	3
POL3	FRA1	chrX	124669187	124669312	0.0434021263289555	4
POL3	FRA1	chrX	124669465	124669585	0.0244843484591118	5
POL3	FRA1	chrX	124677276	124677396	0.1333333333333333	1
POL3	FRA1	chrX	124677562	124677687	0.2371246986631602	2
POL3	FRA1	chrX	124748625	124748750	0.0	1
POL3	FRA1	chrX	124761775	124761900	NA	11
POL3	FRA1	chrX	124780409	124780529	0.3636363636363637	1
POL3	FRA1	chrX	124819327	124819447	1.0	1
POL3	FRA1	chrX	124819659	124819784	1.0	3
POL3	FRA1	chrX	124936829	124936949	0.2307692307692307	1
POL3	FRA1	chrX	124963148	124963273	NA	1
POL3	FRA1	chrX	124981318	124981438	0.1538461538461538	1
POL3	FRA1	chrX	124985353	124985478	0.0444444444444444	2
POL3	FRA1	chrX	124985711	124985831	0.0	1
POL3	FRA1	chrX	125001950	125002075	-0.0267558528428094	1
POL3	FRA1	chrX	125002241	125002361	-0.0205128205128205	2
POL3	FRA1	chrX	125029598	125029723	0.0	5
POL3	FRA1	chrX	125029859	125029979	NA	6
POL3	FRA1	chrX	125147976	125148096	1.0	1
POL3	FRA1	chrX	125148369	125148494	0.0683760683760683	2
POL3	FRA1	chrX	125447906	125448015	0.0	4
POL3	FRA1	chrX	125530093	125530213	0.097463789771482	16
POL3	FRA1	chrX	125549489	125549614	0.0	1
POL3	FRA1	chrX	125549824	125549944	0.9090909090909092	1
POL3	FRA1	chrX	125563269	125563394	0.1678321678321677	5
POL3	FRA1	chrX	125563582	125563702	0.1454545454545454	2
POL3	FRA1	chrX	125572015	125572140	1.0	1
POL3	FRA1	chrX	125593607	125593731	0.5868624129493696	4
POL3	FRA1	chrX	125594281	125594401	0.1153846153846153	2
POL3	FRA1	chrX	125622698	125622818	NA	2
POL3	FRA1	chrX	126011681	126011801	0.0606060606060605	2
POL3	FRA1	chrX	126011909	126012034	0.7575757575757575	3
POL3	FRA1	chrX	126202254	126202379	0.9600000000000002	3
POL3	FRA1	chrX	126202447	126202567	0.0	1
POL3	FRA1	chrX	126218383	126218508	0.1120856636969169	6
POL3	FRA1	chrX	126218783	126218903	0.2316974126928878	7
POL3	FRA1	chrX	126334373	126334493	0.1296296296296296	15
POL3	FRA1	chrX	126537041	126537166	0.888888888888889	1
POL3	FRA1	chrX	126552228	126552355	0.1033054682107523	2
POL3	FRA1	chrX	126552564	126552690	0.0665442189810572	19
POL3	FRA1	chrX	126553656	126553781	1.0	1
POL3	FRA1	chrX	126553888	126554008	0.9473684210526316	2
POL3	FRA1	chrX	126624761	126624886	-0.0646053293112116	3
POL3	FRA1	chrX	126625020	126625140	-0.0678733031674208	1
POL3	FRA1	chrX	126638012	126638137	0.0846560846560846	3
POL3	FRA1	chrX	126662004	126662124	0.0	12
POL3	FRA1	chrX	126679465	126679585	1.0	1
POL3	FRA1	chrX	126729691	126729811	-0.0251071156849397	19
POL3	FRA1	chrX	126729903	126730028	0.0589100473252987	20
POL3	FRA1	chrX	126736224	126736349	0.3076923076923076	1
POL3	FRA1	chrX	126736488	126736608	0.0512820512820512	2
POL3	FRA1	chrX	126801868	126801988	0.1818181818181817	1
POL3	FRA1	chrX	126802056	126802181	0.0	1
POL3	FRA1	chrX	126842607	126842727	0.0	3
POL3	FRA1	chrX	126850625	126850750	0.0839160839160838	7
POL3	FRA1	chrX	126946926	126947049	0.1066300042999071	19
POL3	FRA1	chrX	126954941	126955061	0.8363636363636363	2
POL3	FRA1	chrX	127015232	127015357	0.1332112332112331	6
POL3	FRA1	chrX	127015508	127015628	0.1582801477997984	5
POL3	FRA1	chrX	127081508	127081633	0.0	1
POL3	FRA1	chrX	127081806	127081943	0.0498866213151927	2
POL3	FRA1	chrX	127101888	127102013	0.6359485263594853	2
POL3	FRA1	chrX	127103972	127104097	NA	6
POL3	FRA1	chrX	127104178	127104298	NA	2
POL3	FRA1	chrX	127237586	127237711	0.4404223227752639	3
POL3	FRA1	chrX	127237920	127238040	0.7288455489147532	2
POL3	FRA1	chrX	127245622	127245747	0.5432098765432098	2
POL3	FRA1	chrX	127245939	127246059	0.6666666666666666	1
POL3	FRA1	chrX	127282795	127282915	0.0952380952380952	8
POL3	FRA1	chrX	127285682	127285802	0.2082799829278702	13
POL3	FRA1	chrX	127377475	127377600	NA	7
POL3	FRA1	chrX	127417640	127417760	1.0	2
POL3	FRA1	chrX	127485078	127485203	0.3196973518284993	8
POL3	FRA1	chrX	127485499	127485619	0.1956027381366747	9
POL3	FRA1	chrX	127632000	127632120	0.0459473412493546	7
POL3	FRA1	chrX	127632268	127632393	0.1904584304584304	10
POL3	FRA1	chrX	127636252	127636377	0.0268090680380076	25
POL3	FRA1	chrX	127688133	127688258	0.0454545454545454	3
POL3	FRA1	chrX	127744004	127744124	0.5333333333333333	1
POL3	FRA1	chrX	127764112	127764232	0.0	4
POL3	FRA1	chrX	127766447	127766567	0.0	1
POL3	FRA1	chrX	127924478	127924603	0.0	3
POL3	FRA1	chrX	127924638	127924758	-0.0416666666666666	2
POL3	FRA1	chrX	127990712	127990832	0.0648148148148148	3
POL3	FRA1	chrX	127991182	127991302	0.0	9
POL3	FRA1	chrX	127991515	127991640	0.0392156862745097	6
POL3	FRA1	chrX	128006677	128006802	0.0	3
POL3	FRA1	chrX	128007012	128007132	0.5848462841926894	9
POL3	FRA1	chrX	128042862	128042987	1.0	2
POL3	FRA1	chrX	128043261	128043381	0.8181818181818182	3
POL3	FRA1	chrX	128174989	128175114	0.4705882352941176	1
POL3	FRA1	chrX	128175303	128175423	-0.054317340413597	4
POL3	FRA1	chrX	128307502	128307622	0.1302139037433154	10
POL3	FRA1	chrX	128307766	128307891	0.3800653594771242	16
POL3	FRA1	chrX	128572773	128572898	1.0	1
POL3	FRA1	chrX	128616074	128616199	0.8167832167832166	4
POL3	FRA1	chrX	128654033	128654153	0.1263111888111887	2
POL3	FRA1	chrX	128658845	128658970	0.1186787489038292	3
POL3	FRA1	chrX	128659073	128659193	0.0183227625088089	3
POL3	FRA1	chrX	128665624	128665744	0.8285714285714286	11
POL3	FRA1	chrX	128671466	128671591	0.3636363636363637	1
POL3	FRA1	chrX	128671711	128671831	0.0	1
POL3	FRA1	chrX	128777159	128777284	0.4615384615384615	1
POL3	FRA1	chrX	128812456	128812575	0.4444444444444444	1
POL3	FRA1	chrX	128812586	128812711	-0.1269841269841269	2
POL3	FRA1	chrX	128817179	128817299	0.1111111111111111	1
POL3	FRA1	chrX	128920196	128920316	0.0	5
POL3	FRA1	chrX	128920443	128920568	0.0	1
POL3	FRA1	chrX	128996867	128996987	0.8181818181818181	8
POL3	FRA1	chrX	128997139	128997264	NA	2
POL3	FRA1	chrX	129018886	129019011	NA	7
POL3	FRA1	chrX	129019074	129019194	-0.0555327025915261	12
POL3	FRA1	chrX	129072514	129072634	0.5802303074046127	3
POL3	FRA1	chrX	129072786	129072911	0.0696967650435604	4
POL3	FRA1	chrX	129084248	129084368	0.5743589743589743	4
POL3	FRA1	chrX	129084522	129084647	0.1111111111111111	1
POL3	FRA1	chrX	129124281	129124406	0.8846153846153846	2
POL3	FRA1	chrX	129344673	129344909	0.239919267136439	26
POL3	FRA1	chrX	129345118	129345243	0.5079227370811725	8
POL3	FRA1	chrX	129357472	129357597	0.0600148643626904	9
POL3	FRA1	chrX	129357734	129357854	0.2861538461538461	2
POL3	FRA1	chrX	129373290	129373415	0.1111111111111111	1
POL3	FRA1	chrX	129384094	129384214	0.0	1
POL3	FRA1	chrX	129440913	129441038	1.0	1
POL3	FRA1	chrX	129441172	129441292	0.1538461538461538	1
POL3	FRA1	chrX	129477455	129477575	0.0909090909090908	2
POL3	FRA1	chrX	129526013	129526133	0.3392205517442709	5
POL3	FRA1	chrX	129526241	129526366	0.2981744421906693	3
POL3	FRA1	chrX	129533633	129533851	0.1818181818181817	1
POL3	FRA1	chrX	129534034	129534156	1.0	1
POL3	FRA1	chrX	129645979	129646104	0.2727272727272726	2
POL3	FRA1	chrX	129646285	129646405	0.0	7
POL3	FRA1	chrX	129648505	129648634	NA	6
POL3	FRA1	chrX	129692939	129693064	0.0	2
POL3	FRA1	chrX	129693202	129693322	0.0	7
POL3	FRA1	chrX	129714829	129714949	0.1753406109841753	11
POL3	FRA1	chrX	129716242	129716476	0.0	5
POL3	FRA1	chrX	129716623	129716748	0.0	1
POL3	FRA1	chrX	129720004	129720124	0.074074074074074	4
POL3	FRA1	chrX	129720183	129720308	0.0696117804551539	10
POL3	FRA1	chrX	129778928	129779053	0.1978114478114479	5
POL3	FRA1	chrX	129779102	129779222	0.4960270498732036	9
POL3	FRA1	chrX	129881244	129881364	0.1111111111111111	2
POL3	FRA1	chrX	130046343	130046463	0.0	2
POL3	FRA1	chrX	130107872	130107992	NA	2
POL3	FRA1	chrX	130159076	130159196	0.9384615384615383	3
POL3	FRA1	chrX	130189705	130189826	0.9090909090909092	2
POL3	FRA1	chrX	130236878	130237003	0.0769230769230768	1
POL3	FRA1	chrX	130345923	130346043	0.2488038277511961	2
POL3	FRA1	chrX	130373401	130373526	0.0752043214423515	3
POL3	FRA1	chrX	130373703	130373823	-0.010972850678733	8
POL3	FRA1	chrX	130430447	130430567	NA	1
POL3	FRA1	chrX	130431254	130431374	0.9090909090909092	1
POL3	FRA1	chrX	130431534	130431659	0.0909090909090908	3
POL3	FRA1	chrX	130490893	130491013	0.2941176470588235	1
POL3	FRA1	chrX	130546407	130546532	1.0	1
POL3	FRA1	chrX	130546699	130546819	0.0	1
POL3	FRA1	chrX	130597299	130597419	0.2793987621573828	3
POL3	FRA1	chrX	130655560	130655680	0.6923076923076923	1
POL3	FRA1	chrX	130683167	130683287	0.3613883643557233	9
POL3	FRA1	chrX	130683483	130683607	0.3851851851851852	10
POL3	FRA1	chrX	130742323	130742443	0.0640165203923593	7
POL3	FRA1	chrX	130742555	130742680	0.1868238817143926	8
POL3	FRA1	chrX	130969947	130970072	0.4444444444444444	6
POL3	FRA1	chrX	131216838	131216963	0.1818181818181817	1
POL3	FRA1	chrX	131225633	131225753	0.0588235294117646	1
POL3	FRA1	chrX	131225854	131225979	0.8506787330316742	2
POL3	FRA1	chrX	131234648	131234773	0.9090909090909092	2
POL3	FRA1	chrX	131236120	131236240	0.0	1
POL3	FRA1	chrX	131238105	131238230	0.212121212121212	2
POL3	FRA1	chrX	131238322	131238442	0.7726027397260274	3
POL3	FRA1	chrX	131307166	131307291	0.4231884057971015	6
POL3	FRA1	chrX	131307433	131307539	0.5319148936170213	6
POL3	FRA1	chrX	131311318	131311438	0.0581490581490581	12
POL3	FRA1	chrX	131311532	131311657	0.0539345711759504	11
POL3	FRA1	chrX	131401422	131401542	0.0913461538461538	4
POL3	FRA1	chrX	131401584	131401709	0.123076923076923	2
POL3	FRA1	chrX	131414524	131414644	0.7301587301587301	2
POL3	FRA1	chrX	131464744	131464864	0.9230769230769232	2
POL3	FRA1	chrX	131464948	131465073	0.1818181818181817	1
POL3	FRA1	chrX	131480910	131481035	0.0769230769230768	3
POL3	FRA1	chrX	131481171	131481291	0.1538461538461538	4
POL3	FRA1	chrX	131590000	131590120	0.3846153846153846	1
POL3	FRA1	chrX	131590331	131590456	1.0	1
POL3	FRA1	chrX	131599810	131599930	0.0	1
POL3	FRA1	chrX	131601141	131601266	0.0846560846560846	3
POL3	FRA1	chrX	131601421	131601541	0.7107438016528925	4
POL3	FRA1	chrX	131607160	131607280	-0.0413703943115707	3
POL3	FRA1	chrX	131616062	131616182	0.9230769230769232	2
POL3	FRA1	chrX	131616256	131616381	0.3846153846153846	1
POL3	FRA1	chrX	131624048	131624173	0.2222222222222221	6
POL3	FRA1	chrX	131755821	131755941	0.1538461538461538	1
POL3	FRA1	chrX	131777674	131777794	1.0	1
POL3	FRA1	chrX	131779319	131779555	0.8888888888888888	2
POL3	FRA1	chrX	131779790	131779915	0.0	1
POL3	FRA1	chrX	131829177	131829297	0.0769230769230768	1
POL3	FRA1	chrX	131829539	131829664	0.7558528428093646	3
POL3	FRA1	chrX	131889359	131889477	-0.0721925133689838	4
POL3	FRA1	chrX	131890436	131890672	0.7259259259259259	3
POL3	FRA1	chrX	131890738	131890861	0.0	1
POL3	FRA1	chrX	131992792	131992912	0.0138713745271121	7
POL3	FRA1	chrX	131993022	131993147	0.0636604774535808	9
POL3	FRA1	chrX	132053226	132053348	0.1111111111111111	1
POL3	FRA1	chrX	132053354	132053461	0.1971916971916971	4
POL3	FRA1	chrX	132057955	132058075	0.0	3
POL3	FRA1	chrX	132062604	132062724	0.8502673796791443	2
POL3	FRA1	chrX	132062936	132063061	0.2307692307692307	1
POL3	FRA1	chrX	132079916	132080036	0.0	1
POL3	FRA1	chrX	132157303	132157423	NA	1
POL3	FRA1	chrX	132157507	132157632	0.0	1
POL3	FRA1	chrX	132269094	132269219	0.0909090909090908	2
POL3	FRA1	chrX	132269449	132269569	0.0266400266400265	5
POL3	FRA1	chrX	132384557	132384677	0.0909090909090908	2
POL3	FRA1	chrX	132384736	132384861	1.0	1
POL3	FRA1	chrX	132405507	132405627	1.0	3
POL3	FRA1	chrX	132405865	132405990	NA	1
POL3	FRA1	chrX	132514713	132514833	0.93006993006993	3
POL3	FRA1	chrX	132527489	132527614	0.0	6
POL3	FRA1	chrX	132543086	132543211	0.074074074074074	2
POL3	FRA1	chrX	132543260	132543380	0.2857142857142857	2
POL3	FRA1	chrX	132557840	132557960	0.0	4
POL3	FRA1	chrX	132558164	132558287	0.0	4
POL3	FRA1	chrX	132563249	132563485	0.0605886236624081	8
POL3	FRA1	chrX	132563659	132563784	0.2853435009302432	6
POL3	FRA1	chrX	132677837	132677957	0.1333333333333333	2
POL3	FRA1	chrX	132752548	132752666	NA	2
POL3	FRA1	chrX	132752802	132752927	NA	4
POL3	FRA1	chrX	132774377	132774589	NA	3
POL3	FRA1	chrX	132774895	132775020	0.0	1
POL3	FRA1	chrX	132823941	132824061	0.3333333333333333	2
POL3	FRA1	chrX	132825087	132825207	1.0	1
POL3	FRA1	chrX	132825433	132825558	0.1999999999999999	1
POL3	FRA1	chrX	132879659	132879779	0.3636363636363637	1
POL3	FRA1	chrX	132966695	132966820	1.0	1
POL3	FRA1	chrX	132966888	132967008	1.0	1
POL3	FRA1	chrX	133049983	133050108	0.1293123543123543	6
POL3	FRA1	chrX	133050212	133050332	0.0928492535718103	11
POL3	FRA1	chrX	133063975	133064093	0.3486060606060607	6
POL3	FRA1	chrX	133073620	133073745	0.0568181818181817	4
POL3	FRA1	chrX	133073980	133074216	0.0743801652892561	5
POL3	FRA1	chrX	133083460	133083580	1.0	1
POL3	FRA1	chrX	133083832	133083957	1.0	1
POL3	FRA1	chrX	133205395	133205520	0.7712820512820511	3
POL3	FRA1	chrX	133205729	133205849	1.0	1
POL3	FRA1	chrX	133210386	133210511	1.0	1
POL3	FRA1	chrX	133210659	133210779	0.7832167832167832	3
POL3	FRA1	chrX	133230362	133230487	0.7775628626692456	4
POL3	FRA1	chrX	133230663	133230783	0.0588235294117646	1
POL3	FRA1	chrX	133452512	133452632	0.0909090909090908	6
POL3	FRA1	chrX	133453501	133453620	1.0	1
POL3	FRA1	chrX	133453782	133453906	0.8148148148148149	2
POL3	FRA1	chrX	133514276	133514396	0.2221343873517786	6
POL3	FRA1	chrX	133514599	133514724	0.2121212121212121	3
POL3	FRA1	chrX	133553440	133553560	0.2307692307692307	1
POL3	FRA1	chrX	133553658	133553906	0.0336134453781512	4
POL3	FRA1	chrX	133554125	133554240	0.2417267302177787	8
POL3	FRA1	chrX	133733558	133733678	0.0	5
POL3	FRA1	chrX	133733909	133734031	0.2901234567901234	9
POL3	FRA1	chrX	133736592	133736712	0.1118129658426725	6
POL3	FRA1	chrX	133772370	133772490	NA	4
POL3	FRA1	chrX	133772633	133772758	NA	4
POL3	FRA1	chrX	133774851	133774958	0.9411764705882352	1
POL3	FRA1	chrX	133775121	133775246	1.0	1
POL3	FRA1	chrX	133783322	133783442	0.7000000000000001	4
POL3	FRA1	chrX	133973231	133973346	0.0041407867494823	6
POL3	FRA1	chrX	133983531	133983656	0.1999999999999999	1
POL3	FRA1	chrX	134155553	134155673	0.1978021978021977	2
POL3	FRA1	chrX	134272896	134273016	0.0666666666666666	7
POL3	FRA1	chrX	134329612	134329737	0.0327736779349682	8
POL3	FRA1	chrX	134329852	134329989	-0.0245700245700246	9
POL3	FRA1	chrX	134330298	134330423	-0.0051282051282051	1
POL3	FRA1	chrX	134366565	134366685	0.2268244575936883	14
POL3	FRA1	chrX	134414165	134414285	0.126509853782581	13
POL3	FRA1	chrX	134414388	134414513	0.0928030303030302	5
POL3	FRA1	chrX	134416445	134416570	0.0169830169830169	11
POL3	FRA1	chrX	134507234	134507359	0.0	1
POL3	FRA1	chrX	134651635	134651760	0.0	1
POL3	FRA1	chrX	135015797	135015922	0.0444444444444444	2
POL3	FRA1	chrX	135016314	135016434	0.0601757217141831	6
POL3	FRA1	chrX	135050205	135050330	1.0	4
POL3	FRA1	chrX	135050482	135050602	NA	6
POL3	FRA1	chrX	135052869	135052994	1.0	3
POL3	FRA1	chrX	135053161	135053281	0.7480106100795756	7
POL3	FRA1	chrX	135152931	135153051	0.1608945088397143	10
POL3	FRA1	chrX	135217472	135217592	0.1176470588235293	8
POL3	FRA1	chrX	135217719	135217844	0.0205882352941175	14
POL3	FRA1	chrX	135397773	135397898	0.2941176470588235	2
POL3	FRA1	chrX	135398034	135398154	0.0769230769230768	1
POL3	FRA1	chrX	135416432	135416557	0.0899916517590936	11
POL3	FRA1	chrX	135416811	135416931	0.0569908079342042	5
POL3	FRA1	chrX	135422571	135422696	0.0	1
POL3	FRA1	chrX	135484633	135484758	0.3603510583376355	10
POL3	FRA1	chrX	135484897	135485017	0.1221719457013574	8
POL3	FRA1	chrX	135489912	135490032	0.0	5
POL3	FRA1	chrX	135638819	135638944	0.1538461538461538	3
POL3	FRA1	chrX	135642758	135642878	0.0666666666666666	6
POL3	FRA1	chrX	135642998	135643123	1.0	4
POL3	FRA1	chrX	135654346	135654471	NA	4
POL3	FRA1	chrX	135654610	135654730	NA	7
POL3	FRA1	chrX	135693454	135693579	0.6373626373626373	8
POL3	FRA1	chrX	135693835	135693955	-0.0186196296567372	8
POL3	FRA1	chrX	135737763	135737883	0.0606060606060605	2
POL3	FRA1	chrX	135790959	135791079	0.2727272727272726	1
POL3	FRA1	chrX	135896665	135896785	0.9285714285714286	4
POL3	FRA1	chrX	135896902	135897027	0.875	3
POL3	FRA1	chrX	135905394	135905519	0.1311919373143863	13
POL3	FRA1	chrX	135989145	135989270	0.2271521581866409	3
POL3	FRA1	chrX	135989362	135989482	0.1963993453355155	3
POL3	FRA1	chrX	136116701	136116826	0.1943056943056944	2
POL3	FRA1	chrX	136116879	136116999	0.4615384615384615	1
POL3	FRA1	chrX	136179608	136179733	-0.0221584568786865	7
POL3	FRA1	chrX	136226633	136226758	0.9230769230769232	2
POL3	FRA1	chrX	136308410	136308535	0.0894637953461483	8
POL3	FRA1	chrX	136308662	136308782	-0.0216944729755989	11
POL3	FRA1	chrX	136506337	136506457	0.0	1
POL3	FRA1	chrX	136574686	136574806	0.9230769230769232	3
POL3	FRA1	chrX	136630641	136630761	0.3076923076923076	1
POL3	FRA1	chrX	136630848	136630973	0.1538461538461538	1
POL3	FRA1	chrX	136655849	136655974	0.0	2
POL3	FRA1	chrX	136656066	136656186	0.1503030303030302	3
POL3	FRA1	chrX	136676447	136676572	0.8363636363636363	2
POL3	FRA1	chrX	136699209	136699329	0.3065527065527065	3
POL3	FRA1	chrX	136699531	136699656	0.3365384615384615	5
POL3	FRA1	chrX	136710315	136710440	0.3457281848586196	6
POL3	FRA1	chrX	136710650	136710770	0.4885114885114884	3
POL3	FRA1	chrX	136729232	136729352	0.0769230769230768	4
POL3	FRA1	chrX	136729540	136729665	0.2047690165494858	10
POL3	FRA1	chrX	136864211	136864331	NA	9
POL3	FRA1	chrX	136907250	136907370	0.1764705882352941	1
POL3	FRA1	chrX	136907472	136907597	0.2105263157894737	2
POL3	FRA1	chrX	136946294	136946419	0.3435897435897436	7
POL3	FRA1	chrX	136946602	136946838	0.9333333333333332	3
POL3	FRA1	chrX	136946921	136947046	NA	1
POL3	FRA1	chrX	136947632	136947757	0.0512820512820512	7
POL3	FRA1	chrX	136947930	136948050	0.0	1
POL3	FRA1	chrX	136987316	136987441	0.2666666666666667	1
POL3	FRA1	chrX	136987527	136987647	NA	3
POL3	FRA1	chrX	137010900	137011016	-0.0274891774891774	10
POL3	FRA1	chrX	137019529	137019649	0.0909090909090908	1
POL3	FRA1	chrX	137019999	137020119	0.0	2
POL3	FRA1	chrX	137020335	137020460	0.0	3
POL3	FRA1	chrX	137235420	137235545	1.0	1
POL3	FRA1	chrX	137235648	137235768	0.3846153846153846	1
POL3	FRA1	chrX	137258936	137259056	0.0074834667594848	13
POL3	FRA1	chrX	137263762	137263882	0.0030946065428823	9
POL3	FRA1	chrX	137264083	137264208	0.1879316239316239	13
POL3	FRA1	chrX	137292682	137292807	NA	4
POL3	FRA1	chrX	137310069	137310194	NA	3
POL3	FRA1	chrX	137310280	137310400	NA	3
POL3	FRA1	chrX	137399806	137399972	0.0	3
POL3	FRA1	chrX	137436951	137437076	0.1864664747017687	3
POL3	FRA1	chrX	137437256	137437492	0.1454545454545454	6
POL3	FRA1	chrX	137437570	137437695	0.8518518518518519	7
POL3	FRA1	chrX	137459600	137459725	0.8965517241379309	4
POL3	FRA1	chrX	137459870	137459990	0.2893226176808266	3
POL3	FRA1	chrX	137463230	137463350	0.0	2
POL3	FRA1	chrX	137463399	137463524	0.4656319290465632	2
POL3	FRA1	chrX	137503062	137503182	NA	1
POL3	FRA1	chrX	137511722	137511842	NA	7
POL3	FRA1	chrX	137538812	137538932	-0.0206507816801934	11
POL3	FRA1	chrX	137539011	137539134	-0.0108345902463549	13
POL3	FRA1	chrX	137661368	137661493	NA	4
POL3	FRA1	chrX	137661555	137661675	0.8400000000000001	7
POL3	FRA1	chrX	137713101	137713221	0.1662438207830931	10
POL3	FRA1	chrX	137714216	137714341	0.8956228956228954	5
POL3	FRA1	chrX	137717467	137717611	0.1316639161943029	18
POL3	FRA1	chrX	137717839	137717964	0.1111111111111111	1
POL3	FRA1	chrX	137725538	137725658	1.0	2
POL3	FRA1	chrX	137726689	137726814	1.0	1
POL3	FRA1	chrX	137726906	137727026	0.0	3
POL3	FRA1	chrX	137833866	137833990	0.0	2
POL3	FRA1	chrX	137838859	137838979	0.9090909090909092	2
POL3	FRA1	chrX	137843411	137843531	0.0	2
POL3	FRA1	chrX	137866133	137866253	-0.1098901098901099	1
POL3	FRA1	chrX	137897429	137897549	0.7848484848484849	3
POL3	FRA1	chrX	137897709	137897834	0.0	1
POL3	FRA1	chrX	137912647	137912772	0.1862527716186252	4
POL3	FRA1	chrX	137935298	137935423	0.8178137651821862	2
POL3	FRA1	chrX	137935620	137935740	0.0	2
POL3	FRA1	chrX	137977619	137977739	0.1538461538461538	1
POL3	FRA1	chrX	137977807	137977932	0.0	1
POL3	FRA1	chrX	138035822	138035947	0.8701298701298701	2
POL3	FRA1	chrX	138036170	138036375	0.456760374832664	11
POL3	FRA1	chrX	138036635	138036760	0.2307692307692307	5
POL3	FRA1	chrX	138053071	138053204	0.0636662616018666	21
POL3	FRA1	chrX	138105360	138105485	0.0	10
POL3	FRA1	chrX	138105631	138105867	-0.0285714285714286	10
POL3	FRA1	chrX	138105956	138106081	0.0	2
POL3	FRA1	chrX	138106887	138107007	0.095067095067095	18
POL3	FRA1	chrX	138107035	138107155	0.0090350825644943	15
POL3	FRA1	chrX	138128680	138128805	0.0	15
POL3	FRA1	chrX	138128922	138129042	0.1538461538461538	15
POL3	FRA1	chrX	138226024	138226149	0.0	5
POL3	FRA1	chrX	138226888	138227013	0.0833333333333333	6
POL3	FRA1	chrX	138238460	138238585	NA	1
POL3	FRA1	chrX	138238669	138238795	NA	2
POL3	FRA1	chrX	138238967	138239092	NA	4
POL3	FRA1	chrX	138302909	138303029	0.2077086627051191	3
POL3	FRA1	chrX	138303132	138303257	0.3041958041958041	6
POL3	FRA1	chrX	138305379	138305499	-0.0029043232926728	11
POL3	FRA1	chrX	138353599	138353724	NA	1
POL3	FRA1	chrX	138474761	138474881	0.2394957983193276	9
POL3	FRA1	chrX	138475063	138475188	0.2199838839645447	7
POL3	FRA1	chrX	138486271	138486396	0.3079178885630499	6
POL3	FRA1	chrX	138486464	138486584	0.2467532467532468	2
POL3	FRA1	chrX	138562644	138562769	0.3333333333333333	1
POL3	FRA1	chrX	138592029	138592154	0.0413223140495867	3
POL3	FRA1	chrX	138673566	138673691	0.3434343434343434	3
POL3	FRA1	chrX	138673930	138674050	0.4615384615384615	1
POL3	FRA1	chrX	138723282	138723518	0.0666666666666666	1
POL3	FRA1	chrX	138723632	138723757	0.4392156862745098	3
POL3	FRA1	chrX	138734629	138734754	0.0909090909090908	1
POL3	FRA1	chrX	138734925	138735045	0.9090909090909092	2
POL3	FRA1	chrX	138802285	138802410	0.3104212860310422	2
POL3	FRA1	chrX	138844102	138844222	0.1111111111111111	1
