pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
FRA1	BEL1	chrX	69649110	69649229	0.6617090226846324	5
FRA1	BEL1	chrX	69649348	69649473	0.8831168831168831	5
FRA1	BEL1	chrX	69714395	69714520	0.3736505838290372	8
FRA1	BEL1	chrX	69808481	69808606	0.4614270191959435	7
FRA1	BEL1	chrX	69808767	69808887	0.8142292490118577	8
FRA1	BEL1	chrX	69919908	69920028	0.2666666666666667	3
FRA1	BEL1	chrX	69920172	69920297	0.4666666666666667	5
FRA1	BEL1	chrX	69992177	69992302	1.0	1
FRA1	BEL1	chrX	70007686	70007806	0.0041892771868895	13
FRA1	BEL1	chrX	70007968	70008093	0.0727660529860799	15
FRA1	BEL1	chrX	70073487	70073605	0.7556259102133857	12
FRA1	BEL1	chrX	70073639	70073764	1.0	1
FRA1	BEL1	chrX	70073825	70073960	0.3708032964575125	8
FRA1	BEL1	chrX	70098635	70098760	1.0	1
FRA1	BEL1	chrX	70098935	70099055	1.0	1
FRA1	BEL1	chrX	70338067	70338192	NA	1
FRA1	BEL1	chrX	71012495	71012615	1.0	2
FRA1	BEL1	chrX	71157405	71157530	NA	1
FRA1	BEL1	chrX	71157605	71157725	0.4083333333333334	2
FRA1	BEL1	chrX	71217957	71218140	0.4618443947303007	14
FRA1	BEL1	chrX	71252195	71252315	0.9557755775577558	8
FRA1	BEL1	chrX	71252474	71252599	1.0	8
FRA1	BEL1	chrX	71328170	71328290	0.975609756097561	6
FRA1	BEL1	chrX	71842862	71842982	0.0	4
FRA1	BEL1	chrX	71843127	71843252	0.8571428571428571	7
FRA1	BEL1	chrX	72041910	72042030	0.1156342643158059	16
FRA1	BEL1	chrX	72421743	72421863	-0.0238704177323103	2
FRA1	BEL1	chrX	72422025	72422150	0.1333333333333333	1
FRA1	BEL1	chrX	72490436	72490561	0.9841269841269842	11
FRA1	BEL1	chrX	72508362	72508486	0.8484848484848484	4
FRA1	BEL1	chrX	72827646	72827766	0.2868744098205854	9
FRA1	BEL1	chrX	72864681	72864806	0.8571428571428571	7
FRA1	BEL1	chrX	72864921	72865041	0.0	2
FRA1	BEL1	chrX	72898080	72898200	0.2291737891737891	7
FRA1	BEL1	chrX	72898238	72898363	0.3307183510229196	11
FRA1	BEL1	chrX	74969451	74969571	1.0	5
FRA1	BEL1	chrX	74969790	74969915	0.9756097560975612	5
FRA1	BEL1	chrX	75333373	75333493	0.5116662544315277	10
FRA1	BEL1	chrX	75402794	75402919	0.0810971973762671	4
FRA1	BEL1	chrX	75761505	75761655	0.5877798861480076	9
FRA1	BEL1	chrX	76629921	76630039	0.1202685421994885	4
FRA1	BEL1	chrX	76948940	76949065	NA	1
FRA1	BEL1	chrX	76983526	76983646	NA	1
FRA1	BEL1	chrX	76984021	76984146	0.0	3
FRA1	BEL1	chrX	76984250	76984461	NA	1
FRA1	BEL1	chrX	76984623	76984749	NA	4
FRA1	BEL1	chrX	76984786	76984906	NA	1
FRA1	BEL1	chrX	76987066	76987188	0.0588235294117646	1
FRA1	BEL1	chrX	76987227	76987347	NA	3
FRA1	BEL1	chrX	76987579	76987703	NA	1
FRA1	BEL1	chrX	76987826	76987941	NA	3
FRA1	BEL1	chrX	76987992	76988113	NA	4
FRA1	BEL1	chrX	77745623	77745738	1.0	4
FRA1	BEL1	chrX	77940237	77940362	0.3456640388114009	5
FRA1	BEL1	chrX	77940554	77940674	0.3520761245674741	5
FRA1	BEL1	chrX	77954222	77954347	0.9173553719008264	4
FRA1	BEL1	chrX	77954425	77954545	0.8846153846153846	2
FRA1	BEL1	chrX	77954777	77954895	0.8701298701298701	4
FRA1	BEL1	chrX	77955033	77955158	0.0909090909090908	1
FRA1	BEL1	chrX	78060323	78060448	0.2439024390243902	3
FRA1	BEL1	chrX	78060500	78060616	0.0418732782369145	5
FRA1	BEL1	chrX	78126348	78126472	0.5024793388429751	11
FRA1	BEL1	chrX	78628005	78628124	0.2773839815824549	26
FRA1	BEL1	chrX	79476770	79476890	0.3048034934497816	7
FRA1	BEL1	chrX	79476949	79477074	0.3146112492979218	10
FRA1	BEL1	chrX	79502877	79502997	0.0	4
FRA1	BEL1	chrX	79507534	79507654	0.8701298701298701	2
FRA1	BEL1	chrX	79507732	79507855	0.9230769230769232	2
FRA1	BEL1	chrX	80389576	80389688	0.4693094006848877	15
FRA1	BEL1	chrX	80468463	80468588	0.887218045112782	4
FRA1	BEL1	chrX	80808301	80808421	0.8205128205128204	11
FRA1	BEL1	chrX	80808557	80808682	0.907239819004525	9
FRA1	BEL1	chrX	81336762	81336882	0.0583072100313479	5
FRA1	BEL1	chrX	81337049	81337169	0.2474226804123711	3
FRA1	BEL1	chrX	81371357	81371482	0.1455882352941175	2
FRA1	BEL1	chrX	81642122	81642239	0.5483870967741936	6
FRA1	BEL1	chrX	81642267	81642388	0.2777777777777777	5
FRA1	BEL1	chrX	81698713	81698838	0.8155339805825244	4
FRA1	BEL1	chrX	81698973	81699093	0.7555555555555555	3
FRA1	BEL1	chrX	81708476	81708596	0.6584615384615385	8
FRA1	BEL1	chrX	81979788	81979908	0.4117647058823528	16
FRA1	BEL1	chrX	81980130	81980255	0.6380090497737556	7
FRA1	BEL1	chrX	82007742	82007867	0.9030303030303032	10
FRA1	BEL1	chrX	82008047	82008167	0.8520710059171597	5
FRA1	BEL1	chrX	82103180	82103305	0.0	4
FRA1	BEL1	chrX	82103693	82103813	0.0981196581196581	4
FRA1	BEL1	chrX	82208738	82208863	0.0512820512820512	2
FRA1	BEL1	chrX	82285172	82285297	0.7744107744107745	4
FRA1	BEL1	chrX	82308086	82308206	0.2356882815385426	20
FRA1	BEL1	chrX	82820035	82820150	0.6495726495726495	10
FRA1	BEL1	chrX	82919179	82919299	0.5736861777678104	15
FRA1	BEL1	chrX	82919391	82919516	0.3362637362637362	11
FRA1	BEL1	chrX	83288897	83289022	0.0	3
FRA1	BEL1	chrX	83380946	83381071	0.0909090909090908	1
FRA1	BEL1	chrX	83454443	83454568	0.8762961176754279	9
FRA1	BEL1	chrX	83454833	83454953	0.9754299754299754	8
FRA1	BEL1	chrX	83640471	83640596	1.0	2
FRA1	BEL1	chrX	83640709	83640829	0.6771001150747985	10
FRA1	BEL1	chrX	83938585	83938705	0.2243107769423558	8
FRA1	BEL1	chrX	83944291	83944416	0.757142857142857	11
FRA1	BEL1	chrX	84348489	84348609	0.1979166666666666	8
FRA1	BEL1	chrX	84348717	84348842	0.4853801169590643	10
FRA1	BEL1	chrX	84364881	84365001	0.7712820512820513	4
FRA1	BEL1	chrX	84365090	84365210	0.2857142857142857	5
FRA1	BEL1	chrX	84422474	84422593	-0.0277777777777778	3
FRA1	BEL1	chrX	84525182	84525307	0.7134238310708899	3
FRA1	BEL1	chrX	84525474	84525594	1.0	2
FRA1	BEL1	chrX	84544126	84544251	0.318593171534348	5
FRA1	BEL1	chrX	84544512	84544632	0.3758389261744966	8
FRA1	BEL1	chrX	84783450	84783570	1.0	3
FRA1	BEL1	chrX	84823457	84823582	0.9090909090909092	2
FRA1	BEL1	chrX	84823664	84823784	1.0	3
FRA1	BEL1	chrX	84824609	84824732	NA	2
FRA1	BEL1	chrX	84824869	84824989	NA	2
FRA1	BEL1	chrX	85720121	85720246	0.8149812734082396	10
FRA1	BEL1	chrX	85720459	85720579	0.7645951035781544	8
FRA1	BEL1	chrX	85749489	85749609	0.4077227120705382	5
FRA1	BEL1	chrX	85766797	85766922	0.9655172413793104	7
FRA1	BEL1	chrX	85767103	85767223	0.9787234042553192	8
FRA1	BEL1	chrX	86010060	86010184	0.6322444678609063	7
FRA1	BEL1	chrX	87017393	87017518	0.6666666666666666	5
FRA1	BEL1	chrX	87848533	87848654	0.3257868913722229	14
FRA1	BEL1	chrX	88596982	88597101	0.9521044992743106	10
FRA1	BEL1	chrX	88616850	88616975	0.4341176470588235	5
FRA1	BEL1	chrX	88617117	88617353	0.3805478870248459	16
FRA1	BEL1	chrX	88617465	88617588	0.3672727272727272	9
FRA1	BEL1	chrX	88752908	88753028	0.1688171631216538	10
FRA1	BEL1	chrX	88753380	88753505	0.4086698641672464	8
FRA1	BEL1	chrX	88763730	88763850	0.2018181818181817	12
FRA1	BEL1	chrX	88763911	88764036	0.2239858906525573	11
FRA1	BEL1	chrX	89863151	89863276	NA	2
FRA1	BEL1	chrX	89881840	89881965	0.7999999999999998	10
FRA1	BEL1	chrX	89977072	89977192	0.9047619047619048	7
FRA1	BEL1	chrX	90783250	90783373	0.6566666666666666	5
FRA1	BEL1	chrX	90783507	90783627	0.4148148148148148	3
FRA1	BEL1	chrX	90847312	90847432	0.2178893942390086	17
FRA1	BEL1	chrX	90940557	90940677	1.0	2
FRA1	BEL1	chrX	91255130	91255249	0.9256198347107438	3
FRA1	BEL1	chrX	91255347	91255468	0.9610389610389608	6
FRA1	BEL1	chrX	91305911	91306031	0.1309738774527506	9
FRA1	BEL1	chrX	91383645	91383770	0.3650265397253349	16
FRA1	BEL1	chrX	91383878	91383998	0.2557398353858531	16
FRA1	BEL1	chrX	91554235	91554355	0.0	6
FRA1	BEL1	chrX	91671767	91671887	0.9562841530054644	9
FRA1	BEL1	chrX	92444558	92444678	0.2600006509780945	21
FRA1	BEL1	chrX	92444802	92444927	0.2030718810379827	15
FRA1	BEL1	chrX	92670505	92670625	0.9495798319327732	8
FRA1	BEL1	chrX	92670875	92670998	1.0	2
FRA1	BEL1	chrX	93093419	93093544	0.9821428571428572	9
FRA1	BEL1	chrX	93093642	93093762	0.952153110047847	5
FRA1	BEL1	chrX	93550385	93550503	0.5075764086937272	11
FRA1	BEL1	chrX	93767945	93768070	0.0	2
FRA1	BEL1	chrX	93768109	93768229	0.8421052631578947	4
FRA1	BEL1	chrX	93918007	93918132	0.2588419405320813	13
FRA1	BEL1	chrX	93918214	93918334	0.2501551831160769	13
FRA1	BEL1	chrX	93922378	93922503	0.2461538461538461	5
FRA1	BEL1	chrX	94342974	94343093	0.9206349206349208	5
FRA1	BEL1	chrX	94447838	94447963	0.0	2
FRA1	BEL1	chrX	94655416	94655536	0.7058823529411764	2
FRA1	BEL1	chrX	95054639	95054759	0.1635180995475112	2
FRA1	BEL1	chrX	95054876	95055001	0.1046791837866888	4
FRA1	BEL1	chrX	95091166	95091286	1.0	1
FRA1	BEL1	chrX	95360559	95360684	0.3738521168753727	11
FRA1	BEL1	chrX	95360722	95360842	0.4844290657439447	3
FRA1	BEL1	chrX	95657687	95657812	0.1666666666666666	3
FRA1	BEL1	chrX	95756475	95756595	1.0	1
FRA1	BEL1	chrX	95756830	95756955	0.96	5
FRA1	BEL1	chrX	96072898	96073023	0.198958935801041	14
FRA1	BEL1	chrX	96110808	96110933	0.2586105722785825	19
FRA1	BEL1	chrX	97532488	97532608	1.0	7
FRA1	BEL1	chrX	97532770	97532895	0.95	6
FRA1	BEL1	chrX	97809575	97809695	0.5504	12
FRA1	BEL1	chrX	97809840	97809965	0.8431372549019608	12
FRA1	BEL1	chrX	98207365	98207485	0.0	1
FRA1	BEL1	chrX	98207697	98207822	NA	2
FRA1	BEL1	chrX	98208809	98208934	0.7692307692307692	1
FRA1	BEL1	chrX	98415612	98415732	0.4134863701578192	12
FRA1	BEL1	chrX	98415891	98416016	0.2499212184873949	10
FRA1	BEL1	chrX	98443964	98444084	0.1993858539984001	13
FRA1	BEL1	chrX	99004878	99005003	0.9729729729729728	5
FRA1	BEL1	chrX	99069499	99069624	0.7976680384087791	6
FRA1	BEL1	chrX	99069827	99069947	0.5610859728506787	9
FRA1	BEL1	chrX	99207564	99207689	0.3999999999999999	1
FRA1	BEL1	chrX	99906012	99906137	0.3226070916171346	10
FRA1	BEL1	chrX	99906350	99906470	0.088124306326304	7
FRA1	BEL1	chrX	100905399	100905519	0.9407407407407408	8
FRA1	BEL1	chrX	100905665	100905790	0.9256704980842912	11
FRA1	BEL1	chrX	101857746	101857866	1.0	4
FRA1	BEL1	chrX	101949600	101949720	0.8363636363636363	3
FRA1	BEL1	chrX	101949915	101950040	0.9597238204833142	7
FRA1	BEL1	chrX	102095486	102095606	0.979591836734694	4
FRA1	BEL1	chrX	102095788	102095913	1.0	3
FRA1	BEL1	chrX	102658718	102658838	0.6896551724137931	5
FRA1	BEL1	chrX	102658981	102659104	0.0	1
FRA1	BEL1	chrX	102730438	102730649	0.5186544342507646	13
FRA1	BEL1	chrX	102730776	102730879	0.5560888888888889	11
FRA1	BEL1	chrX	103121979	103122099	0.5799355358581789	17
FRA1	BEL1	chrX	103423932	103424052	0.3979961172881527	19
FRA1	BEL1	chrX	103642414	103642539	0.1538461538461538	1
FRA1	BEL1	chrX	103766242	103766367	0.5435271442338581	7
FRA1	BEL1	chrX	103766418	103766538	0.6043280596472086	12
FRA1	BEL1	chrX	104257420	104257545	0.9335664335664337	6
FRA1	BEL1	chrX	104257712	104257832	0.9220779220779222	6
FRA1	BEL1	chrX	104849613	104849738	0.9836065573770492	6
FRA1	BEL1	chrX	104849834	104849954	1.0	2
FRA1	BEL1	chrX	104877802	104877922	0.0	1
FRA1	BEL1	chrX	105030781	105030951	0.0432900432900432	4
FRA1	BEL1	chrX	105334051	105334176	0.8668407310704961	8
FRA1	BEL1	chrX	106905979	106906099	1.0	3
FRA1	BEL1	chrX	106948426	106948551	0.8985507246376812	3
FRA1	BEL1	chrX	106948983	106949108	0.4567543600354715	10
FRA1	BEL1	chrX	106990666	106990784	0.7629513343799059	8
FRA1	BEL1	chrX	107031498	107031623	0.3921308576480989	8
FRA1	BEL1	chrX	107060702	107060822	0.4036281179138322	10
FRA1	BEL1	chrX	107101449	107101574	0.2290834885990594	6
FRA1	BEL1	chrX	107101758	107101878	0.4546594105417635	7
FRA1	BEL1	chrX	107181328	107181448	0.1127371273712737	11
FRA1	BEL1	chrX	107279682	107279802	0.0	2
FRA1	BEL1	chrX	107351502	107351627	0.9230769230769232	3
FRA1	BEL1	chrX	107371801	107371921	1.0	3
FRA1	BEL1	chrX	107384237	107384362	0.0	1
FRA1	BEL1	chrX	107384506	107384741	0.888888888888889	3
FRA1	BEL1	chrX	107384885	107385010	1.0	1
FRA1	BEL1	chrX	107414173	107414293	0.2488363246533181	12
FRA1	BEL1	chrX	107414467	107414592	0.4037897511945954	16
FRA1	BEL1	chrX	107427339	107427540	0.3237619523333809	10
FRA1	BEL1	chrX	107696023	107696143	0.2292258303494258	10
FRA1	BEL1	chrX	107733358	107733478	0.3856749311294765	6
FRA1	BEL1	chrX	107733596	107733721	0.6704761904761906	6
FRA1	BEL1	chrX	108008393	108008513	0.0	1
FRA1	BEL1	chrX	108010689	108010924	1.0	1
FRA1	BEL1	chrX	108011028	108011153	0.9333333333333332	1
FRA1	BEL1	chrX	108250200	108250320	0.341025641025641	5
FRA1	BEL1	chrX	108266493	108266613	0.6386274509803921	6
FRA1	BEL1	chrX	108266826	108266951	0.3334486735870818	8
FRA1	BEL1	chrX	108895937	108896057	0.6463768115942029	6
FRA1	BEL1	chrX	109329916	109330036	1.0	3
FRA1	BEL1	chrX	109367357	109367477	1.0	8
FRA1	BEL1	chrX	109367601	109367726	1.0	5
FRA1	BEL1	chrX	109400768	109400888	0.2501134254485461	8
FRA1	BEL1	chrX	109483816	109483934	0.5718287314925969	12
FRA1	BEL1	chrX	110190277	110190402	1.0	2
FRA1	BEL1	chrX	110199865	110199985	0.4264069264069265	5
FRA1	BEL1	chrX	110269296	110269421	0.0484677923702313	11
FRA1	BEL1	chrX	110269469	110269589	0.2721229387896055	6
FRA1	BEL1	chrX	110329852	110329972	0.4567925647617164	11
FRA1	BEL1	chrX	110330285	110330400	-0.0157872430599702	3
FRA1	BEL1	chrX	110767540	110767660	0.944055944055944	5
FRA1	BEL1	chrX	111378059	111378184	1.0	2
FRA1	BEL1	chrX	111378335	111378455	1.0	2
FRA1	BEL1	chrX	111525687	111525807	0.4462497004553079	10
FRA1	BEL1	chrX	111591632	111591757	0.0	5
FRA1	BEL1	chrX	111591823	111591943	0.0	9
FRA1	BEL1	chrX	112219380	112219504	0.2326965229435522	16
FRA1	BEL1	chrX	112219760	112219880	0.2505077327567658	12
FRA1	BEL1	chrX	112366000	112366125	0.3703703703703704	6
FRA1	BEL1	chrX	112366341	112366457	0.3299999999999999	10
FRA1	BEL1	chrX	113684885	113685005	0.2771134885672331	7
FRA1	BEL1	chrX	113723151	113723271	0.4253052164261932	8
FRA1	BEL1	chrX	114708666	114708784	0.2509535353826011	10
FRA1	BEL1	chrX	114709083	114709203	0.1396396396396396	9
FRA1	BEL1	chrX	115110308	115110430	1.0	4
FRA1	BEL1	chrX	115110659	115110779	1.0	3
FRA1	BEL1	chrX	115511087	115511202	0.0	6
FRA1	BEL1	chrX	115641550	115641670	0.1999999999999999	1
FRA1	BEL1	chrX	115824657	115824776	1.0	2
FRA1	BEL1	chrX	115884181	115884306	0.5772727272727274	7
FRA1	BEL1	chrX	115884716	115884836	1.0	1
FRA1	BEL1	chrX	116323138	116323263	0.6923076923076924	4
FRA1	BEL1	chrX	116323376	116323482	0.9767441860465116	5
FRA1	BEL1	chrX	116359093	116359213	0.3884041654939487	12
FRA1	BEL1	chrX	116493114	116493234	0.2268630681267564	16
FRA1	BEL1	chrX	116522964	116523084	0.9468629961587708	5
FRA1	BEL1	chrX	116523144	116523264	0.9610389610389608	6
FRA1	BEL1	chrX	116565263	116565383	0.972972972972973	4
FRA1	BEL1	chrX	116965128	116965241	0.953846153846154	3
FRA1	BEL1	chrX	118011877	118011997	1.0	2
FRA1	BEL1	chrX	118406914	118407039	0.8888888888888888	4
FRA1	BEL1	chrX	118407168	118407288	0.9583333333333334	4
FRA1	BEL1	chrX	118493767	118493892	0.5877192982456141	9
FRA1	BEL1	chrX	118642776	118642901	0.3462626262626262	5
FRA1	BEL1	chrX	118642993	118643113	0.111111111111111	11
FRA1	BEL1	chrX	118819366	118819486	0.585858585858586	6
FRA1	BEL1	chrX	119369514	119369639	0.4529761904761905	6
FRA1	BEL1	chrX	119457663	119457788	0.0202020202020201	11
FRA1	BEL1	chrX	119460100	119460225	0.1002579979360165	4
FRA1	BEL1	chrX	119460331	119460451	0.257516339869281	1
FRA1	BEL1	chrX	119850033	119850153	0.5297297297297298	11
FRA1	BEL1	chrX	119850427	119850546	0.9636363636363636	5
FRA1	BEL1	chrX	119851071	119851191	0.7331536388140161	19
FRA1	BEL1	chrX	120241783	120241908	0.8163558106169297	8
FRA1	BEL1	chrX	120242057	120242177	0.4019196489784725	13
FRA1	BEL1	chrX	120960355	120960475	0.2774628879892037	7
FRA1	BEL1	chrX	121009436	121009555	0.5209176788124157	8
FRA1	BEL1	chrX	121415171	121415291	0.7170899276162435	7
FRA1	BEL1	chrX	121415396	121415521	1.0	4
FRA1	BEL1	chrX	121914737	121914862	0.0	3
FRA1	BEL1	chrX	121914864	121914998	0.0493827160493827	5
FRA1	BEL1	chrX	122835481	122835606	0.3083128734359956	16
FRA1	BEL1	chrX	122835939	122836059	0.2734615384615384	15
FRA1	BEL1	chrX	123543285	123543408	0.9756097560975612	5
FRA1	BEL1	chrX	123543513	123543633	0.7437229437229436	4
FRA1	BEL1	chrX	123881936	123882061	0.378898482469911	10
FRA1	BEL1	chrX	124243070	124243190	0.4774774774774774	4
FRA1	BEL1	chrX	124364806	124364931	1.0	2
FRA1	BEL1	chrX	124365020	124365140	1.0	1
FRA1	BEL1	chrX	124498475	124498600	0.3088235294117648	4
FRA1	BEL1	chrX	124498779	124498899	0.1516610789393477	5
FRA1	BEL1	chrX	124669465	124669585	0.6809772253424179	5
FRA1	BEL1	chrX	125029598	125029723	0.8422531254389661	5
FRA1	BEL1	chrX	125029859	125029979	0.975609756097561	6
FRA1	BEL1	chrX	125113137	125113257	0.6049382716049383	2
FRA1	BEL1	chrX	125622698	125622818	0.778846153846154	2
FRA1	BEL1	chrX	126047806	126047926	1.0	3
FRA1	BEL1	chrX	126048174	126048299	1.0	10
FRA1	BEL1	chrX	126624761	126624885	0.1159041394335512	3
FRA1	BEL1	chrX	126625020	126625140	-0.0627450980392156	1
FRA1	BEL1	chrX	126638012	126638135	0.9411764705882352	3
FRA1	BEL1	chrX	126729691	126729811	0.4999384237521271	19
FRA1	BEL1	chrX	126729904	126730028	0.5859287197924083	20
FRA1	BEL1	chrX	126842607	126842727	0.0	3
FRA1	BEL1	chrX	126946926	126947051	0.2659406943767132	20
FRA1	BEL1	chrX	127104178	127104316	0.9349112426035504	3
FRA1	BEL1	chrX	127104588	127104711	0.5543766578249337	3
FRA1	BEL1	chrX	127377052	127377172	0.983606557377049	6
FRA1	BEL1	chrX	127377475	127377600	1.0	7
FRA1	BEL1	chrX	127636252	127636377	0.1494295913876334	25
FRA1	BEL1	chrX	127764112	127764230	0.380952380952381	4
FRA1	BEL1	chrX	127991182	127991302	0.3	9
FRA1	BEL1	chrX	127991515	127991640	0.3056022408963585	6
FRA1	BEL1	chrX	128307502	128307622	0.3802820480243933	10
FRA1	BEL1	chrX	128920196	128920316	0.0	5
FRA1	BEL1	chrX	128920443	128920568	0.0	1
FRA1	BEL1	chrX	128996867	128996987	0.9090909090909092	8
FRA1	BEL1	chrX	128997139	128997264	1.0	2
FRA1	BEL1	chrX	129018886	129019011	0.8520824607938947	7
FRA1	BEL1	chrX	129019074	129019194	0.4017701025364274	12
FRA1	BEL1	chrX	129526013	129526133	0.589126559714795	5
FRA1	BEL1	chrX	129526241	129526366	0.2422969187675069	3
FRA1	BEL1	chrX	129645979	129646104	0.2097902097902097	2
FRA1	BEL1	chrX	129646285	129646405	0.9442815249266862	7
FRA1	BEL1	chrX	129692939	129693064	0.9411764705882352	2
FRA1	BEL1	chrX	129693202	129693322	0.8674985145573381	7
FRA1	BEL1	chrX	129714829	129714949	0.3269908386187455	11
FRA1	BEL1	chrX	130107872	130107992	0.967741935483871	2
FRA1	BEL1	chrX	130431254	130431374	NA	1
FRA1	BEL1	chrX	131311318	131311437	0.4007177033492823	11
FRA1	BEL1	chrX	131311532	131311657	0.3047795771479982	11
FRA1	BEL1	chrX	131401422	131401542	0.2618657937806873	4
FRA1	BEL1	chrX	131401584	131401709	NA	2
FRA1	BEL1	chrX	131480910	131481035	0.9411764705882352	3
FRA1	BEL1	chrX	131481171	131481291	0.726790450928382	4
FRA1	BEL1	chrX	131607160	131607280	0.1915966386554622	3
FRA1	BEL1	chrX	131719450	131719574	1.0	3
FRA1	BEL1	chrX	132405507	132405627	1.0	3
FRA1	BEL1	chrX	132405865	132405990	1.0	1
FRA1	BEL1	chrX	132752548	132752666	1.0	2
FRA1	BEL1	chrX	132752802	132752927	1.0	4
FRA1	BEL1	chrX	132774377	132774497	0.9696969696969696	3
FRA1	BEL1	chrX	133073620	133073745	0.0	4
FRA1	BEL1	chrX	133073980	133074100	0.0	5
FRA1	BEL1	chrX	133452195	133452320	0.9397874852420306	9
FRA1	BEL1	chrX	133452396	133452632	0.9326541008660212	11
FRA1	BEL1	chrX	133553440	133553560	NA	1
FRA1	BEL1	chrX	133553658	133553783	0.6877192982456141	3
FRA1	BEL1	chrX	133772370	133772488	1.0	3
FRA1	BEL1	chrX	133772638	133772758	1.0	4
FRA1	BEL1	chrX	133973231	133973346	0.3999999999999999	6
FRA1	BEL1	chrX	133973523	133973648	0.6588223370832067	19
FRA1	BEL1	chrX	134329612	134329737	0.2166586034510563	8
FRA1	BEL1	chrX	134329861	134329989	0.3771043771043771	9
FRA1	BEL1	chrX	134414165	134414285	0.1818181818181817	13
FRA1	BEL1	chrX	134414388	134414513	0.2181818181818181	5
FRA1	BEL1	chrX	134416445	134416570	0.3866976474005228	11
FRA1	BEL1	chrX	134550115	134550235	0.3791044776119402	16
FRA1	BEL1	chrX	134550294	134550419	0.4038433607061057	15
FRA1	BEL1	chrX	135050205	135050330	0.9600000000000002	4
FRA1	BEL1	chrX	135050482	135050602	0.612794612794613	6
FRA1	BEL1	chrX	135052869	135052994	1.0	3
FRA1	BEL1	chrX	135053161	135053281	0.610940170940171	7
FRA1	BEL1	chrX	135152931	135153051	0.1635908511934429	10
FRA1	BEL1	chrX	135217472	135217592	0.1739094801975126	8
FRA1	BEL1	chrX	135217722	135217844	0.2426341362555567	13
FRA1	BEL1	chrX	135489912	135490032	0.68	5
FRA1	BEL1	chrX	135635296	135635419	0.0	2
FRA1	BEL1	chrX	135638819	135638944	0.7712820512820513	3
FRA1	BEL1	chrX	135642758	135642878	0.9646090534979423	6
FRA1	BEL1	chrX	135642998	135643123	1.0	4
FRA1	BEL1	chrX	135654346	135654471	0.4006734006734007	4
FRA1	BEL1	chrX	135654610	135654730	0.7134502923976609	6
FRA1	BEL1	chrX	135693454	135693579	0.9140199498194724	8
FRA1	BEL1	chrX	136308410	136308535	0.416628959276018	8
FRA1	BEL1	chrX	136308662	136308782	0.3883291614518148	11
FRA1	BEL1	chrX	136699209	136699329	0.7851851851851852	3
FRA1	BEL1	chrX	136729232	136729352	0.1599999999999999	4
FRA1	BEL1	chrX	136729540	136729665	0.64096238148639	10
FRA1	BEL1	chrX	136792122	136792242	0.3106508875739645	5
FRA1	BEL1	chrX	136907250	136907370	0.1764705882352941	1
FRA1	BEL1	chrX	136946294	136946413	0.7268817204301075	7
FRA1	BEL1	chrX	136946602	136946838	0.0	3
FRA1	BEL1	chrX	136946923	136947046	0.0	1
FRA1	BEL1	chrX	136987316	136987441	0.2666666666666667	1
FRA1	BEL1	chrX	136987527	136987647	0.9375	3
FRA1	BEL1	chrX	137010900	137011016	0.3647907647907648	10
FRA1	BEL1	chrX	137258755	137258886	0.346082337317397	9
FRA1	BEL1	chrX	137263762	137263882	0.2878048780487804	9
FRA1	BEL1	chrX	137264083	137264208	0.5315499955638364	13
FRA1	BEL1	chrX	137292682	137292807	0.9230769230769232	4
FRA1	BEL1	chrX	137310069	137310194	0.9696969696969696	3
FRA1	BEL1	chrX	137310280	137310400	0.9787234042553192	3
FRA1	BEL1	chrX	137437372	137437492	1.0	4
FRA1	BEL1	chrX	137437570	137437695	0.971326164874552	7
FRA1	BEL1	chrX	137503062	137503182	0.0	1
FRA1	BEL1	chrX	137538812	137538932	0.3378561180569789	11
FRA1	BEL1	chrX	137539011	137539134	0.2842483660130718	13
FRA1	BEL1	chrX	137608107	137608227	0.0	1
FRA1	BEL1	chrX	137661556	137661675	0.968	7
FRA1	BEL1	chrX	137661945	137662070	0.9333333333333332	3
FRA1	BEL1	chrX	137713101	137713221	0.3333568706332742	10
FRA1	BEL1	chrX	137939121	137939237	0.6720867208672086	10
FRA1	BEL1	chrX	138106887	138107007	0.3522696384887197	18
FRA1	BEL1	chrX	138128680	138128805	0.754694124772865	15
FRA1	BEL1	chrX	138128922	138129042	0.4260450160771706	15
FRA1	BEL1	chrX	138226024	138226149	0.4482758620689656	5
FRA1	BEL1	chrX	138238460	138238585	1.0	1
FRA1	BEL1	chrX	138238669	138238795	0.8701298701298701	2
FRA1	BEL1	chrX	138238967	138239092	0.9369369369369368	4
FRA1	BEL1	chrX	138474761	138474881	0.507630410654828	9
FRA1	BEL1	chrX	138475063	138475188	0.5779611773127289	7
FRA1	BEL1	chrX	138884251	138884366	0.5973869498098572	8
FRA1	BEL1	chrX	138884502	138884627	0.0888888888888889	3
FRA1	BEL1	chrX	142750563	142750683	1.0	1
FRA1	BEL1	chrX	142839159	142839327	0.5266115702479339	17
FRA1	BEL1	chrX	142839586	142839711	0.9529411764705882	6
FRA1	BEL1	chrX	143180934	143181054	0.663101604278075	9
FRA1	BEL1	chrX	144215188	144215308	0.696045197740113	7
FRA1	BEL1	chrX	144215534	144215659	0.5135802469135803	11
FRA1	BEL1	chrX	144413865	144413985	0.2857142857142857	1
FRA1	BEL1	chrX	144842220	144842340	0.6084848484848485	2
FRA1	BEL1	chrX	144947061	144947181	0.0909090909090908	2
